編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLRJKHJFFAH28CA,15,123.74,住家用,鋼筋混凝土造,88年5月3日,五層,五層 陽台
RPVNMLRJKHJFFAH28CA,15,11.96,共有部份,鋼筋混凝土造,88年5月3日,五層,
RPXOMLNKKHJFFAH28CA,18,82.14,住家用,鋼筋混凝土造,85年1月31日,十六層,十一層 陽台
RPXOMLNKKHJFFAH28CA,18,7.89,共有部份,鋼筋混凝土造,85年1月31日,十六層,
RPXOMLNKKHJFFAH28CA,18,38.42,共有部份,鋼筋混凝土造,85年1月31日,十六層,
RPQQMLKKKHJFFAH47CA,17,138.16,住家用,鋼筋混凝土造,86年5月28日,十八層,十三層 陽台 花台
RPQQMLKKKHJFFAH47CA,17,37.47,共有部份,鋼筋混凝土造,86年5月28日,十八層,
RPQQMLKKKHJFFAH47CA,17,7.23,共有部份,鋼筋混凝土造,86年5月28日,十八層,
RPQQMLKKKHJFFAH47CA,17,75.69,共有部份,鋼筋混凝土造,86年5月28日,十八層,
RPWRMLLKKHJFFAH28CA,20,2.19,娛樂室,鋼骨鋼筋混凝土造,82年9月20日,三層,
RPWRMLLKKHJFFAH28CA,20,6.85,游泳池﹐娛樂室,鋼骨鋼筋混凝土造,82年9月20日,三層,
RPWRMLLKKHJFFAH28CA,20,261.89,儲藏室﹐住宅,鋼筋混凝土造,82年11月11日,四層,一層 二層 三層 四層 陽台 平台 露台 地下層
RPWRMLLKKHJFFAH28CA,20,2.30,共有部份,鋼筋混凝土造,82年9月20日,四層,
RPWRMLLKKHJFFAH28CA,20,21.68,共有部份,鋼筋混凝土造,82年11月11日,四層,
RPWOMLNKKHJFFAH18CA,21,79.50,住家用,鋼筋混凝土造,82年4月27日,七層,五層 陽台
RPWOMLNKKHJFFAH18CA,21,35.44,共有部份,鋼筋混凝土造,82年4月27日,七層,
RPPOMLRKKHJFFAH87CA,1,91.66,住家用,鋼筋混凝土造,102年6月7日,十二層,九層 陽台 雨遮
RPPOMLRKKHJFFAH87CA,1,80.14,本共有部分之項目有（附屬防空避難室兼停車空間、蓄水池、消防泵浦室、污水機房、梯間、停車空間、發電機房、台電配電場所、電信室、管委會使用空間、車道、門廊、水箱、機房）等１４項。,鋼筋混凝土造,102年6月7日,十三層,
RPOOMLRKKHJFFAH77CA,,67.56,住家用,鋼筋混凝土造,102年6月7日,十三層,十層 陽台 雨遮
RPOOMLRKKHJFFAH77CA,,70.57,本共有部分之項目有（附屬防空避難室兼停車空間、蓄水池、消防泵浦室、污水機房、梯間、停車空間、發電機房、台電配電場所、電信室、管委會使用空間、車道、門廊、水箱、機房）等１４項。,鋼筋混凝土造,102年6月7日,十三層,
RPROMLRKKHJFFAH08CA,1,78.46,住家用,鋼筋混凝土造,102年6月7日,十三層,八層 陽台 雨遮
RPROMLRKKHJFFAH08CA,1,75.46,本共有部分之項目有（附屬防空避難室兼停車空間、蓄水池、消防泵浦室、污水機房、梯間、停車空間、發電機房、台電配電場所、電信室、管委會使用空間、車道、門廊、水箱、機房）等１４項。,鋼筋混凝土造,102年6月7日,十三層,
RPVRMLRKKHJFFAH78CA,17,124.64,住家用,鋼筋混凝土造,86年1月6日,十二層,九層 陽台 花台
RPVRMLRKKHJFFAH78CA,18,9.78,共有部份,鋼筋混凝土造,85年1月6日,十二層,
RPVRMLRKKHJFFAH78CA,18,4.09,共有部份,鋼筋混凝土造,85年1月6日,十二層,
