編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLKKKHJFFAV56DA,29,180.60,住家用,加強磚造,74年4月24日,二層,一層 二層 騎樓
RPRNMLSKKHJFFDV27DA,,39.11,住家用,磚石造,,一層,一層
RPUNMLMKKHJFFAV56CA,31,95.98,住家用,加強磚造,72年1月8日,二層,一層 二層
RPSNMLSKKHJFFAV96CA,25,141.34,住家用,加強磚造,78年5月10日,二層,一層 二層 屋頂突出物
RPPOMLMKKHJFFAV78CA,19,155.60,鄉村住宅,鋼筋混凝土造,84年3月31日,三層,一層 二層 三層 陽台
RPPNMLMKKHJFFBV78CA,40,80.08,住家用,鐵筋水泥磚木蓋瓦,63年1月1日,一層,一層 廚房 見其他登記事項
RPPNMLMKKHJFFBV78CA,39,100.32,工業用,鐵架水泥板,64年1月1日,一層,一層
RPPNMLMKKHJFFAV68CA,,57.08,空白,鐵筋混凝土磚造,,二層,一層 二層
RPQNMLMKKHJFFAV88DA,41,89.28,住家用,鐵筋水泥磚,62年4月4日,二層,一層 二層 騎樓
RPQOMLKLKHJFFAV78CA,,306.26,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLTKKHJFFAV96CA,,316.22,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLTKKHJFFAV07CA,,298.82,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLTKKHJFFAV27CA,,298.51,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLKLKHJFFAV88CA,,300.58,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLTKKHJFFAV17CA,,302.03,住家用,ＲＣ造,102年12月18日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLNKKHJFFAV88DA,7,125.20,住家用,鋼筋混凝土造,94年8月29日,二層,一層 二層 見其他登記事項
RPRNMLLLKHJFFBV98CA,30,86.60,住家用,鋼筋混凝土造,72年11月29日,二層,一層 二層 騎樓
