鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢二路470號3樓,36.29,商,,,1030127,土地1建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0810120,356.97,0,0,0,無,無,無,24000,67,,0.0,0,,RPSNMLPJKHJFFAE67CC
鼓山區,房地(土地+建物),高雄市鼓山區文信路250號10樓,15.05,住,,,1030201,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020604,212.91,4,1,2,有,有,無,19800,93,,0.0,0,,RPPOMLPJKHJFFAE47CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東六街212號3樓,14.96,住,,,1030201,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930224,138.85,3,2,2,有,有,有,15000,108,,0.0,0,,RPTOMLPJKHJFFAE87CC
三民區,房地(土地+建物),高雄市三民區鼎義街125號五樓,12.0,其他,,,1030202,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900308,77.24,2,1,1,有,有,有,13000,168,,0.0,0,,RPPOMLPJKHJFFDE77CC
左營區,房地(土地+建物),高雄市左營區富國路280號7樓,8.4,商,,,1021127,土地1建物1車位0,七層,,住宅大樓(11層含以上有電梯),,,,118.27,3,2,2,有,有,無,11000,93,,0.0,0,,RPQOMLPJKHJFFEE97CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區三誠路55號,24.27,住,,,1030128,土地1建物1車位1,一層,,店面(店鋪),,,,163.16,0,0,0,無,無,無,28000,172,坡道平面,16.59,0,,RPXQMLPJKHJFFGE09CC
大社區,房地(土地+建物),高雄市大社區民生路14-5號2樓,11.44,其他,,,1030201,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840817,62.69,3,2,2,有,無,有,7500,120,,0.0,0,,RPPOMLPJKHJFFIE28CC
仁武區,土地,灣勢段695地號,330.58,農,,,1030129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,24200,73,,0.0,0,未登記建物約100坪。使用分區:農 地目:建,RPQOMLPJKHJFFIE38CC
仁武區,土地,新赤山段8地號,963.21,住,,,1030129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,19500,20,,0.0,0,未登記建物約291坪。,RPSOMLPJKHJFFIE58CC
仁武區,土地,仁龍段10地號,330.58,,一般農業區,農牧用地,1030122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,60,,0.0,0,未登記建物約100坪。使用分區:農,RPWOMLPJKHJFFIE98CC
鳥松區,土地,長庚段394地號,165.29,農,,,1030118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,48,,0.0,0,未登記建物約50坪。,RPXOMLPJKHJFFIE09CC
大寮區,土地,山子頂段2228地號,826.45,農,,,1030109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,42,,0.0,0,未登記建物約180坪。,RPSOMLPJKHJFFLE88CC
鳳山區,房地(土地+建物),高雄市鳳山區瑞中街174巷15號5號,109.86,住,,,1030113,土地1建物1車位0,五層,,公寓(5樓含以下無電梯),,,,109.86,3,2,2,有,有,無,8000,73,,0.0,0,,RPVOMLQJKHJFFGE88DC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區林森四路172號5樓之5,16.48,住,,,1030206,土地1建物1車位1,五層,,華廈(10層含以下有電梯),,,,110.6,2,1,1,有,有,有,15000,143,坡道平面,23.14,0,,RPQOMLQJKHJFFCE87CC
苓雅區,車位,高雄市苓雅區新光路62巷B2-004車位,0.0,商,,,1030124,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.65,2000,,RPUNMLQJKHJFFBE08CC
苓雅區,車位,高雄市苓雅區新光路62巷B4-027車位,0.0,商,,,1030205,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,無,無,1500,,坡道平面,12.67,1500,,RPVNMLQJKHJFFBE18CC
苓雅區,車位,高雄市苓雅區新光路62巷B1-037車位,0.0,商,,,1030205,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.65,2000,,RPWNMLQJKHJFFBE28CC
苓雅區,車位,高雄市苓雅區新光路62巷B2-199車位,0.0,商,,,1030124,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,無,有,1700,,坡道平面,14.65,1700,,RPOOMLQJKHJFFBE57CC
苓雅區,車位,高雄市苓雅區新光路62巷B4-028車位,0.0,商,,,1030117,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1500,,坡道平面,12.67,1500,,RPPOMLQJKHJFFBE67CC
苓雅區,房地(土地+建物),高雄市苓雅區林德街32號,66.0,住,,,1021127,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0690912,189.71,0,0,0,無,無,無,35000,184,,0.0,0,,RPVNMLRJKHJFFBE28CC
苓雅區,房地(土地+建物),高雄市苓雅區林森二路142號,93.0,商,,,1021216,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0640925,310.92,0,0,0,無,無,無,60000,193,,0.0,0,,RPWNMLRJKHJFFBE38CC
三民區,建物,高雄市三民區臥龍路９７號,0.0,住,,,1030117,土地0建物1車位0,見其他登記事項,17,店面(店鋪),,鋼筋混凝土造,0790927,170.24,2,2,2,有,有,無,25000,147,,0.0,0,,RPPNMLRJKHJFFDE87CC
鹽埕區,建物,高雄市鹽埕區北斗街5號6樓之2,3.0,其他,,,1030201,土地0建物0車位0,六層,16,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750217,24.3,1,0,1,有,有,有,4000,165,,0.0,0,,RPUNMLRJKHJFFAE08CC
鼓山區,房地(土地+建物),高雄市鼓山區南屏路511號5樓,11.24,其他,,,1030113,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940421,123.5,3,1,2,有,有,有,15000,121,,0.0,0,,RPPNMLSJKHJFFAE67CC
苓雅區,房地(土地+建物),高雄市苓雅區新光路126號10樓之6,6.77,其他,,,1030128,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0691125,36.98,2,0,1,有,有,有,10000,270,,0.0,0,,RPQNMLSJKHJFFBE87CC
左營區,房地(土地+建物)+車位,高雄市左營區博愛二路106號12樓之2,25.64,其他,,,1030206,土地1建物1車位2,十二層,,住宅大樓(11層含以上有電梯),,,,327.88,5,2,3,有,有,有,50000,152,坡道平面,43.64,0,,RPRNMLSJKHJFFEE28CC
楠梓區,房地(土地+建物),高雄市楠梓區瑞仁路85號,81.0,住,,,1030208,土地1建物1車位0,全,,透天厝,,,,182.52,0,0,0,有,無,有,30000,164,,0.0,0,,RPWNMLKKKHJFFEE18DC
苓雅區,房地(土地+建物),高雄市苓雅區海邊路46號4樓之6,1580.0,商,,,1030208,土地1建物1車位0,四層,10,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690402,121.6,0,0,0,無,無,無,11000,90,,0.0,0,,RPUNMLKKKHJFFBE57CC
鼓山區,房地(土地+建物),高雄市鼓山區裕民街46巷32號,74.0,住,,,1030210,土地1建物1車位0,全,,透天厝,,,,90.02,3,2,1,有,無,無,8000,89,,0.0,0,,RPSNMLKKKHJFFAE27CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠三路447號六樓,15.05,住,,,1030209,土地1建物1車位1,六層,,住宅大樓(11層含以上有電梯),,,,168.23,3,2,2,有,有,有,23000,137,坡道平面,27.35,0,,RPUNMLKKKHJFFAE47CC
三民區,房地(土地+建物),高雄市三民區中庸街141巷15號,29.22,住,,,1030207,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730731,96.87,3,2,2,有,無,有,12000,124,,0.0,0,,RPRNMLKKKHJFFDE47CC
三民區,房地(土地+建物),高雄市三民區鼎金二巷8之8號6樓,32.93,住,,,1030209,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821211,158.07,4,2,2,有,無,無,8000,51,,0.0,0,,RPTNMLKKKHJFFDE67CC
三民區,房地(土地+建物),高雄市三民區大順二路100號,77.0,商,,,1030123,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0740308,333.12,0,0,0,無,無,無,26000,78,,0.0,0,,RPSNMLLKKHJFFDE67CC
三民區,建物,高雄市三民區民族一路７０２之９號３樓,0.0,住,,,1030122,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980430,155.29,3,2,2,有,有,有,18000,116,坡道平面,17.33,0,,RPUNMLLKKHJFFDE87CC
三民區,建物,高雄市三民區建工路６０５號,0.0,商,,,1030127,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960919,309.1,3,2,4,有,無,無,55000,178,,0.0,0,,RPSOMLLKKHJFFDE77CC
苓雅區,建物,高雄市苓雅區四維三路80號,0.0,,,,1030128,土地0建物1車位0,十二層,12,辦公商業大樓,,鋼筋混凝土造,0800124,254.58,0,0,0,無,有,無,24000,94,,0.0,0,,RPPNMLLKKHJFFBE17CC
苓雅區,建物,高雄市苓雅區新光路62巷10號5樓之2,0.0,商,,,1030210,土地0建物1車位0,五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,120.6,3,2,2,有,有,有,13000,108,,0.0,0,,RPRNMLLKKHJFFBE37CC
苓雅區,房地(土地+建物),高雄市苓雅區中華四路244號1+2樓,104.22,商,,,1030211,土地1建物2車位0,一層,11,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0681018,548.74,0,0,0,無,無,有,120000,219,,0.0,0,,RPVNMLLKKHJFFBE77CC
左營區,房地(土地+建物)+車位,高雄市左營區重化街5號6F之2,14.87,其他,,,1030211,土地1建物1車位1,六層,,住宅大樓(11層含以上有電梯),,,,175.98,4,2,2,有,有,無,22000,125,坡道平面,23.17,0,,RPOOMLLKKHJFFEE47CC
左營區,建物,高雄市左營區文川路３２號,0.0,住,,,1030128,土地0建物1車位0,全,,透天厝,,,,336.06,3,3,4,有,無,無,50000,149,,0.0,0,,RPQQMLLKKHJFFEE87CC
前鎮區,建物,高雄市前鎮區南寧街１４７號,0.0,住,,,1030124,土地0建物1車位0,一層,9,店面(店鋪),住商用,鋼筋混凝土造,0870330,66.92,0,1,0,有,有,有,11000,164,,0.0,0,,RPRNMLLKKHJFFCE47CC
前鎮區,建物,高雄市前鎮區管仲南路３９２號３樓,0.0,商,,,1030126,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941228,154.41,2,1,2,有,有,有,19000,123,坡道機械,28.48,0,,RPVNMLLKKHJFFCE87CC
