編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLMKKHJFFDN38CA,14,44.84,住家用,鋼筋混凝土造,89年5月25日,十四層,五層 陽台
RPRNMLMKKHJFFDN38CA,14,14.52,防空避難室兼停車空間、門廳、機房、停車空間、管理員室、梯間、機械房、水箱,鋼筋混凝土造,89年5月25日,十四層,
RPQOMLKKKHJFFDN18CA,17,88.20,住家用,鋼筋混凝土造,86年4月11日,十五層,十三層 陽台
RPQOMLKKKHJFFDN18CA,17,22.85,停車空間，避難室,鋼筋混凝土造,86年4月11日,十六層,
RPQOMLKKKHJFFDN18CA,17,88.20,住家用,鋼筋混凝土造,86年4月11日,十五層,十三層 陽台
RPQOMLKKKHJFFDN18CA,17,17.85,梯間、機械室、水箱,鋼筋混凝土造,86年4月11日,十五層,
RPQNMLNKKHJFFDN38CA,16,163.44,住家用,鋼筋混凝土造,87年4月10日,三層,一層 二層 三層
RPQNMLPLKHJFFDN68CA,25,124.89,住家用,鋼筋混凝土造,77年6月21日,三層,一層 二層 三層
RPSNMLSJKHJFFGN66CA,33,196.81,住商用,鋼筋混凝土造,70年5月9日,三層,一層 二層 三層 騎樓
RPQNMLMKKHJFFGN58CA,31,127.00,住商用,加強磚造,71年10月28日,二層,一層 二層 騎樓
RPXNMLRKKHJFFBN76DA,1,285.81,騎樓，店舖，住宅,鋼筋混凝土造,102年7月2日,四層,一層 二層 三層 四層 陽台 騎樓
RPXOMLQJKHJFFAN56DA,37,88.00,住家用,鋼筋混凝土加強磚造,65年8月23日,二層,一層 二層
RPQNMLLKKHJFFDN18CA,25,138.15,住家用,鋼筋混凝土造,77年12月7日,三層,一層 二層 三層
RPOPMLMKKHJFFAN97CA,20,90.56,住家用,鋼筋混凝土造,82年8月13日,十二層,十二層 陽台
RPQPMLQJKHJFFAN48CA,19,93.60,住家用,鋼筋混凝土造,83年10月4日,十三層,十層 陽台
RPQPMLQJKHJFFAN48CA,19,14.86,避難室、停車空間、梯間,鋼筋混凝土造,83年10月4日,十三層,
RPQPMLMKKHJFFAN18CA,29,100.19,住家用,加強磚造,74年1月30日,二層,一層 二層 屋頂突出物 夾層
RPSNMLTJKHJFFDN09CA,19,149.58,住家用,鋼筋混凝土造,84年6月6日,四層,一層 二層 三層 四層 陽台 平台
RPTNMLQLKHJFFEN56CA,18,177.46,住商用,鋼筋混凝土造,85年1月30日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPWNMLOKKHJFFFN66CA,25,120.96,住家用,鋼筋混凝土造,77年11月10日,三層,一層 二層 三層
RPSNMLOJLHJFFEN78CA,1,155.68,住家用,鋼筋混凝土造,102年6月26日,三層,一層 二層 三層 陽台
RPTNMLOKKHJFFFN98CA,23,248.71,住商用,鋼筋混凝土造,80年3月15日,四層,一層 二層 三層 四層 騎樓
RPVOMLMKKHJFFHN66CA,1,184.95,住宅、停車空間,鋼筋混凝土造,102年9月10日,四層,一層 二層 三層 四層 陽台 雨遮
RPPNMLMKKHJFFGN48CA,32,103.80,住家用,鐵筋加強磚造,71年4月20日,二層,一層 二層 騎樓
