編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLLKKHJFFBJ97CC,1,109.54,住家用,鋼筋混凝土造,101年10月25日,十二層,
RPROMLLKKHJFFBJ97CC,1,18.99,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,101年10月25日,十二層,
RPROMLLKKHJFFBJ97CC,1,28.40,本共有部分之項目有防空避難室兼停車空間、管委會使用空間等二項。,鋼筋混凝土造,101年10月25日,十三層,
RPTNMLPJKHJFFBJ48DC,3,114.34,住家用,鋼筋混凝土造,99年12月14日,十三層,
RPSNMLOKKHJFFBJ38DC,3,100.48,住家用,鋼筋混凝土造,100年1月5日,十四層,
RPQNMLLKKHJFFBJ87DC,21,152.94,住家用,鋼筋混凝土造,81年7月21日,三層,
RPUNMLTKKHJFFCJ56DC,17,74.55,商業用,鋼筋混凝土造,86年6月4日,六層,
RPVPMLNKKHJFFBJ78DC,10,457.60,商業用,鋼筋混凝土造,92年8月4日,二層,
RPVPMLNKKHJFFBJ78DC,10,393.12,商業用,鋼筋混凝土造,92年8月4日,二層,
RPVOMLRLKHJFFCJ66DC,,80.24,住家用,鋼筋混凝土造,,見使用執照,
RPUNMLQLKHJFFBJ88DC,8,161.67,住家用,鋼筋混凝土造,94年11月7日,十四層,
RPSOMLPJLHJFFBJ48CC,2,73.69,商業用,鋼筋混凝土造,100年10月18日,12,
RPSOMLPJLHJFFBJ48CC,2,15.13,本共有部分之項目有防空避難室、停車空間、車道、管委會空間等４項,鋼筋混凝土造,100年10月18日,十二層,
RPSOMLPJLHJFFBJ48CC,2,12.29,本共有部分之項目有樓梯間、機械室、水箱等３項,鋼筋混凝土造,100年10月18日,十二層,
RPUPMLOLKHJFFBJ78CC,7,191.46,住家用,鋼筋混凝土造,96年1月26日,五層,
RPVOMLPJLHJFFBJ78CC,9,195.98,住家用,鋼筋混凝土造,94年1月11日,二十一層,
RPVOMLPJLHJFFBJ78CC,9,45.06,共用部分,鋼筋混凝土造,94年1月11日,二十一層,
RPVOMLPJLHJFFBJ78CC,9,22.04,共用部分,鋼筋混凝土造,94年1月11日,二十一層,
RPWOMLPJLHJFFBJ88CC,8,122.38,住家用,鋼筋混凝土造,95年5月19日,十五層,
RPWOMLPJLHJFFBJ88CC,8,17.78,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPWOMLPJLHJFFBJ88CC,8,32.45,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPXOMLPJLHJFFBJ98CC,9,126.40,商業用,鋼筋混凝土造,94年7月21日,十層,
RPXOMLPJLHJFFBJ98CC,9,14.68,共用部分,鋼筋混凝土造,94年7月21日,十層,
RPXOMLPJLHJFFBJ98CC,9,6.77,共用部分,鋼筋混凝土造,94年7月21日,十層,
RPOPMLPJLHJFFBJ18CC,3,105.80,住家用,鋼筋混凝土造,100年5月12日,十三層,
RPOPMLPJLHJFFBJ18CC,3,74.24,本共有部分之項目有防空避難室、停車空間、排煙室、梯間等四項,鋼筋混凝土造,100年5月12日,十三層,
RPPPMLPJLHJFFBJ28CC,10,24.84,住商用,鋼筋混凝土造,93年6月11日,十四層,
RPPPMLPJLHJFFBJ28CC,11,4.20,住家用,鋼筋混凝土造,91年12月4日,五層,
RPPPMLPJLHJFFBJ28CC,11,7.00,住家用,鋼筋混凝土造,91年12月4日,五層,
RPVNMLKLKHJFFBJ28CC,1,172.13,工業用,鋼筋混凝土造,102年3月18日,十層,
RPVNMLKLKHJFFBJ28CC,1,77.38,本共有部分之項目有防空避難室、樓梯間、機械室、水箱等４項,鋼筋混凝土造,102年3月18日,十層,
RPVNMLKLKHJFFBJ28CC,1,20.01,本共有部分之項目有員工餐廳、訓練房舍、垃圾暫存室、員工行政中心、樓梯間、機械室、水箱等７項,鋼筋混凝土造,102年3月18日,三層,
RPTOMLPJLHJFFBJ58CC,3,86.51,住家用,鋼筋混凝土造,99年12月31日,十二層,
RPTOMLPJLHJFFBJ58CC,3,21.51,本共有部分之項目有梯間、水箱、機械室等三項,鋼筋混凝土造,99年12月31日,十二層,
RPTOMLPJLHJFFBJ58CC,3,54.76,本共有部分之項目有防空避難室、停車空間、頂蓋型廣場式開放空間、垃圾處理室、車道、公共服務空間等六項,鋼筋混凝土造,99年12月31日,十二層,
RPTPMLPJLHJFFBJ68CC,2,97.79,住家用,鋼筋混凝土造,100年12月22日,十三層,
