鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
永康區,房地(土地+建物),臺南市永康區中華路５７８巷２之１號８樓之１,1017.43,住,,,1071110,土地2建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0851028,108.12,3,2,2,有,有,有,13000,120,,0.0,0,,RPTNMLMKJINFFKD88CC
永康區,房地(土地+建物),臺南市永康區中華路７巷６號９F-１,4.0,住,,,1071018,土地1建物1車位0,六層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010817,95.42,2,2,1,有,無,有,18000,189,,0.0,0,,RPSOMLNKJINFFKD98CC
永康區,房地(土地+建物),臺南市永康區中華路７巷６號６F-１,6.5,住,,,1071029,土地1建物1車位0,六層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010817,95.42,2,2,1,有,有,有,17000,178,,0.0,0,,RPTOMLNKJINFFKD09CC
永康區,房地(土地+建物),臺南市永康區中華路１９８-１６號,10.0,住,,,1071102,土地1建物1車位0,十二層,16,辦公商業大樓,見其他登記事項,鋼筋混凝土構造,0790317,44.09,0,0,0,無,有,無,15300,347,,0.0,0,,RPVOMLNKJINFFKD66CC
善化區,建物,臺南市善化區裕民街１４７號３樓C２室,0.0,住,,,1071110,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,1030103,16.52,1,0,1,有,無,有,5500,333,,0.0,0,,RPUNMLNKJINFFHD78CC
善化區,建物,臺南市善化區裕民街１４７號１樓A１室,0.0,住,,,1071102,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,1030103,16.52,1,0,1,有,無,有,4000,242,,0.0,0,,RPWNMLNKJINFFHD98CC
中西區,建物,臺南市中西區友愛街３３１巷１８號,0.0,,,,1071021,土地0建物1車位0,全,2,透天厝,住家用,磚造,0510101,48.47,1,1,1,有,無,無,12000,248,,0.0,0,,RPSNMLNKJINFFAD87CC
北區,土地,裕民段1178地號,260.99,住,,,1071020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,72000,276,,0.0,0,,RPOOMLNKJINFFAD57CC
安平區,建物,臺南市安平區國平路１９０號,0.0,商,,,1071112,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1061020,97.43,0,0,0,無,無,無,40000,411,,0.0,0,,RPROMLNKJINFFAD87CC
