編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWPMLOKKHOFFAO96CA,,297.41,停車空間、集合住宅、店舖,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPOQMLOKKHOFFAO88CA,,307.03,停車空間、集合住宅、店舖,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPRPMLOKKHOFFAO09CA,,297.47,停車空間、集合住宅、店舖,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPPOMLPKKHOFFAO88CA,,296.75,停車空間、集合住宅、店舖、樓梯間,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPVNMLTKJHOFFAO27EA,,98.40,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPXOMLLJKHOFFAO56CA,35,101.34,住家用,鋼筋混凝土造,72年10月29日,八層,四層,全筆移轉
RPXOMLLJKHOFFAO56CA,35,20.02,見使用執照,鋼筋混凝土造,72年10月29日,八層,,持分移轉
RPXOMLLJKHOFFAO56CA,35,5.48,見使用執照,鋼筋混凝土造,72年10月29日,八層,,持分移轉
RPVOMLOKKHOFFAO76CA,,286.73,停車空間、集合住宅、店舖、樓梯間,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPXOMLOKKHOFFAO96CA,,292.61,停車空間、集合住宅、店舖、樓梯間,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPWNMLPKKHOFFAO86CA,,302.26,停車空間、集合住宅、店舖、樓梯間,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPTPMLSKJHOFFAO96CA,1,39.86,集合住宅,鋼筋混凝土造,107年7月5日,五層,三層,全筆移轉
RPTPMLSKJHOFFAO96CA,1,20.41,共有部分,鋼筋混凝土造,107年7月5日,五層,,持分移轉
RPSPMLSKJHOFFAO86CA,15,85.30,集合住宅,鋼筋混凝土造,93年2月15日,十一層,五層 陽台,持分移轉
RPSPMLSKJHOFFAO86CA,15,46.95,防空避難室兼停車空間、社區辦公室、台電配電室,鋼筋混凝土造,93年2月15日,十一層,,持分移轉
RPPOMLMLJHOFFAO58CA,3,.09,店舖,鋼筋混凝土造,104年12月26日,十五層,一層,持分移轉
RPPOMLMLJHOFFAO58CA,3,24.27,共有部分,鋼筋混凝土造,104年12月26日,十五層,,持分移轉
RPQQMLPLJHOFFAO56CA,10,112.02,集合住宅,鋼筋混凝土造,98年3月31日,十四層,十四層 陽台,全筆移轉
RPQQMLPLJHOFFAO56CA,10,67.63,防空避難室兼停車場、機房、警衛室、眷村文物展示空間、迎賓會館、托兒中心、廊道、管理中心、樓梯間、垃圾集中場、儲藏室、水箱、機房,鋼筋混凝土造,98年3月31日,十四層,,持分移轉
RPWNMLNLJHOFFAO86EA,22,40.45,住家用,鋼筋混凝土造,86年6月26日,五層,五層 陽台,持分移轉
RPWNMLNLJHOFFAO86EA,22,14.84,公共設施,鋼筋混凝土造,86年6月26日,五層,,持分移轉
RPVNMLPLJHOFFAO76CA,10,96.84,集合住宅,鋼筋混凝土造,98年6月4日,十一層,九層 陽台,全筆移轉
RPWNMLNLJHOFFAO86EA,22,40.45,住家用,鋼筋混凝土造,86年6月26日,五層,五層 陽台,持分移轉
RPWPMLMLJHOFFAO76CA,25,106.57,住家用,鋼筋混凝土造,83年5月4日,七層,一層 平台,全筆移轉
RPVNMLPLJHOFFAO76CA,10,.28,管委會,鋼筋混凝土造,98年6月4日,十一層,一層 雨遮,持分移轉
RPWNMLNLJHOFFAO86EA,22,14.84,公共設施,鋼筋混凝土造,86年6月26日,五層,,持分移轉
RPWPMLMLJHOFFAO76CA,25,8.84,共有部分,鋼筋混凝土造,83年5月4日,七層,,持分移轉
RPVNMLPLJHOFFAO76CA,10,.00,開放空間、梯間、機械室、水箱,鋼筋混凝土造,98年6月4日,十一層,,持分移轉
RPWPMLMLJHOFFAO76CA,25,13.45,共有部分,鋼筋混凝土造,83年5月4日,七層,,持分移轉
RPVNMLPLJHOFFAO76CA,10,19.71,防空避難室兼停車空間,鋼筋混凝土造,98年6月4日,十一層,,持分移轉
RPVNMLPLJHOFFAO76CA,10,12.82,開放空間、梯間、機械室、水箱,鋼筋混凝土造,98年6月4日,十一層,,持分移轉
RPVNMLPLJHOFFAO76CA,10,25.15,防空避難室兼停車空間,鋼筋混凝土造,98年6月4日,十一層,,持分移轉
RPSQMLOKKHOFFAO66CA,,306.42,停車空間、集合住宅、店舖,鋼筋混凝土造,107年12月10日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPVNMLKMJHOFFAO56EA,7,57.34,集合住宅,鋼筋混凝土結構造,100年7月13日,十四層,十四層 陽台,持分移轉
RPVNMLKMJHOFFAO56EA,7,38.90,共有部分,鋼筋混凝土結構造,100年7月13日,十四層,,持分移轉
RPXNMLOJLHOFFAO07EA,34,114.77,住家用,加強磚造,74年6月13日,二層,一層 二層 屋頂突出物,全筆移轉
RPOOMLSLJHOFFAO09CA,22,73.18,住家用,鋼骨鋼筋混凝土造,85年9月26日,十六層,五層 陽台,全筆移轉
RPOOMLSLJHOFFAO09CA,22,2.80,共有部分,鋼骨鋼筋混凝土造,85年9月26日,十六層,,持分移轉
RPOOMLSLJHOFFAO09CA,22,5.66,共有部分,鋼骨鋼筋混凝土造,85年9月26日,十六層,,持分移轉
RPOQMLPLJHOFFAO98CA,27,32.68,住家用,鋼筋混凝土造,81年3月31日,七層,六層 陽台,全筆移轉
RPOQMLPLJHOFFAO98CA,27,12.82,共有部分,鋼筋混凝土造,81年3月31日,000,,持分移轉
RPWPMLPLJHOFFAO07CA,21,22.02,集合住宅,鋼筋混凝土造,86年7月15日,十二層,三層 陽台,全筆移轉
RPWPMLPLJHOFFAO07CA,21,1.04,共有部分,鋼筋混凝土造,86年7月15日,十二層,,持分移轉
RPWPMLPLJHOFFAO07CA,21,1.27,共有部分,鋼筋混凝土造,86年7月15日,十二層,,持分移轉
RPWPMLPLJHOFFAO07CA,21,6.07,共有部分,鋼筋混凝土造,86年7月15日,十二層,,持分移轉
