編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPLJHOFFBU86CA,42,68.89,住家用,磚造,66年4月6日,一層,一層,全筆移轉
RPQNMLSKJHOFFAU07CA,34,89.48,住家用,鋼筋混凝土加強磚造,73年12月11日,二層,一層 二層,全筆移轉
RPVNMLMLJHOFFCU27CA,33,75.65,住家用,木構架加強磚造,75年4月27日,一層,一層,全筆移轉
RPXNMLMLJHOFFCU47CA,30,156.16,住宅、儲藏室,鋼筋混凝土加強磚造,78年6月23日,二層,一層 二層 陽台 屋頂突出物 儲藏室,全筆移轉
RPRNMLMLJHOFFAU66CA,26,87.93,住家用,鋼筋混凝土造,82年6月22日,五層,一層 平台,全筆移轉
RPRNMLMLJHOFFAU66CA,26,11.94,共有部份,鋼筋混凝土造,82年6月22日,五層,,持分移轉
RPXNMLNLJHOFFAU37CA,24,26.20,住家用,鋼筋混凝土造,83年11月15日,十二層,三層,全筆移轉
RPXNMLNLJHOFFAU37CA,24,8.47,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLNLJHOFFAU37CA,24,4.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPSNMLOLJHOFFAU96CA,36,88.16,住家用,鋼筋混凝土加強磚造,72年4月14日,二層,一層 二層,全筆移轉
RPPNMLNLKHOFFCU86CA,35,110.61,住家用,鋼筋混凝土加強磚造,73年3月20日,二層,一層 二層 陽台,全筆移轉
RPSQMLOKKHOFFAU27CA,44,74.68,住商用,鋼筋混凝土造,64年1月27日,二層,一層 二層 騎樓,全筆移轉
RPWPMLOKKHOFFAU57CA,22,24.00,住家用,鋼筋混凝土造,86年1月13日,七層,三層 陽台,全筆移轉
RPWPMLOKKHOFFAU57CA,22,9.92,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPRQMLOKKHOFFAU17CA,24,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,七層 陽台,全筆移轉
RPRQMLOKKHOFFAU17CA,24,13.90,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPUNMLMLKHOFFAU07CA,24,20.01,住家用,鋼筋混凝土造,83年11月15日,十二層,四層 陽台,全筆移轉
RPUNMLMLKHOFFAU07CA,24,6.23,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUNMLMLKHOFFAU07CA,24,3.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPRNMLSLJHOFFAU27CA,26,54.25,住家用,鋼筋混凝土造,82年6月22日,五層,五層 陽台 花台 雨遮,全筆移轉
RPRNMLSLJHOFFAU27CA,26,19.66,共有部份,鋼筋混凝土造,82年6月22日,五層,,持分移轉
RPVNMLSLJHOFFAU67CA,25,26.40,避難室、停車場,鋼筋混凝土造,83年6月11日,九層,地下二層,持分移轉
