編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLKLJHOFFFB97CA,37,14.18,公共設施,鋼筋混凝土造,71年2月21日,四層,,持分移轉
RPUNMLKLJHOFFFB97CA,37,116.07,住家用,鋼筋混凝土造,71年2月21日,四層,四層,全筆移轉
RPPPMLQKJHOFFBB87DA,25,46.32,住家用,鋼筋混凝土造,83年4月1日,七層,六層 陽台 花台,全筆移轉
RPPPMLQKJHOFFBB87DA,25,12.46,共有部份,鋼筋混凝土造,83年4月1日,七層,,持分移轉
RPPNMLMKKHOFFEB57CA,28,152.14,住家用,加強磚造,79年8月15日,二層,一層 二層 屋頂突出物 夾層,全筆移轉
RPSNMLRKJHOFFEB38DA,20,114.74,人行道、店舖、住房、梯間,ＲＣ造,88年4月7日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPXOMLRKJHOFFIB66CA,47,36.00,住家用,木石磚造（磚石造）,60年8月1日,一層,一層,全筆移轉
RPQPMLRKJHOFFIB68CA,23,99.42,集合住宅,鋼筋混凝土造,84年10月3日,十層,一層 平台,全筆移轉
RPQPMLRKJHOFFIB68CA,23,48.92,共有部份,鋼筋混凝土造,84年10月3日,十層,,持分移轉
RPPNMLTLJHOFFBB97CA,39,23.38,住家用,鋼筋混凝土造,69年2月14日,七層,六層,全筆移轉
RPPPMLRKJHOFFIB58CA,30,123.13,住商用,加強磚造,78年5月12日,二層,一層 二層 屋頂突出物 走廊,全筆移轉
RPPOMLNLJHOFFFB87CA,43,106.00,住家用,加強磚造、水泥平頂、水泥地床,64年7月6日,二層,一層 二層 騎樓,全筆移轉
RPROMLOLJHOFFAB67CA,47,38.12,住家用,見其他登記事項,61年2月1日,五層,五層,全筆移轉
RPSNMLLLJHOFFAB37CA,37,26.83,住家用,鋼筋混凝土造,70年12月31日,十一層,六層,全筆移轉
RPSNMLLLJHOFFAB37CA,37,11.61,人行道，走道，電梯間，梯間，避難室，變電室，停車空間,鋼筋混凝土造,70年12月31日,十一層,,持分移轉
RPSQMLLLJHOFFDB97CA,,192.02,住宅、樓梯間,鋼筋混凝土造,107年8月29日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLSKJHOFFAB28CA,25,26.28,住家用,鋼筋混凝土造,82年8月27日,七層,七層 陽台,全筆移轉
RPVNMLSKJHOFFAB28CA,25,4.96,走道,鋼筋混凝土造,82年8月27日,七層,,持分移轉
RPVNMLSKJHOFFAB28CA,25,7.12,樓梯間，停車空間，防空避難室，機械室，機房，水箱,鋼筋混凝土造,82年8月27日,七層,,持分移轉
RPORMLRKJHOFFAB87CA,38,92.34,住家用,鋼筋混凝土造,69年12月30日,五層,五層,全筆移轉
RPSVMLKMJHOFFCB38CA,4,122.18,集合住宅,鋼筋混凝土造,104年5月28日,十三層,十三層 陽台 雨遮,全筆移轉
