編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLLKJIJGFIE28CC,16,197.12,住商用,鋼筋混凝土造,97年7月2日,三層,,
RPSNMLNKJIJGFCE87CC,42,59.04,店舖,鋼筋混凝土造,71年12月1日,五層,,
RPSNMLNKJIJGFCE87CC,42,5.18,見使用執照,鋼筋混凝土造,71年12月1日,五層,,
RPQNMLNKJIJGFCE67CC,43,75.86,住宅,鋼筋混凝土造,70年9月23日,五層,,
RPQOMLMKJIJGFCE67CC,30,25.11,住家用,鋼筋混凝土造,84年3月27日,十九層,,
RPWNMLNKJIJGFCE28CC,14,50.05,住家用,鋼筋混凝土造,100年1月25日,十五層,,
RPQOMLMKJIJGFCE67CC,30,8.11,見使用執照,鋼筋混凝土造,84年3月27日,十九層,,
RPQOMLMKJIJGFCE67CC,30,6.55,見使用執照,鋼筋混凝土造,84年3月27日,十九層,,
RPWNMLNKJIJGFCE28CC,14,26.93,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、自行車停車空間、門廊、外廊、陽台、梯廳、樓梯間、車道、水箱及機械室等１１項。,鋼筋混凝土造,100年1月25日,十五層,,
RPVNMLNKJIJGFEE38CC,21,11.63,見使用執照,見使用執照,93年4月13日,十層,,
RPVNMLNKJIJGFEE38CC,21,6.59,見使用執照,見使用執照,93年4月13日,十層,,
RPVNMLNKJIJGFEE38CC,21,2.87,見使用執照,見使用執照,93年4月13日,,,
RPVNMLNKJIJGFEE38CC,21,3.24,見使用執照,見使用執照,93年4月13日,十層,,
RPTOMLNKJIJGFEE28CC,31,26.31,住商用,鋼筋混凝土造,82年11月16日,八層,,
RPTOMLNKJIJGFEE28CC,31,53.67,住商用,鋼筋混凝土造,82年11月16日,八層,,
RPTOMLNKJIJGFEE28CC,31,15.23,住商用,鋼筋混凝土造,82年11月16日,八層,,
RPTOMLNKJIJGFEE28CC,31,5.08,住商用,鋼筋混凝土造,82年11月16日,八層,,
RPTOMLNKJIJGFEE28CC,31,3.60,住商用,鋼筋混凝土造,82年11月16日,八層,,
RPTOMLNKJIJGFEE28CC,31,76.85,住家用,鋼筋混凝土造,82年11月16日,八層,,
RPUNMLOKJIJGFCE18CC,7,16.52,住家用,鋼筋混凝土,107年1月15日,七層,,
RPQOMLOKJIJGFCE87CC,36,530.14,工業用,鋼筋混凝土造,77年11月3日,一層,,
RPPOMLOKJIJGFCE77CC,9,74.46,集合住宅,鋼筋混凝土造,104年10月14日,十五層,,
RPPOMLOKJIJGFCE77CC,9,42.01,本共有部分之項目有防空避難室兼停車空間、梯間、門廳、樓梯間、機械室及水箱等６項。,鋼筋混凝土造,104年10月14日,十五層,,
RPOOMLOKJIJGFEE87CC,3,74.20,集合住宅,鋼筋混凝土,110年5月25日,十五層,,
RPOOMLOKJIJGFEE87CC,3,73.34,本共有部分之項目有：防空避難室兼停車空間、梯廳、樓電梯間、公共服務空間、頂蓋型開放空間、裝卸車位、樓梯間、水箱、機械室等９項。,鋼筋混凝土,110年5月25日,十五層,,
RPPOMLOKJIJGFEE97CC,35,165.20,見使用執照,鋼筋混凝土造,79年2月8日,四層,,
RPRNMLOKJIJGFBE77CC,28,36.32,住商用,鋼筋混凝土造,86年2月27日,二十四層,,
RPQOMLMKJIJGFBE57CC,42,31.33,公寓,鋼筋混凝土造,72年5月5日,十二層,,
RPQOMLMKJIJGFBE57CC,42,7.70,,鋼筋混凝土造,72年5月5日,十二層,,
RPUNMLMKJIJGFBE87CC,28,12.65,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPOOMLNKJIJGFBE47CC,58,412.97,冷凍庫及製冰廠,加強磚造,56年4月25日,三層,,
RPTNMLOKJIJGFBE97CC,11,16.52,住家用,鋼筋混凝土造,103年4月24日,五層,,
RPQNMLOKJIJGFBE67CC,44,16.52,,鋼筋混凝土造,69年5月29日,五層,,
RPRNMLOKJIJGFIE48CC,15,243.96,店舖、停車空間、集合住宅、樓梯間,鋼筋混凝土造,99年4月22日,四層,,
RPUNMLPKJIJGFBE18CC,26,30.97,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPUNMLPKJIJGFBE18CC,26,9.18,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPUNMLPKJIJGFBE18CC,26,1.43,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPUNMLPKJIJGFBE18CC,26,2.81,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPVOMLPKJIJGFBE38CC,2,117.16,辦公室,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,111年11月4日,三十五層,,
RPVOMLPKJIJGFBE38CC,2,82.31,共有部份,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,111年11月4日,三十五層,,
RPRNMLOKJIJGFLE78CC,9,9.42,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPRNMLOKJIJGFLE78CC,9,4.30,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPWNMLPKJIJGFEE68CC,28,55.16,住家用,鋼筋混凝土造,85年9月21日,二十層,,
RPWNMLPKJIJGFEE68CC,28,16.83,見使用執照,鋼筋混凝土造,85年9月21日,二十層,,
RPOOMLPKJIJGFEE97CC,40,446.06,辦公室、資料室、會議室、住宅,鋼筋混凝土造,73年9月7日,三層,,
RPWNMLNKJIJGFAE08CC,4,63.03,集合住宅,鋼筋混凝土,109年10月19日,十五層,,
RPWNMLNKJIJGFAE08CC,4,50.66,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、梯間、車道、門廳、騎樓、門廊、樓梯間加昇降機間、樓梯間、水箱加機械室等１０項。,鋼筋混凝土,109年10月19日,十五層,,
RPUNMLNKJIJGFAE87CC,2,89.03,住宅,鋼筋混凝土,111年9月30日,五層,,
RPSNMLLKJIJGFAE47CC,19,75.17,住商用,鋼筋混凝土造,95年1月16日,五層,,
RPSNMLPKJIJGFAE87CC,39,25.59,,鋼筋混凝土造,75年2月17日,十六層,,
RPPNMLNKJIJGFAE37CC,36,126.61,住家用,鋼筋混凝土造,78年5月11日,十二層,,
RPSNMLPKJIJGFAE87CC,39,8.40,,鋼筋混凝土造,75年2月17日,十六層,,
RPSNMLNKJIJGFAE67CC,41,89.63,,鋼筋混凝土造,72年12月31日,五層,,
RPPNMLNKJIJGFAE37CC,36,44.03,見使用執照,鋼筋混凝土造,78年5月11日,十二層,,
RPSNMLPKJIJGFAE87CC,39,2.65,,鋼筋混凝土造,75年2月17日,十六層,,
RPSNMLNKJIJGFAE67CC,41,12.62,,鋼筋混凝土造,72年12月31日,五層,,
RPPNMLPKJIJGFIE38CC,9,19.73,集合住宅,鋼筋混凝土造,104年7月27日,五層,,
RPPNMLPKJIJGFIE38CC,9,16.68,本共有部份之項目有水箱間、停車空間、室內安全梯、梯廳、機電設備、無障礙昇降機、車道、樓梯間、管理委員會、電梯機械室等１０項,鋼筋混凝土造,104年7月27日,五層,,
RPQNMLPKJIJGFIE48CC,5,45.50,集合住宅,鋼筋混凝土,108年12月23日,十五層,,
RPRNMLPKJIJGFIE58CC,30,34.19,住家用,鋼筋混凝土造,83年10月27日,五層,,
RPRNMLPKJIJGFIE58CC,30,5.64,見使用執照,鋼筋混凝土造,83年10月27日,五層,,
RPSNMLPKJIJGFIE68CC,2,58.35,集合住宅,鋼筋混凝土,111年8月22日,二十四層,,
RPSNMLPKJIJGFIE68CC,2,34.31,本共有部分之項目有防空避難室兼停車空間、停車空間、門廳兼梯廳、防災中心、緩衝空間、樓梯間、中繼機房、設備空間、屋脊裝飾物、水箱、機械室等１１項,鋼筋混凝土,111年8月22日,二十四層,,
RPTNMLPKJIJGFIE78CC,9,19.44,集合住宅,鋼筋混凝土造,104年7月27日,五層,,
RPTNMLPKJIJGFIE78CC,9,16.68,本共有部份之項目有水箱間、停車空間、室內安全梯、梯廳、機電設備、無障礙昇降機、車道、樓梯間、管理委員會、電梯機械室等１０項,鋼筋混凝土造,104年7月27日,五層,,
RPRNMLPKJIJGFLE88CC,2,43.03,集合住宅,鋼筋混凝土造,112年4月26日,五層,,
RPRNMLPKJIJGFLE88CC,2,16.72,共有部分：騎樓、停車空間、昇降梯、梯廳、機電設備空間、樓梯間、管委會使用空間、走廊、屋頂水箱。,鋼筋混凝土造,112年4月26日,五層,,
RPPNMLQKJIJGFAE67CC,14,258.51,住家用,鋼筋混凝土造,100年4月7日,五層,,
RPPNMLQKJIJGFBE77CC,28,12.65,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPQNMLRKJIJGFAE87CC,20,61.43,住家用,鋼筋混凝土造,93年10月6日,十四層,,
RPQNMLRKJIJGFAE87CC,20,42.28,共有部份,鋼筋混凝土造,93年10月6日,十四層,,
RPPNMLRKJIJGFCE97CC,7,16.52,住家用,鋼筋混凝土,107年1月15日,七層,,
RPPNMLSKJIJGFAE87CC,43,23.43,,鋼筋混凝土造,70年11月24日,十二層,,
