編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLOKJIJGFAN48CC,49,87.52,住家用,鋼筋混凝土加強磚造,65年4月8日,二層,,
RPQNMLMLJIJGFAN38CC,41,49.50,住家用,鋼筋混凝土造,72年8月23日,四層,,
RPQNMLMLJIJGFAN38CC,41,11.09,避難室、梯間、走道,鋼筋混凝土造,72年8月23日,四層,,
RPQNMLNKJIJGFAN38CC,30,93.05,住家用,鋼筋混凝土造,83年7月29日,十四層,,
RPQNMLNKJIJGFAN38CC,30,50.25,停車空間、管理員辦公室、避難室、停車場、梯間,鋼筋混凝土造,83年7月29日,十四層,,
RPPNMLPLJIJGFAN58CC,29,77.35,住家用,鋼筋混凝土造,85年4月23日,八層,,
RPPNMLPLJIJGFAN58CC,29,27.90,停車空間、避難室,鋼筋混凝土造,85年4月23日,八層,,
RPPNMLMLJIJGFAN28CC,41,103.10,住家用,加強磚造,73年4月9日,二層,,
RPTNMLLLJIJGFAN58CC,46,23.14,住商用,鋼筋混凝土加強磚造,67年6月29日,二層,,
RPQNMLSKJIJGFAN88CC,32,83.75,住家用,鋼筋混凝土造,82年1月21日,十一層,,
RPQNMLSKJIJGFAN88CC,32,41.79,避難室、停車空間、梯間,鋼筋混凝土造,82年1月21日,十一層,,
RPSNMLKLJIJGFAN38CC,29,32.87,住家用,鋼筋混凝土造,84年5月24日,九層,,
RPSNMLKLJIJGFAN38CC,29,11.45,梯間、停車空間、避難室,鋼筋混凝土造,84年5月24日,九層,,
RPRNMLPLJIJGFAN78CC,29,25.89,住家用,鋼筋混凝土造,85年3月21日,十三層,,
RPRNMLPLJIJGFAN78CC,29,11.65,避難室、停車空間、走道、樓梯,鋼筋混凝土造,85年3月21日,十三層,,
RPSNMLPLJIJGFAN88CC,32,70.53,住家用,鋼筋混凝土造,82年1月8日,十一層,,
RPSNMLPLJIJGFAN88CC,32,10.27,,鋼筋混凝土造,82年1月8日,十一層,,
RPTNMLKLJIJGFAN48CC,25,73.74,住家用,鋼筋混凝土造,88年8月27日,六層,,
RPTNMLKLJIJGFAN48CC,25,10.99,避難室，梯間，機械室,鋼筋混凝土造,88年8月27日,六層,,
RPTNMLPLJIJGFAN98CC,3,210.26,住宅、樓梯間,鋼筋混凝土造,110年12月7日,四層,,
RPQNMLRLJIJGFAN88CC,31,101.80,住家用,鋼筋混凝土造,82年10月29日,二層,,
RPPNMLQLJIJGFAN68CC,28,152.94,住家用,鋼筋混凝土造,85年9月12日,十三層,,
RPPNMLRLJIJGFAN78CC,30,24.00,住家用,鋼筋混凝土造,83年6月23日,十三層,,
RPTNMLRLJIJGFAN56CC,20,510.01,農舍,鋼筋混凝土造,94年4月6日,三層,,
RPQNMLQLJIJGFAN78CC,30,24.00,住家用,鋼筋混凝土造,83年6月23日,十三層,,
RPRNMLRLJIJGFAN98CC,31,26.00,住家用,鋼筋混凝土造,83年5月9日,十層,,
RPRNMLRLJIJGFAN98CC,31,7.58,車道、梯間,鋼筋混凝土造,83年5月9日,十層,,
RPRNMLRLJIJGFAN98CC,31,2.78,停車空間、避難室,鋼筋混凝土造,83年5月9日,十層,,
