鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
員林市,租賃房屋,彰化縣員林市長泰街４之５號三樓,0.0,,,,1131111,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800413,28.84,1,0,1,有,無,有,6500,225,,0.0,0,,RPPNMLLKJIJGFDN38CC,獨立套房,無,1131115~1161114,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
彰化市,租賃房屋+車位,彰化縣彰化市彰美路一段１４９巷２弄１０號十二樓,0.0,,,,1131113,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830729,143.3,2,2,2,有,有,有,15000,105,坡道平面,0.0,2500,,RPQNMLNKJIJGFAN38CC,整棟(戶)出租,有,1131115~1161114,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
田尾鄉,租賃房屋,彰化縣田尾鄉光復路一段３９７之１號,0.0,,,,1131112,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0790326,144.0,6,3,3,有,無,有,10000,69,,0.0,0,,RPPNMLNKJIJGFFN78CC,整棟(戶)出租,無,1131115~1161114,無,熱水器、洗衣機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市建和街７４巷５號,0.0,,,,1131111,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0650408,87.52,4,2,2,有,無,有,16000,183,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQNMLOKJIJGFAN48CC,整棟(戶)出租,無,1131111~1141110,無,冷氣、熱水器、洗衣機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市辭修北路１６７巷５３號六樓之二,0.0,,,,1131114,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820121,125.53999999999999,3,2,2,有,有,有,19500,155,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫未租賃車位，建物登記含有車位面積；,RPQNMLSKJIJGFAN88CC,整棟(戶)出租,有,1131116~1141115,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋,彰化縣員林市溝皂街２６１號三樓之３,0.0,,,,1131113,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130105,82.92,2,2,2,有,有,有,19800,239,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫,RPQNMLSKJIJGFDN56CC,整棟(戶)出租,有,1131113~1141112,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋+車位,彰化縣員林市大仁南街２２號４樓,19.03,住,,,1131118,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800322,105.67,3,2,2,有,有,無,12000,114,升降機械,0.0,0,,RPPNMLTKJIJGFDN56CC,整棟(戶)出租,無,1131122~1141121,有,熱水器、瓦斯或天然氣,
溪湖鎮,土地,光平段363-2地號,818.6,住,,,1131114,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,133000,162,,0.0,0,1.彰化縣溪湖鎮建造執造號碼:113府建管建字第02035191號4戶，編號A、B、C、D含增建或未登記建物基地坐落光平段363-1363-2地號。2.租賃期間自接通水、電算加上三個月裝潢起算，租期十年約114年9月1日至124年8月31日。含增建或未登記建物；租賃期間有約定不同租金1.基地坐落:溪湖鎮光平段363-1363-2地號每月租金第一年為新台幣下同100000元整、第三年至第五年為新台幣下同105000元整、第六年至第八年為新台幣下同110000元整、第九年至第十年為新台幣下同116000元整。2.溪湖鎮光平段363地號每月租金為新台幣下同33000元整。；,RPPNMLTKJIJGFHN96CC,,,1140901~1240831,,,
溪湖鎮,租賃房屋,彰化縣溪湖鎮地政路９６號,100.0,住,,,1131115,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0880319,185.87,7,3,5,有,無,無,38000,204,,0.0,0,含增建或未登記建物；,RPRNMLTKJIJGFHN17CC,,無,1131115~1161114,無,熱水器,
彰化市,土地,孔門段529地號,26.65,商,,,1131119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,18000,675,,0.0,0,未保存建物建物門牌：彰化縣彰化市民生路185號承租範圍：透天厝1樓及2樓（1樓7.86坪店面用，2樓8.06坪倉庫用，共15.9坪）現況格局：1房2廳1衛每月租金：新台18000元整附屬設備：冰箱1台、抽水馬達1台含增建或未登記建物；,RPQNMLKLJIJGFAN18CC,,,1131201~1141130,,,
彰化市,租賃房屋,彰化縣彰化市南平街６０巷９號,0.0,,,,1131120,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840524,44.31999999999999,1,0,1,有,有,有,12000,271,,0.0,0,,RPSNMLKLJIJGFAN38CC,獨立套房,有,1131125~1141124,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中正路二段９號３樓,0.0,,,,1131120,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880827,84.72999999999999,2,0,1,有,無,有,9500,112,,0.0,0,,RPTNMLKLJIJGFAN48CC,整棟(戶)出租,無,1131120~1161119,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市中山南路７７號４樓,86.0,住,,,1131119,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0770902,52.88,2,0,1,有,無,無,9000,170,,0.0,0,含增建或未登記建物；,RPQNMLKLJIJGFDN48CC,分層出租,無,1131119~1151130,無,熱水器,
彰化市,租賃房屋,彰化縣彰化市中山路一段５５６巷５７號D１,0.0,,,,1131119,土地0建物0車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670629,23.14,11,0,11,有,無,有,5500,238,,0.0,0,未登記建物承租D1室，室內面積為23.14平方公尺,RPTNMLLLJIJGFAN58CC,分租套房,無,1131120~1140407,無,冷氣、熱水器、洗衣機、冰箱,一般代管
花壇鄉,租賃房屋,彰化縣花壇鄉彰員路三段４０２巷１７９弄９號,0.0,,,,1131118,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0730409,103.1,4,2,2,有,無,有,7000,68,,0.0,0,,RPPNMLMLJIJGFAN28CC,整棟(戶)出租,無,1131118~1141117,無,熱水器、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市泰和路二段５３巷３號三樓之二,0.0,,,,1131112,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720823,60.59,3,1,1,有,無,有,9000,149,,0.0,0,,RPQNMLMLJIJGFAN38CC,整棟(戶)出租,無,1131116~1141115,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋,彰化縣員林市惠安街２４號７樓之５,0.0,,,,1131118,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810613,33.21,1,0,1,有,有,有,6300,190,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。管理費500元。,RPPNMLMLJIJGFDN58CC,獨立套房,有,1131119~1141118,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市華陽街５之１號三樓,0.0,,,,1131122,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850423,105.25,3,2,2,有,有,有,17500,166,,0.0,0,,RPPNMLPLJIJGFAN58CC,整棟(戶)出租,有,1131201~1161130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市旭光路２２１號十二樓之三,0.0,,,,1131122,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850321,37.54,1,0,1,有,有,有,8700,232,,0.0,0,,RPRNMLPLJIJGFAN78CC,獨立套房,有,1131201~1141130,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市南瑤路３５３巷７弄２號七樓之三,0.0,,,,1131122,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820108,80.8,3,2,2,有,有,有,17000,210,,0.0,0,,RPSNMLPLJIJGFAN88CC,整棟(戶)出租,有,1131201~1141130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
