鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
虎尾鎮,土地,信義段937-10地號,3.45,商,,,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,521812,151250,,0.0,0,畸零地或有合併使用效益；,RPQNMLNJKHKGFDP78DA,0.0,0.0,0.0,無,
麥寮鄉,土地,新吉段255-1地號,8.93,,鄉村區,乙種建築用地,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,86400,9675,,0.0,0,,RPUNMLNJKHKGFFP76DA,0.0,0.0,0.0,無,
崙背鄉,土地,五塊厝段702地號,1700.0,,特定農業區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,1471,,0.0,0,,RPRNMLSJKHKGFCP66DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市武陵街４９巷４號十二樓,7.15,住,,,1140204,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,54.95,2,1,1,有,有,3600000,65514,,0.0,0,陽台外推；,RPPNMLTJKHKGFAP98DA,35.74,0.0,5.58,有,0001
古坑鄉,土地,高林北段548地號,189.91,,鄉村區,乙種建築用地,1140204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2517900,13258,,0.0,0,,RPSNMLLKKHKGFAP58DA,0.0,0.0,0.0,無,
大埤鄉,土地,茄苳腳段3041地號,2139.0,,特定農業區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3208500,1500,,0.0,0,,RPRNMLKKKHKGFBP48DA,0.0,0.0,0.0,無,0002
崙背鄉,土地,五塊厝段989-2地號,1380.0,,特定農業區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5300000,3841,,0.0,0,未登記建物；,RPPNMLQJKHKGFCP88DA,0.0,0.0,0.0,無,0003
台西鄉,土地,蚊興段1110地號,7130.47,,一般農業區,農牧用地,1140203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4991329,700,,0.0,0,,RPPNMLQJKHKGFFP56DA,0.0,0.0,0.0,無,
古坑鄉,房地(土地+建物),雲林縣古坑鄉永興路１３１號,81.18,,鄉村區,乙種建築用地,1140206,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0940601,134.99,3,1,2,有,無,6000000,44448,,0.0,0,,RPPOMLLKKHKGFAP48EA,118.27,16.72,0.0,無,
