編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLTKKHKGFDC78DA,26,20.77,住家用,鋼筋混凝土造,88年1月22日,七層,四層,全筆移轉
RPWNMLTKKHKGFDC78DA,26,4.25,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,1.77,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,.53,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPWNMLTKKHKGFDC78DA,26,.70,共用部份,鋼筋混凝土造,88年1月22日,七層,,持分移轉
RPQOMLOLKHKGFDC87DA,53,75.35,住家用,加強磚造,60年11月29日,四層,三層,全筆移轉
RPQNMLPLKHKGFDC87DA,42,7.77,共用部份,鋼筋混凝土造,71年12月17日,五層,,持分移轉
RPQOMLOLKHKGFDC87DA,53,4.59,共用部份,加強磚造,60年11月29日,四層,,持分移轉
RPQNMLPLKHKGFDC87DA,42,76.81,住家用,鋼筋混凝土造,71年12月17日,五層,三層 陽台,全筆移轉
RPPOMLTKKHKGFDC18DA,6,74.51,集合住宅,鋼筋混凝土造,108年2月12日,十四層,十四層 陽台 雨遮,全筆移轉
RPTOMLTKKHKGFDC58DA,31,97.07,住家用,鋼筋混凝土造,83年7月26日,五層,五層 陽台,全筆移轉
RPTOMLTKKHKGFDC58DA,31,2.61,共用部份,鋼筋混凝土造,83年7月26日,五層,,持分移轉
RPPOMLTKKHKGFDC18DA,6,13.53,本共有部分之項目有樓電梯間、梯廳、樓梯間、設備室、機械室及水箱等六項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPPOMLTKKHKGFDC18DA,6,18.66,本共有部分之項目有車道、住宅門廳、排煙室兼梯廳、樓電梯間、陽台、防空避難室兼停車空間、受電箱、安全梯、台電配電場所、電信室、機房、儲藏室、機械設備室、機械室、排煙室、樓梯間、貯藏室、管委會使用空間、門廳及住宅挑高門廳等二十項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPTNMLPLKHKGFDC18DA,32,99.08,住家用,鋼筋混凝土造,82年6月18日,十五層,十一層 陽台 花台,全筆移轉
RPTNMLPLKHKGFDC18DA,32,21.69,共用部份,鋼筋混凝土造,82年6月18日,十五層,,持分移轉
RPSNMLQLKHKGFDC18DA,1,58.81,集合住宅,鋼筋混凝土造,113年7月16日,十一層,十一層 陽台 雨遮,全筆移轉
RPSNMLQLKHKGFDC18DA,1,61.64,本建物共有部分之項目有：管委會使用空間，辦公室，台電配電場所，受電箱室，電錶室，行動不便者電梯，安全梯，梯廳，汙水處理機房，資源回收空間，消防泵浦室，水箱，受水室，管理員室，樓梯間，電梯間，機械室，機車停車空間，停車空間，緊急發電機室，機電設備空間，電信機房，防空避難室兼停車空間等共２３項。,鋼筋混凝土造,113年7月16日,十一層,,持分移轉
RPTOMLKKKHKGFDC67DA,1,130.90,集合住宅,鋼筋混凝土造,112年9月26日,二十九層,八層 陽台 雨遮,全筆移轉
RPTOMLKKKHKGFDC67DA,1,92.11,本建物共有部分之項目有：梯廳．排煙室．緊急昇降機．排煙室兼梯廳．管委會使用空間．陽台．雨遮．中繼消防機房．樓梯間．機械室．電梯機械室．水箱．防空避難室兼停車空間．車道．安全梯．防災中心．排風機房．垃圾儲藏室．垃圾車專用車位．台電配電場所．停車空間．機房．生活水箱．進風機房．機車停車空間．緊急發電室．污水機房．消防水池．消防泵浦機房等共２９項。,鋼筋混凝土造,112年9月26日,二十九層,,持分移轉
RPUOMLKKKHKGFDC77DA,1,113.48,集合住宅,鋼筋混凝土造,112年9月26日,二十九層,八層 陽台 雨遮,全筆移轉
RPUOMLKKKHKGFDC77DA,1,83.64,本建物共有部分之項目有：梯廳．排煙室．緊急昇降機．排煙室兼梯廳．管委會使用空間．陽台．雨遮．中繼消防機房．樓梯間．機械室．電梯機械室．水箱．防空避難室兼停車空間．車道．安全梯．防災中心．排風機房．垃圾儲藏室．垃圾車專用車位．台電配電場所．停車空間．機房．生活水箱．進風機房．機車停車空間．緊急發電室．污水機房．消防水池．消防泵浦機房等共２９項。,鋼筋混凝土造,112年9月26日,二十九層,,持分移轉
RPROMLKKKHKGFDC47DA,1,.07,管理室,鋼筋混凝土造,113年4月16日,十四層,一層,持分移轉
RPROMLKKKHKGFDC47DA,1,.03,共用部份,鋼筋混凝土造,113年4月16日,十四層,,持分移轉
RPROMLKKKHKGFDC47DA,1,45.31,共用部份,鋼筋混凝土造,113年4月16日,十四層,,持分移轉
RPPOMLQJKHKGFDC77DA,27,92.19,住家用,鋼筋混凝土造,87年3月5日,五層,三層 陽台,全筆移轉
RPPOMLQJKHKGFDC77DA,27,7.51,共用部份,鋼筋混凝土造,87年3月5日,五層,,持分移轉
RPOOMLKLKHKGFDC27DA,23,.03,商業用,鋼筋混凝土造,91年7月12日,十四層,一層,持分移轉
RPOOMLKLKHKGFDC27DA,23,33.41,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPOOMLKLKHKGFDC27DA,23,.00,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPQNMLOLKHKGFDC77DA,26,127.51,住家用,鋼筋混凝土造,87年9月7日,三層,二層 陽台,全筆移轉
RPQNMLOLKHKGFDC77DA,26,35.68,共用部份,鋼筋混凝土造,87年9月7日,三層,,持分移轉
RPPPMLNKKHKGFDC67DA,54,93.50,住家用,加強磚造,59年11月26日,二層,一層 二層,全筆移轉
RPUOMLNKKHKGFDC08DA,33,100.51,住家用,鋼筋混凝土造,80年9月20日,七層,二層 陽台,全筆移轉
RPUOMLNKKHKGFDC08DA,33,14.29,共用部份,鋼筋混凝土造,80年9月20日,七層,,持分移轉
RPUOMLNKKHKGFDC08DA,33,10.39,共用部份,鋼筋混凝土造,80年9月20日,七層,,持分移轉
RPRNMLRKKHKGFDC08DA,23,.02,商業用,鋼筋混凝土造,91年7月12日,十四層,一層,持分移轉
RPRNMLRKKHKGFDC08DA,23,20.31,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPRNMLRKKHKGFDC08DA,23,.00,共用部份,鋼筋混凝土造,91年7月12日,十四層,,持分移轉
RPVOMLNKKHKGFDC18DA,49,97.37,住家用,加強磚造,64年11月3日,三層,一層 二層 三層,全筆移轉
RPVNMLPJLHKGFDC28DA,30,97.76,住家用,鋼筋混凝土造,84年5月12日,五層,二層 陽台,全筆移轉
SPVNMLPJLHKGFDC38DA,30,97.76,住家用,鋼筋混凝土造,84年5月12日,五層,二層 陽台,全筆移轉
RPVNMLPJLHKGFDC28DA,30,55.19,共用部份,鋼筋混凝土造,84年5月12日,五層,,持分移轉
SPVNMLPJLHKGFDC38DA,30,12.31,共用部份,鋼筋混凝土造,84年5月12日,五層,,持分移轉
RPQNMLNJLHKGFDC57DA,33,119.90,住家用,鋼筋混凝土造,81年7月18日,五層,五層 陽台 花台,全筆移轉
RPROMLNJLHKGFDC77DA,51,57.85,住家用,加強磚造,63年2月12日,三層,一層,全筆移轉
RPSNMLNJLHKGFDC77DA,46,68.40,住家用,鋼筋混凝土加強磚造,67年9月7日,五層,四層,全筆移轉
RPOOMLOJLHKGFDC57DA,31,123.72,住家用,鋼筋混凝土造,83年8月11日,十四層,三層 陽台 雨遮 見其他登記事項,全筆移轉
RPOOMLOJLHKGFDC57DA,31,16.54,共用部份,鋼筋混凝土造,83年8月11日,十四層,,持分移轉
RPOOMLOJLHKGFDC57DA,31,1.28,共用部份,鋼筋混凝土造,83年8月11日,十四層,,持分移轉
RPOOMLOJLHKGFDC57DA,31,16.76,共用部份,鋼筋混凝土造,83年8月11日,十四層,,持分移轉
RPSOMLOJLHKGFDC97DA,29,86.14,住家用,鋼筋混凝土造,85年5月3日,五層,三層 陽台,全筆移轉
RPSOMLOJLHKGFDC97DA,29,5.68,共用部份,鋼筋混凝土造,85年5月3日,五層,,持分移轉
RPSOMLOJLHKGFDC97DA,29,10.98,共用部份,鋼筋混凝土造,85年5月3日,五層,,持分移轉
RPPNMLPJLHKGFDC67DA,26,57.30,住家用,鋼筋混凝土造,87年12月10日,十二層,五層 陽台 雨遮,全筆移轉
RPPNMLPJLHKGFDC67DA,26,9.86,共用部份,鋼筋混凝土造,87年12月10日,十二層,,持分移轉
RPPNMLPJLHKGFDC67DA,26,29.97,共用部份,鋼筋混凝土造,87年12月10日,十二層,,持分移轉
RPPNMLPJLHKGFDC67DA,26,5.79,共用部份,鋼筋混凝土造,87年12月10日,十二層,,持分移轉
RPRNMLMKKHKGFDC67EA,44,30.18,住家用,鋼筋混凝土造,70年7月7日,五層,地下一層,持分移轉
RPPNMLRLKHKGFDC08EA,30,88.52,住家用,鋼筋混凝土造,84年1月17日,五層,五層 陽台,全筆移轉
RPPNMLRLKHKGFDC08EA,30,14.06,共用部份,鋼筋混凝土造,84年1月17日,五層,,持分移轉
RPPNMLRLKHKGFDC08EA,30,2.91,壹層：辦公室．超級市場；貳層至肆層：辦公室,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層 陽台 水箱 電梯樓梯間 停車場 機械房 露台 地下二層,持分移轉
