鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新竹市,房地(土地+建物)+車位,新竹市新竹市民生路222巷旁,35.59,住,,,1131112,土地2建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.51,3,2,2,有,無,31270000,191915,坡道平面,18.6,2500000,,RPPNMLRKJIJGFAO68CB,元方/大哲首席,A棟6號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西大路,27.89,住,,,1131116,土地19建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.75,3,2,2,有,無,31380000,228366,坡道平面,41.6,2800000,,RPPNMLRKJIJGFAO78DB,鴻藏,C棟8號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,37.51,住,,,1131111,土地9建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.89,3,2,3,有,無,32660000,141961,坡道平面,29.62,2100000,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSKJIJGFAO09CB,春福水硯,A棟05F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,30.42,,鄉村區,乙種建築用地,1131114,土地1建物1車位1,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.79,3,2,2,有,無,25150000,200484,坡道平面,32.07,1950000,,RPPNMLTKJIJGFAO88CB,浩瀚森PARK,D-16F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民主路,20.58,住,,,1131111,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.51,2,1,2,有,無,36880000,250382,坡道平面,27.2,2500000,,RPPNMLKLJIJGFAO08CB,金鋐.琢岳,A1棟7F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,13.15,商,,,1131112,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,160.74,3,2,2,有,無,27080000,199100,坡道平面,34.02,1850000,,RPRNMLLLJIJGFAO38CB,益展心築湛,B1棟12F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,13.15,商,,,1131112,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,158.87,3,2,2,有,無,28490000,209438,坡道平面,32.15,1950000,,RPSNMLLLJIJGFAO48CB,益展心築湛,B1棟24F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,13.15,商,,,1131112,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,160.74,3,2,2,有,無,29040000,214568,坡道平面,34.02,1850000,,RPTNMLLLJIJGFAO58CB,益展心築湛,B1棟22F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.02,住,,,1131116,土地2建物1車位2,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.12,3,2,2,有,無,34380000,200040,坡道平面,45.75,4300000,,RPPNMLPLJIJGFAO58CB,春福承曦,C3-14F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,37.51,住,,,1131116,土地9建物1車位2,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,272.45,3,2,3,有,無,36150000,148669,坡道平面,56.87,4100000,,RPQNMLPLJIJGFAO68CB,春福水硯,B棟07F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民生路222巷旁,34.17,住,,,1131125,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.14,3,2,2,有,無,29280000,186127,坡道平面,18.26,2500000,,RPPNMLQLJIJGFAO68CB,元方/大哲首席,C棟5號,
