編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWOMLMKJIJGFBH48CC,7,61.02,工業社區（社區住宅）,鋼筋混凝土造,106年10月24日,五層,,
RPXOMLMKJIJGFBH58CC,28,84.22,住家用,鋼筋混凝土造,85年9月9日,六層,,
RPOQMLMKJIJGFBH87CC,1,18.68,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,112年9月11日,五層,,
RPWOMLMKJIJGFBH48CC,7,11.30,本共有部分之項目有：管委會空間、停車空間、樓梯間、水箱及梯廳等五項。,鋼筋混凝土造,106年10月24日,五層,,
RPXOMLMKJIJGFBH58CC,28,15.70,共有部份,鋼筋混凝土造,85年9月9日,六層,,
RPXOMLMKJIJGFBH58CC,28,14.76,共有部份,鋼筋混凝土造,85年9月9日,六層,,
RPXPMLMKJIJGFBH68CC,7,59.86,集合住宅,鋼筋混凝土造,106年9月20日,十五層,,
RPXPMLMKJIJGFBH68CC,7,12.50,本共有部分之項目有：停車空間、消防泵浦室、蓄水池、梯間、機房、污‧雨水回收機房、台電配電室、發電機室、垃圾處理室、防空避難室兼停車空間、電信室、開放空間、車道、管理委員會使用空間、水箱、緊急升降機間兼排煙室、儲藏室等十八項。,鋼筋混凝土造,106年9月20日,十五層,,
RPXPMLMKJIJGFBH68CC,7,15.14,本共有部分之項目有：梯間、機房、水箱、緊急升降機間兼排煙室等四項。,鋼筋混凝土造,106年9月20日,十五層,,
RPQNMLMKJIJGFHH38CC,5,54.49,住家用,鋼筋混凝土造,108年7月4日,六層,,
RPQNMLMKJIJGFHH38CC,5,30.49,共有部分之項目有：停車空間、機電設備空間、防空避難室兼停車空間、集合住宅（附屬管理委員會使用空間）、樓電梯間、緊急發電機、電梯機房、水箱等項。,鋼筋混凝土造,108年7月4日,六層,,
RPTNMLNKJIJGFBH18CC,50,114.29,住家用,加強磚造,63年9月3日,四層,,
RPXNMLNKJIJGFBH58CC,13,40.84,集合住宅,鋼筋混凝土造,100年9月5日,十五層,,
RPQOMLNKJIJGFBH97CC,49,76.50,住家用,加強磚造,64年7月11日,二層,,
RPSOMLNKJIJGFBH18CC,22,112.40,住家用,鋼筋混凝土造,91年9月20日,十四層,,
RPXNMLNKJIJGFBH58CC,13,13.22,本建物用途為：樓梯間、電梯、蓄水池、機械室、水箱等五項。,鋼筋混凝土造,100年9月5日,十五層,,
RPSOMLNKJIJGFBH18CC,22,24.80,共有部份,鋼筋混凝土造,91年9月20日,十四層,,
RPXNMLNKJIJGFBH58CC,13,9.38,本建物用途為：緊急發電機房、電信機房、台電配電場所、防空避難室兼停車空間、消防泵浦機房、梯間、污水機房、管委會使用空間、梯廳、管理員室、門廊、電梯、廣場式開放空間等１３項。,鋼筋混凝土造,100年9月5日,十五層,,
RPSOMLNKJIJGFBH18CC,22,53.59,共有部份,鋼筋混凝土造,91年9月20日,十四層,,
RPRNMLMKJIJGFHH48CC,4,90.84,日用品零售業兼一般零售業,鋼筋混凝土造,109年9月24日,十五層,,
RPPNMLMKJIJGFFH08CC,28,81.89,住家用,鋼筋混凝土造,85年8月3日,十七層,,
RPPNMLMKJIJGFFH08CC,28,14.22,共有部份,鋼筋混凝土造,85年8月3日,十七層,,
RPPNMLMKJIJGFFH08CC,28,6.33,共有部份,鋼筋混凝土造,85年8月3日,十七層,,
RPQPMLNKJIJGFBH08CC,24,84.09,住家用,鋼筋混凝土造,90年3月1日,九層,,
RPQPMLNKJIJGFBH08CC,24,15.70,共有部份,鋼筋混凝土造,90年3月1日,九層,,
RPVPMLNKJIJGFBH58CC,26,240.60,集合住宅、車庫,鋼筋混凝土造,87年11月11日,五層,,
RPVPMLNKJIJGFBH58CC,26,3.19,共有部份,鋼筋混凝土造,87年11月11日,五層,,
RPQPMLNKJIJGFBH08CC,24,13.47,共有部份,鋼筋混凝土造,90年3月1日,九層,,
RPPPMLNKJIJGFBH97CC,26,28.52,住家用,鋼筋混凝土造,87年9月2日,九層,,
RPPPMLNKJIJGFBH97CC,26,4.93,共有部份,鋼筋混凝土造,87年9月2日,九層,,
RPPPMLNKJIJGFBH97CC,26,3.40,共有部份,鋼筋混凝土造,87年9月2日,九層,,
RPQNMLNKJIJGFDH08CC,3,57.73,集合住宅,鋼筋混凝土造,110年8月31日,八層,,
RPQNMLNKJIJGFDH08CC,3,46.03,本共有部分之項目有停車空間兼防空避難室、機電設備空間、台電配電場所、電信室、垃圾處理室、發電機室、消防幫浦室、水箱、汙水機房、梯間、集合住宅（附屬車道）、集合住宅（附屬管委會）、集合住宅（附屬梯間）、昇降設備空間等１４項,鋼筋混凝土造,110年8月31日,八層,,
RPRNMLNKJIJGFDH18CC,30,93.95,住家用,鋼筋混凝土造,84年3月24日,九層,,
RPSNMLNKJIJGFDH28CC,30,26.32,住家用,鋼筋混凝土造,84年3月24日,十五層,,
RPRNMLNKJIJGFDH18CC,30,8.86,共有部份,鋼筋混凝土造,84年3月24日,十層,,
RPSNMLNKJIJGFDH28CC,30,9.82,共有部份,鋼筋混凝土造,84年3月24日,十五層,,
RPRNMLNKJIJGFDH18CC,30,10.87,共有部份,鋼筋混凝土造,84年3月24日,十層,,
