鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
馬公市,房地(土地+建物),澎湖縣馬公市中山路９號,52.0,商,,,1140203,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋加強,0481201,82.66,2,1,1,有,無,6150000,74401,,0.0,0,,RPPNMLOJKHKGFAX66DA,82.66,0.0,0.0,無,
馬公市,土地,雙湖段489地號,60.36,,一般農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,328400,5441,,0.0,0,地清或未辦繼承標售；,RPPNMLMKKHKGFAX66EA,0.0,0.0,0.0,無,001
西嶼鄉,土地,大池段2833地號,69.16,,鄉村區,乙種建築用地,1140207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,322000,4656,,0.0,0,地清或未辦繼承標售；,RPTNMLOLKHKGFAX37EA,0.0,0.0,0.0,無,
馬公市,土地,案山段310地號,38.81,住,,,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1443623,37197,,0.0,0,畸零地或有合併使用效益；協議價購；,RPPNMLOLKHKGFAX86DA,0.0,0.0,0.0,無,002
馬公市,土地,中山段272地號,27.56,住,,,1140203,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,36284,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPTNMLSKKHKGFAX67EA,0.0,0.0,0.0,無,
湖西鄉,土地,湖西北段685地號,292.03,,一般農業區,農牧用地,1140218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15380000,52666,,0.0,0,含未來房屋價金土地交易案件之價格含未來興建房屋成本；,RPTNMLTKKHKGFAX67DA,0.0,0.0,0.0,無,003
馬公市,土地,興崁段875地號,185.11,,一般農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5710000,30847,,0.0,0,,RPVNMLTKKHKGFAX87DA,0.0,0.0,0.0,無,004
馬公市,土地,國宅段21地號,256.0,,一般農業區,農牧用地,1140224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9000000,35156,,0.0,0,土地交易案件之價格含未來興建房屋成本；,SPRNMLQLKHKGFAX37DA,0.0,0.0,0.0,無,005
馬公市,土地,北極段1172-1地號,84.43,住,,,1140218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,29610,,0.0,0,,RPQNMLTKKHKGFAX37DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市石泉１之２１３號,71.06,,一般農業區,甲種建築用地,1140217,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0791201,81.6,4,1,2,有,無,4000000,49020,,0.0,0,,RPSNMLKLKHKGFAX76DA,81.6,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市中華路２９１巷９之２號,29.15,住,,,1140106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800531,90.74,2,2,2,有,無,2950000,32510,,0.0,0,,RPPNMLKKJHKGFAX88DA,90.74,0.0,0.0,無,006
湖西鄉,土地,紅羅段1517地號,505.59,,一般農業區,農牧用地,1140103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,3560,,0.0,0,,RPRNMLTJJHKGFAX27DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市光明路５７之４號,15.4,商,,,1140102,土地2建物1車位0,五層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670623,74.36,3,1,1,有,無,3500000,47068,,0.0,0,,RPPNMLTJJHKGFAX17EA,74.36,0.0,0.0,無,007
湖西鄉,土地,湖東新段810地號,669.92,,一般農業區,農牧用地,1140103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1791,,0.0,0,,RPPNMLNJJHKGFAX09DA,0.0,0.0,0.0,無,
