鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
太保市,租賃房屋,嘉義縣太保市後庄４０之８號,0.0,,,,1131111,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0880605,152.31,3,2,2,有,無,無,18000,118,,0.0,0,,RPQNMLLKJIJGFDQ78CC,整棟(戶)出租,無,1131118~1141117,無,熱水器,一般轉租
朴子市,租賃房屋,嘉義縣朴子市仁和二路１３９號６樓之１２,0.0,,,,1131112,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,32.08,1,0,1,有,有,有,5500,171,,0.0,0,嘉義縣政府包租代管計畫。,RPQNMLOKJIJGFBQ88CC,獨立套房,有,1131220~1141219,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
民雄鄉,租賃房屋,嘉義縣民雄鄉豐收村７鄰大學路二段３５１０號五樓之一,0.0,,,,1131111,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0851203,38.53,1,1,1,有,無,有,4000,104,,0.0,0,嘉義縣政府包租代管計畫。,RPPNMLOKJIJGFCQ88CC,獨立套房,無,1131112~1141111,有,冷氣、熱水器、冰箱,社會住宅代管
民雄鄉,租賃房屋,嘉義縣民雄鄉福興村１１鄰牛稠溪５９２號三樓,0.0,,,,1131112,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800607,127.77000000000001,3,1,2,有,有,有,13000,102,,0.0,0,此為嘉義縣社會住宅包租代管計畫。,RPPNMLSKJIJGFCQ66CC,整棟(戶)出租,有,1131112~1141111,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
太保市,租賃房屋,嘉義縣太保市頂港子墘４０之８號３樓之５２,0.0,,,,1131112,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,15.37,1,0,1,有,有,有,6500,423,,0.0,0,,RPQNMLSKJIJGFDQ86CC,獨立套房,有,1131116~1141115,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
太保市,租賃房屋,嘉義縣太保市頂港子墘４０之８號３樓之５０,0.0,,,,1131112,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,15.37,1,0,1,有,有,有,6500,423,,0.0,0,,RPRNMLSKJIJGFDQ96CC,獨立套房,有,1131116~1141115,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
朴子市,租賃房屋,嘉義縣朴子市仁和二路１３９號３樓之７,0.0,,,,1131114,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,31.23,1,0,1,有,有,有,5950,191,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。管理費250元。,RPPNMLTKJIJGFBQ66CC,獨立套房,有,1131114~1141113,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
朴子市,租賃房屋,嘉義縣朴子市仁和二路１３９號８樓之８,0.0,,,,1131113,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,31.22,1,0,1,有,有,有,6800,218,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。管理費200元。,RPQNMLTKJIJGFBQ76CC,獨立套房,有,1131201~1141130,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市北新里中山路一段２２８巷１７號５樓７,0.0,,,,1131117,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0840908,124.9,2,1,2,有,有,有,15000,120,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。,RPPNMLTKJIJGFDQ86CC,整棟(戶)出租,有,1131117~1141116,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號３F-２７,0.0,,,,1131115,土地0建物1車位0,三層,5,其他,集合住宅,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,有,5300,227,,0.0,0,管理費：300元,RPQNMLTKJIJGFDQ96CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號１F-３０,0.0,,,,1131115,土地0建物1車位0,一層,5,其他,集合住宅,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,有,5200,223,,0.0,0,管理費：300元,RPRNMLTKJIJGFDQ07CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號１F-２８,0.0,,,,1131115,土地0建物1車位0,一層,5,其他,集合住宅,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,有,5200,223,,0.0,0,管理費：300元,RPSNMLTKJIJGFDQ17CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
大林鎮,租賃房屋,嘉義縣大林鎮平林里民權路１３３號５樓之１,0.0,,,,1131113,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120320,80.94,2,1,1,有,有,無,14500,179,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。,RPPNMLKLJIJGFCQ58CC,整棟(戶)出租,有,1131113~1141112,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
