鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
台東市,租賃房屋,臺東縣臺東市漢陽南路２１巷３０號,0.0,,,,1131125,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0691006,19.83,6,0,6,有,無,無,6500,328,,0.0,0,,RPPNMLQLJIJGFAV86CC,分租套房,無,1131125~1141224,無,冷氣、電視機、冰箱,
台東市,租賃房屋+車位,臺東縣臺東市新展街３３號,0.0,,,,1131206,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850621,134.43,0,0,0,無,有,無,21000,156,升降機械,0.0,0,雙方約定租金以年租金:286716元整，其年租金包含每月租賃所得稅:2389元整，與二代健保費:504元整，故屋主實收為21000元整。,RPQNMLKKKIJGFAV98CC,,有,1140215~1150214,有,冷氣、冰箱,
台東市,租賃房屋,臺東縣臺東市富民街５號,0.0,,,,1131119,土地0建物1車位0,全,3,透天厝,住宅、樓梯間,ＲＣ造,0951004,204.3,4,2,4,有,無,有,16000,78,,0.0,0,多人共同承租3；,RPPNMLLKKIJGFAV98CC,整棟(戶)出租,無,1131201~1141130,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市中山路３９３號６樓之４,0.0,,,,1131125,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土結構造,0841004,75.37,1,0,1,有,有,有,10000,133,,0.0,0,,RPRNMLLKKIJGFAV56CC,整棟(戶)出租,有,1131201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市勝利街３５１號４樓,44.25,住,,,1131205,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0720209,105.78999999999999,3,2,2,有,無,無,10800,102,,0.0,0,,RPTNMLLKKIJGFAV76CC,整棟(戶)出租,無,1131210~1150109,無,冷氣、熱水器、洗衣機,
台東市,租賃房屋,臺東縣臺東市光明路５２之２號,0.0,,,,1131126,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鐵筋水泥磚,,76.08,3,1,2,有,無,有,10000,131,,0.0,0,,RPPNMLNKKIJGFAV56CC,整棟(戶)出租,無,1131126~1141125,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市傳廣路３６０巷４２號二樓,0.0,,,,1131129,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720222,100.24,3,1,2,有,無,有,15000,150,,0.0,0,多人共同承租3；,RPQNMLNKKIJGFAV66CC,整棟(戶)出租,無,1131202~1141201,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市四維路三段５９巷８號９樓之１４,0.0,,,,1131218,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830419,101.63999999999999,3,2,2,有,有,有,7500,74,,0.0,0,,RPPNMLTKKIJGFAV17CC,整棟(戶)出租,有,1140101~1141231,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市開封街６３２巷５２號,0.0,,,,1131212,土地0建物0車位0,全,3,透天厝,住宅、樓梯間,ＲＣ造,1030922,25.49,12,0,12,有,無,有,8000,314,,0.0,0,,RPRNMLKLKIJGFAV56CC,分租套房,無,1131212~1141211,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市寧波街１４號,0.0,,,,1131217,土地0建物1車位0,全,3,透天厝,住宅．避難室,鋼筋混凝土造,0711215,231.3,3,3,3,有,無,無,8000,35,,0.0,0,續租案件；,RPSNMLKLKIJGFAV66CC,整棟(戶)出租,無,1140103~1150102,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市中華路二段１５４巷５１號,106.0,住,,,1131218,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0730403,88.02,2,0,3,有,無,無,22000,250,,0.0,0,,RPTNMLKLKIJGFAV76CC,整棟(戶)出租,無,1131220~1141231,無,冷氣、熱水器,一般轉租
台東市,租賃房屋,臺東縣臺東市四維路三段５９巷８號八樓之１３,0.0,,,,1131220,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830419,111.69,3,2,2,有,有,有,10500,94,,0.0,0,多人共同承租4；續租案件；,RPPNMLNLKIJGFAV66CC,整棟(戶)出租,有,1140101~1141231,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市光榮街３９號５樓之２,0.0,,,,1131127,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1070903,37.230000000000004,1,0,1,有,無,有,7800,210,,0.0,0,,RPQNMLOLKIJGFAV86CC,獨立套房,無,1131201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市光榮街３９號４樓之一,0.0,,,,1131127,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1070903,183.45,3,1,2,有,無,有,22500,123,,0.0,0,多人共同承租3；,RPRNMLOLKIJGFAV96CC,整棟(戶)出租,無,1131201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市光榮街３９號２樓之８,0.0,,,,1131129,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1070903,43.21,1,0,1,有,無,有,7800,181,,0.0,0,,RPQNMLQLKIJGFAV07CC,獨立套房,無,1131201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市長沙街４７９號,0.0,,,,1131225,土地0建物1車位0,一層,2,店面(店鋪),騎樓、店舖、住宅,鋼筋混凝土造,1080125,56.58,0,1,1,有,無,無,15000,265,,0.0,0,,RPRNMLQLKIJGFAV17CC,,無,1140301~1190228,無,,
台東市,租賃房屋,臺東縣臺東市四維路三段５９巷８號８樓之１３,0.0,,,,1131220,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830419,111.69,3,2,2,有,有,有,10500,94,,0.0,0,多人共同承租5；續租案件；,RPPNMLRLKIJGFAV07CC,整棟(戶)出租,有,1140101~1141231,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
