鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
麥寮鄉,土地,豐安段409-55地號,187.77,,一般農業區,養殖用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1533600,8167,,0.0,0,,RPQNMLQJKHJGFFP56DA,0.0,0.0,0.0,無,0001
麥寮鄉,土地,豐安段409-54地號,183.68,,一般農業區,養殖用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,8166,,0.0,0,,RPSNMLQJKHJGFFP76DA,0.0,0.0,0.0,無,0002
斗六市,土地,保長段保長小段534-9地號,116.92,,鄉村區,乙種建築用地,1130202,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,760005,6500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMJKHJGFAP38EA,0.0,0.0,0.0,無,0003
東勢鄉,土地,媽埔段813地號,5801.84,,特定農業區,農牧用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8130000,1401,,0.0,0,,RPPNMLPJKHJGFFP98DA,0.0,0.0,0.0,無,
四湖鄉,土地,林厝寮段3191地號,450.0,,一般農業區,農牧用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,315000,700,,0.0,0,,RPUNMLPKKHJGFEP86DA,0.0,0.0,0.0,無,
二崙鄉,土地,來惠段534-2地號,387.33,,特定農業區,農牧用地,1130215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,2065,,0.0,0,,RPQNMLRKKHJGFCP09DA,0.0,0.0,0.0,無,
北港鎮,土地,三義段372地號,2960.05,,特定農業區,農牧用地,1130202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2575243,870,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKKHJGFEP98DA,0.0,0.0,0.0,無,
四湖鄉,土地,子寮段753地號,2625.0,,一般農業區,農牧用地,1130203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1050000,400,,0.0,0,,RPPNMLTKKHJGFEP76DA,0.0,0.0,0.0,無,
斗六市,土地,海豐崙段朱丹灣小段16-5地號,84.0,住,,,1130202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,71429,,0.0,0,未登記建物；,RPQOMLMJKHJGFAP38DA,0.0,0.0,0.0,無,
虎尾鎮,土地,蕃薯段61地號,266.86,,鄉村區,乙種建築用地,1130202,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,8244,,0.0,0,未登記建物；,RPPNMLQJKHJGFDP88DA,0.0,0.0,0.0,無,
西螺鎮,房地(土地+建物),雲林縣西螺鎮南昌路３０號,164.98,住,,,1130202,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780510,147.75,4,2,4,有,無,9500000,64298,,0.0,0,夾層；,RPPNMLLLKHJGFCP58EA,147.75,0.0,0.0,無,
斗南鎮,土地,新庄段新庄小段207-3地號,98.0,,特定農業區,甲種建築用地,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,35714,,0.0,0,未登記建物；,RPPNMLMLKHJGFBP48DA,0.0,0.0,0.0,無,
四湖鄉,土地,南光段193地號,98.0,,一般農業區,甲種建築用地,1130220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,118580,1210,,0.0,0,,RPPNMLKLKHJGFEP58DA,0.0,0.0,0.0,無,
