編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTLKHJGFAX27DA,,76.40,住家用,造,12年0月0日,一層,一層 見其他登記事項,全筆移轉
RPPNMLSKJHJGFAX96DA,9,262.55,住家用,鋼筋混凝土造,104年4月9日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPRNMLMLJHJGFAX66DA,28,138.76,住家用,鋼筋混凝土造,85年3月8日,十層,四層 見其他登記事項,全筆移轉
RPRNMLMLJHJGFAX66DA,28,38.55,停車場、梯間、機械房、蓄水池、電樓梯間、走道（１～１０樓）,鋼筋混凝土造,85年3月8日,十層,,持分移轉
RPPNMLNLJHJGFAX56DA,27,29.30,住商用,鋼筋混凝土造,86年7月10日,七層,一層 見其他登記事項,全筆移轉
RPPNMLNLJHJGFAX56DA,27,11.08,地下一、二層、１～７層樓梯間、走廊,鋼筋混凝土造,86年7月10日,七層,,持分移轉
RPRNMLTKJHJGFAX27DA,46,77.88,住家用,鋼筋混凝土加強磚造,67年3月30日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLPLJHJGFAX76DA,34,124.56,住家用,鋼筋混凝土加強磚造,79年5月10日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPTNMLMLJHJGFAX86DA,49,96.03,住家用,磚石造,64年7月1日,一層,一層,全筆移轉
RPWNMLKKJHJGFAX86DA,17,221.27,住家用,鋼筋混凝土造,95年9月25日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPPNMLLMJHJGFAX09DA,24,446.18,住家用,加強磚造,89年5月25日,二層,一層 二層 水箱 電梯樓梯間 見其他登記事項,全筆移轉
RPSNMLPJKHJGFAX96DA,33,212.73,住家用,鋼筋混凝土造,79年10月24日,三層,一層 二層 三層,全筆移轉
RPSNMLPJKHJGFAX96DA,24,139.61,住家用,加強磚造,89年1月24日,二層,一層 二層,全筆移轉
RPSNMLLMJHJGFAX76DA,28,88.64,住家用,鋼筋混凝土造,84年7月7日,五層,五層 陽台,全筆移轉
RPSNMLLMJHJGFAX76DA,28,7.96,樓梯間,鋼筋混凝土造,84年7月7日,五層,,持分移轉
RPPNMLPKJHJGFAX66DA,39,100.80,農民住宅,鋼筋混凝土加強磚造,73年9月25日,二層,一層 二層 電梯樓梯間,全筆移轉
RPSNMLPKKHJGFAX07DA,3,241.88,住家用,鋼筋混凝土造,110年4月23日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPSNMLTJJHJGFAX27DA,31,434.99,住家用,鋼筋混凝土造,81年7月16日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項,全筆移轉
RPVNMLRKKHJGFAX57DA,7,262.93,住家用,鋼筋混凝土造,105年9月21日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLPLJHJGFAX17DA,49,55.44,住家用,鋼筋混凝土加強空心磚造,64年6月17日,二層,一層 二層,全筆移轉
RPPNMLPKKHJGFAX76DA,3,291.49,住家用,鋼筋混凝土造,109年10月20日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPSNMLNLJHJGFAX96EA,31,151.92,農舍,鋼筋混凝土加強磚造,82年3月22日,一層,一層,全筆移轉
RPQNMLQKKHJGFAX96DA,53,74.36,住家用,鋼筋混凝土加強空心磚造,59年8月6日,二層,一層 二層,全筆移轉
RPSNMLQKKHJGFAX17DA,30,189.17,住家用,鋼筋混凝土造,83年5月28日,五層,一層 二層 三層 四層 五層,全筆移轉
RPTNMLTKKHJGFAX57DA,,31.40,住家用,造,,一層,一層,全筆移轉
RPPNMLRLKHJGFAX07DA,,9.94,住家用,造,,一層,一層 儲藏室,持分移轉
RPTNMLQLKHJGFAX47EA,28,23.63,停車庫兼避難室,鋼筋混凝土造,84年12月8日,七層,,持分移轉
RPTNMLQLKHJGFAX47EA,28,106.87,住家用,鋼筋混凝土造,84年12月8日,七層,七層 陽台,全筆移轉
