鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,租賃房屋,雲林縣斗六市龍潭路３-５１號３樓之５,0.0,,,,1121110,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900510,20.05,1,0,1,有,有,無,6000,299,,0.0,0,,RPQNMLQKJIIGFAP78CC,獨立套房,有,1121111~1131110,有,冷氣、洗衣機、冰箱,一般包租
斗六市,租賃房屋,雲林縣斗六市明德北路一段１５５號１樓,0.0,,,,1121114,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0890420,104.02,1,1,1,有,無,無,30000,288,,0.0,0,,RPSNMLQKJIIGFAP98CC,,無,1121201~1151130,無,,
斗六市,租賃房屋,雲林縣斗六市長平北路３４之５號,0.0,,,,1121115,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0741020,148.58,4,3,2,有,無,有,16000,108,,0.0,0,,RPPNMLRKJIIGFAP78CC,整棟(戶)出租,無,1121116~1131115,無,冷氣、熱水器、冰箱、瓦斯或天然氣,
斗六市,租賃房屋,雲林縣斗六市中興路５６之３巷４０號五樓,0.0,,,,1121113,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830128,89.49,3,2,2,有,無,有,9000,101,,0.0,0,,RPQNMLRKJIIGFAP88CC,整棟(戶)出租,無,1121114~1131113,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市民生路８２號,0.0,,,,1121025,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,20.34,38,0,38,有,無,有,6500,320,,0.0,0,,RPPNMLKLJIIGFAP18CC,分租套房,無,1121109~1131108,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,0.0,,,,1121027,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.31,15,0,15,有,無,有,4500,276,,0.0,0,,RPQNMLKLJIIGFAP28CC,分租套房,無,1121101~1131031,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路１７０號２樓,0.0,,,,1121120,土地0建物1車位0,二層,9,辦公商業大樓,商業用,鋼筋混凝土造,0830206,310.12,3,1,2,有,無,有,40000,129,,0.0,0,,RPSNMLKLJIIGFAP48CC,,無,1121201~1230228,有,,
斗六市,租賃房屋,雲林縣斗六市科?一路３５之５０號,0.0,,,,1121113,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1120303,172.28,5,2,5,有,無,無,15000,87,,0.0,0,,RPPNMLMLJIIGFAP38CC,整棟(戶)出租,無,1121113~1131112,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
西螺鎮,租賃房屋,雲林縣西螺鎮振興７７之７號,0.0,,,,1121115,土地0建物0車位0,全,4,透天厝,住宅、水塔間,ＲＣ造,1110913,30.11,5,1,5,有,無,有,11000,365,,0.0,0,租金總額含水費；網路費；,RPPNMLOLJIIGFCP78CC,分租套房,無,1121115~1131114,有,冷氣、洗衣機、電視機、冰箱,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,0.0,,,,1121118,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,20.91,15,0,15,有,無,有,5200,249,,0.0,0,,RPPNMLRLJIIGFAP88CC,分租套房,無,1130101~1131231,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,0.0,,,,1121118,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.28,15,0,15,有,無,有,4500,276,,0.0,0,,RPQNMLRLJIIGFAP98CC,分租套房,無,1121118~1131117,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
