鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段190巷,10.76,商,,,1121111,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.87,2,2,2,有,無,10280000,104891,坡道機械,24.63,500000,,RPPNMLNKJIIGFAN08CB,中正琢越,D-7F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路一段384號旁,19.57,商,,,1121111,土地13建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.07,3,2,2,有,無,17880000,103032,坡道平面,27.09,1500000,,RPQNMLNKJIIGFAN18CB,中正?華,D棟D-03F號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮廖厝巷,21.73,,一般農業區,甲種建築用地,1121111,土地2建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.96,2,1,1,有,無,8030000,87448,坡道平面,31.0,1300000,,RPQNMLNKJIIGFCN38CB,富旺艾美莊園,D棟2號,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮大溪路一段619巷,102.48,,鄉村區,乙種建築用地,1121112,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,172.0,4,3,4,有,無,12800000,74419,,0.0,0,建物以地政保存後面積為準。,RPPNMLNKJIIGFHN78CB,陶璽湖東特區,B棟13號,
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,101.62,農,,,1121112,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,154.18,4,2,4,有,無,11900000,77183,,0.0,0,,RPPNMLPKJIIGFDN68DB,大村A2,A棟17號,
員林市,房地(土地+建物)+車位,彰化縣員林市三多五街、三多東街、三多六街,15.29,住,,,1121114,土地1建物1車位1,地上001層、夾層001層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,82.32,0,1,1,有,無,10080000,136984,坡道機械,16.4,1050000,,RPQNMLQKJIIGFDN78CB,昌祐時代,住12號,
田尾鄉,房地(土地+建物),彰化縣田尾鄉平和路一段205巷,89.84,,特定農業區,甲種建築用地,1121111,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.56,5,2,3,有,無,9580000,70152,,0.0,0,,RPPNMLQKJIIGFFN88CB,慧來和樂,A6號,
田中鎮,房地(土地+建物),彰化縣田中鎮員集路三段,29.1,,鄉村區,乙種建築用地,1121115,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.21,3,2,2,有,無,6350000,66695,,0.0,0,,RPSNMLRKJIIGFEN56CB,弘景心世代,7F-E號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮廖厝巷,26.85,,一般農業區,甲種建築用地,1121118,土地2建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,1,有,無,9870000,90344,坡道平面,31.0,1300000,,RPPNMLTKJIIGFCN88CB,富旺艾美莊園,D棟11號,
