鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
左營區,房地(土地+建物)+車位,高雄市左營區左屏段2地號,8.58,住,,,1121111,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.63,2,1,1,有,無,8850000,92722,坡道機械,12.9,1550000,,RPPNMLLKJIIGFEE37CB,諾金,A11棟7號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,7.38,住,,,1121111,土地1建物1車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.38,1,1,2,有,無,8200000,91580,坡道機械,10.03,750000,,RPSNMLMKJIIGFEE77CB,龍騰鑫時代,E7棟11號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,7.38,住,,,1121111,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.36,1,1,2,有,無,7900000,89143,坡道機械,10.03,650000,,RPTNMLMKJIIGFEE87CB,龍騰鑫時代,E6棟8號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,7.38,住,,,1121112,土地1建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.38,1,1,2,有,無,8400000,93423,坡道機械,10.03,800000,,RPUNMLMKJIIGFEE97CB,龍騰鑫時代,B5棟14號,
仁武區,房地(土地+建物)+車位,高雄市仁武區京富路,14.0,住,,,1121111,土地2建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.41,2,2,2,有,無,8430000,83138,坡道平面,21.46,1700000,,RPRNMLMKJIIGFIE08CB,龍騰鑫世紀,E6棟2號,
仁武區,房地(土地+建物)+車位,高雄市仁武區京富路,14.0,住,,,1121111,土地2建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.41,2,2,2,有,無,8430000,83138,坡道平面,21.46,1700000,,RPSNMLMKJIIGFIE18CB,龍騰鑫世紀,E7棟2號,
三民區,房地(土地+建物)+車位,高雄市三民區凱歌路B1-22F,5.31,其他,,,1121112,土地1建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.35,2,1,1,有,無,13310000,133067,坡道平面,16.61,2300000,,RPPNMLNKJIIGFDE47CB,宏道文華帝寶,B棟1號,
三民區,房地(土地+建物),高雄市三民區大豐二路,5.22,商,,,1121112,土地1建物1車位0,十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.97,2,1,1,有,無,7650000,107792,,0.0,0,,RPXNMLNKJIIGFDE28CB,登豐29,A7棟12號,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,7.76,商,,,1121112,土地1建物1車位1,二十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.5,3,2,2,有,無,13620000,115690,坡道機械,19.7,1380000,,RPOOMLNKJIIGFDE47CB,登豐29,B5棟21號,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,6.48,商,,,1121112,土地1建物1車位1,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.05,3,1,2,有,無,10800000,107527,坡道機械,19.7,1300000,,RPPOMLNKJIIGFDE57CB,登豐29,B7棟6號,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,9.81,商,,,1121112,土地1建物1車位1,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.75,3,2,2,有,無,17180000,112255,坡道平面,31.68,2130000,,RPQOMLNKJIIGFDE67CB,登豐29,A1棟6號,
三民區,房地(土地+建物),高雄市三民區大豐二路,5.37,商,,,1121112,土地1建物1車位0,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.13,2,1,2,有,無,7730000,105702,,0.0,0,,RPROMLNKJIIGFDE77CB,登豐29,B2棟6號,
三民區,房地(土地+建物)+車位,高雄市三民區建國三路與市中一路口,10.91,商,,,1121112,土地7建物1車位2,一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.89,0,0,0,無,無,31910000,202836,坡道平面,61.7,5300000,,RPSOMLNKJIIGFDE87CB,國泰頤河,A01棟1號,
三民區,房地(土地+建物)+車位,高雄市三民區建國三路與市中一路口,11.54,商,,,1121112,土地7建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.11,3,2,2,有,無,20660000,124765,坡道平面,26.95,2050000,,RPTOMLNKJIIGFDE97CB,國泰頤河,A03棟16號,
三民區,房地(土地+建物)+車位,高雄市三民區建國三路與市中一路口,11.54,商,,,1121112,土地7建物1車位1,二十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.01,3,2,2,有,無,21310000,128453,坡道平面,30.85,2150000,,RPUOMLNKJIIGFDE08CB,國泰頤河,A03棟22號,
三民區,房地(土地+建物)+車位,高雄市三民區建國三路與市中一路口,11.54,商,,,1121112,土地7建物1車位1,九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.01,3,2,2,有,無,19710000,118732,坡道平面,30.85,2000000,,RPVOMLNKJIIGFDE18CB,國泰頤河,A03棟09號,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區成功南路,19.43,住,,,1121112,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.95,3,2,2,有,無,14700000,108126,坡道平面,14.72,1700000,,RPOOMLNKJIIGFFE67CB,橋科大極,B7棟9號,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區成功南路,19.34,住,,,1121111,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.62,3,2,2,有,無,12960000,95723,坡道平面,15.9,1500000,,RPUOMLNKJIIGFFE28CB,橋科大極,E2棟3號,
岡山區,房地(土地+建物)+車位,高雄市岡山區鵬程路和鵬程東一路交叉路口,14.64,住,,,1121111,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.0,2,2,2,有,無,10960000,109101,坡道機械,11.5,650000,,RPWQMLNKJIIGFFE68CB,鳳凰信義,B棟B3-8號,
岡山區,房地(土地+建物)+車位,高雄市岡山區鵬程路和鵬程東一路交叉路口,18.0,住,,,1121111,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.3,3,2,2,有,無,13600000,104176,坡道平面,24.15,1500000,,RPXQMLNKJIIGFFE78CB,鳳凰信義,A棟A2-2號,
