鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
三星鄉,房地(土地+建物),宜蘭縣三星鄉保安二路,35.52,,特定農業區,甲種建築用地,1121114,土地2建物1車位0,三層,4,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,91.6,2,2,1,有,無,6100000,66594,,0.0,0,,RPUNMLOKJIIGFAG97CB,向青苑2,A棟3A號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾三路270巷,67.96,,特定農業區,農牧用地,1121115,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.97,2,2,1,有,無,4380000,65402,,0.0,0,農地合約金額為4萬3仟元,RPQPMLPKJIIGFAG87CB,院里來聚心,B棟5-2F號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮中山路三段335巷,29.52,商,,,1121116,土地4建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.0,3,2,2,有,無,11840000,102702,一樓平面,35.32,1500000,,RPWNMLQKJIIGFAG38CB,羅東星鑽,2B號,
宜蘭市,車位,宜蘭縣宜蘭市嵐峰路一段,0.0,,,,1121113,土地0建物0車位1,地下一層,7,其他,停車空間,鋼筋混凝土造,,0.0,0,0,0,有,無,1500000,,坡道平面,23.0,1500000,原戶別S2-7加購一個停車位，面積23平方公尺，金額150萬，待過戶時將面積及總價加入預售屋S2-7合約,RPPNMLQKJIIGFBG77CB,築楓自在生活村,S2棟7號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光華三路132巷,156.31,,特定農業區,農牧用地,1121111,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,184.45,4,2,5,有,無,11520000,62456,,0.0,0,土地總價包含農地價格40萬元整,RPWNMLRKJIIGFAG48CB,鳳凰愛買-第十期,B棟5號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光華三路132巷,157.96,,特定農業區,甲種建築用地,1121113,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,184.45,4,2,5,有,無,11700000,63432,,0.0,0,土地總價包含農地價格40萬元整,RPXNMLRKJIIGFAG58CB,鳳凰愛買-第十期,B棟9號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉光華三路132巷,167.12,,特定農業區,甲種建築用地,1121115,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,184.45,4,2,5,有,無,11750000,63703,,0.0,0,土地總價包含農地價格40萬元整,RPPOMLRKJIIGFAG87CB,鳳凰愛買-第十期,B棟17號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉鹿埔路755巷,108.82,,鄉村區,乙種建築用地,1121111,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,195.79,3,2,4,有,無,12770000,65223,,0.0,0,含農地5萬,RPQOMLRKJIIGFAG97CB,美澍家NO.5,B棟5號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路二段256巷,133.08,,特定農業區,甲種建築用地,1121117,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,163.0,5,2,5,有,無,10500000,64417,,0.0,0,,RPPNMLRKJIIGFBG87CB,富登新10,B棟7號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉上將路二段543巷,101.74,,特定農業區,甲種建築用地,1121111,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.57,4,2,4,有,無,12550000,83907,,0.0,0,,RPPNMLSKJIIGFAG87CB,宗硯大砌系列17,B棟4號,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉塭底路,18.61,,一般農業區,甲種建築用地,1121118,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,52.68,1,1,1,有,無,4600000,87320,,0.0,0,,RPSNMLSKJIIGFBG28CB,水野路路,D棟7號,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉塭底路,15.87,,一般農業區,甲種建築用地,1121118,土地2建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,44.91,1,1,1,有,無,4050000,90180,,0.0,0,,RPPNMLTKJIIGFBG08CB,水野路路,A棟2號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,83.84,住,,,1121119,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.79,4,2,5,有,無,11400000,72248,,0.0,0,,RPPNMLKLJIIGFAG17CB,耀建築,A棟1號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾三路270巷,127.99,,特定農業區,甲種建築用地,1121121,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,127.27,3,2,3,有,無,8200000,64430,,0.0,0,農地合約價格為4萬3仟元,RPQNMLLLJIIGFAG37CB,院里來聚心,A棟11號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾三路270巷,67.01,,特定農業區,農牧用地,1121118,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.95,2,2,1,有,無,4570000,65332,,0.0,0,農地合約價格為4萬3仟元,RPSNMLLLJIIGFAG57CB,院里來聚心,B棟7-2F號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉大眾三路270巷,73.87,,特定農業區,農牧用地,1121115,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.51,3,2,2,有,無,5210000,63919,,0.0,0,農地合約價格為4萬3仟元,RPTNMLLLJIIGFAG67CB,院里來聚心,B棟2-2F號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新店路,69.91,,鄉村區,乙種建築用地,1121119,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,126.49,3,2,3,有,無,7230000,57159,,0.0,0,,RPUNMLLLJIIGFAG77CB,院里來聚院,A棟19號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新店路,69.91,,鄉村區,乙種建築用地,1121117,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,126.49,3,2,3,有,無,7350000,58107,,0.0,0,,RPWNMLLLJIIGFAG97CB,院里來聚院,A棟16號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉新店路,69.91,,鄉村區,乙種建築用地,1121117,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,126.48,3,2,3,有,無,7230000,57163,,0.0,0,,RPXNMLLLJIIGFAG08CB,院里來聚院,A棟9號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉文化路,111.15,住,,,1121111,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.17,3,2,4,有,無,11980000,75741,,0.0,0,,RPRNMLLLJIIGFBG57CB,頤和員山,D棟10號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉文化路,85.69,住,,,1121112,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.21,3,2,5,有,無,12680000,75833,,0.0,0,,RPSNMLLLJIIGFBG67CB,頤和員山,D棟7號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉文化路,113.56,住,,,1121114,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.88,3,2,5,有,無,13580000,78552,,0.0,0,,RPTNMLLLJIIGFBG77CB,頤和員山,D棟1號,
