鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
鼓山區,租賃房屋,高雄市鼓山區昌盛路２９１號５樓,0.0,,,,1121026,土地0建物0車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780605,35.7,3,0,3,有,有,有,9500,266,,0.0,0,其他公電、第四台；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLLKJIIGFAE07CC,分租套房,有,1121026~1131025,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般代管
鼓山區,租賃房屋,高雄市鼓山區昌盛路２９１號５樓,0.0,,,,1121028,土地0建物0車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780605,30.24,3,0,3,有,有,有,8300,274,,0.0,0,其他公電、第四台；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLLKJIIGFAE17CC,分租套房,有,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般代管
前金區,租賃房屋,高雄市前金區五福三路５４號４樓之２,0.0,,,,1121027,土地0建物1車位0,四層,12,辦公商業大樓,,鋼筋混凝土造,0720920,112.91,0,0,0,無,有,無,22000,195,,0.0,0,租金總額含稅；,RPTNMLLKJIIGFAE47CC,,有,1121115~1131114,有,,
新興區,租賃房屋,高雄市新興區民權一路２５１號４樓之３,0.0,,,,1121101,土地0建物1車位0,四層,28,辦公商業大樓,商業用,鋼筋混凝土造,0820304,279.83,0,0,0,無,有,無,40000,143,,0.0,0,租金總額含稅；,RPPNMLLKJIIGFBE17CC,,有,1121115~1151114,有,冷氣,
苓雅區,租賃房屋,高雄市苓雅區高雄市苓雅區永平路３８號５樓,0.0,,,,1121019,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760805,13.22,6,0,6,有,無,有,3600,272,,0.0,0,租金總額含網路費；續租案件；,RPQNMLLKJIIGFBE27CC,分租套房,無,1121019~1131018,無,冷氣、電視機、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區永平路３８號５樓,0.0,,,,1121019,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760805,13.22,6,0,6,有,無,有,3900,295,,0.0,0,租金總額含網路費；續租案件；,RPRNMLLKJIIGFBE37CC,分租套房,無,1121019~1131018,無,冷氣、電視機、網路,一般代管
前鎮區,租賃房屋+車位,高雄市前鎮區復興三路２２號１３樓之３,0.0,,,,1121109,土地0建物1車位1,十三層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071102,310.61,4,2,3,有,有,無,30000,97,坡道平面,26.32,0,此建物謄本含有車位編號53a、55共兩個車位，此合約只租賃車位編號53a共一個車位。,RPPNMLLKJIIGFCE27CC,整棟(戶)出租,有,1121201~1151130,有,,
前鎮區,租賃房屋+車位,高雄市前鎮區復興三路２８號十樓之３,0.0,,,,1121108,土地0建物1車位1,十層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1071102,164.20999999999998,3,2,2,有,有,有,34000,207,坡道平面,26.32,0,,RPQNMLLKJIIGFCE37CC,整棟(戶)出租,有,1121201~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
三民區,租賃房屋+車位,高雄市三民區康平街１９號１４樓,68.23,住,,,1121104,土地1建物1車位1,十四層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091229,100.53,1,1,1,有,有,有,26000,259,坡道平面,20.81,0,租金總額含管理費；,RPPNMLLKJIIGFDE37CC,整棟(戶)出租,有,1121201~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
三民區,租賃房屋+車位,高雄市三民區天祥二路２８號１３樓之１,0.0,,,,1121106,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,118.82,2,1,1,有,有,有,25000,210,坡道平面,23.23,0,多人共同承租2；租金總額含管理費；續租案件；,RPQNMLLKJIIGFDE47CC,整棟(戶)出租,有,1121120~1131119,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
左營區,租賃房屋+車位,高雄市左營區明華一路１５８號二樓之１,0.0,,,,1121106,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,201.46,4,2,2,有,有,有,39000,194,坡道平面,15.08,0,租金總額含管理費；,RPPNMLLKJIIGFEE47CC,整棟(戶)出租,有,1121120~1131119,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
