鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中正路463巷,48.03,住,,,1121111,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,147.26,3,2,2,有,無,11280000,76599,一樓平面,12.41,0,,RPPNMLNKJIIGFFK28CB,星苑,E棟4F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.57,商,,,1121111,土地1建物1車位1,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.81,3,2,2,有,無,20260000,128671,坡道平面,21.4,1550000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分0.01平方公尺，共計移轉面積15.58平方公尺,RPSNMLNKJIIGFFK58CB,中央世紀,A棟10-15F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中正路,28.35,住,,,1121111,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.43,2,2,1,有,無,7600000,85944,一樓平面,13.75,0,,RPQNMLOKJIIGFFK48CB,陽光城市,E棟2號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市近新東街136巷,25.15,住,,,1121113,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.79,2,2,1,有,無,6300000,79959,一樓平面,13.75,0,,RPPNMLPKJIIGFBK08CB,栗圓136,B棟5號,
頭份市,房地(土地+建物),苗栗縣頭份市中正三路7號旁,14.05,,鄉村區,乙種建築用地,1121113,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.02,1,1,1,有,無,3450000,70379,,0.0,0,,RPQNMLRKJIIGFFK78CB,吉品5,A1-4F號,
頭份市,房地(土地+建物),苗栗縣頭份市中正三路7號旁,14.05,,鄉村區,乙種建築用地,1121112,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.02,1,1,1,有,無,3300000,67319,,0.0,0,,RPRNMLRKJIIGFFK88CB,吉品5,A1-2F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中興路161號旁,18.8,住,,,1121111,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,混凝土造,,92.19,2,2,2,有,無,9050000,99488,升降機械,8.26,700000,,RPTNMLRKJIIGFFK09CB,盺境,A棟6F號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,14.18,商,,,1121117,土地1建物1車位2,十二層,14,辦公商業大樓,商業用,鋼筋混凝土造,,157.12,1,1,2,有,無,12960000,103517,坡道平面,57.04,2600000,,RPPNMLTKJIIGFDK68CB,上德漾,B6棟12號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,14.18,商,,,1121114,土地1建物1車位1,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,,127.5,1,1,2,有,無,11160000,98521,坡道平面,27.42,1300000,,RPSNMLTKJIIGFDK98CB,上德漾,B6棟4號,
