編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLKLKHJGFAW88DA,3,75.47,集合住宅,鋼筋混凝土造,110年4月30日,五層,一層,全筆移轉
RPPNMLKLKHJGFAW88DA,3,14.23,集合住宅：本共有部分之項目有樓梯間、電信室等２項。,鋼筋混凝土造,110年4月30日,五層,,持分移轉
RPWNMLLLKHJGFAW07DA,7,46.61,店舖,鋼筋混凝土造,106年4月12日,八層,一層,全筆移轉
RPWNMLLLKHJGFAW07DA,7,24.92,共有部分：本共有部分之項目有台電配電室、防空避難室兼停車空間、不銹鋼水箱、排氣管道、垃圾及資源回收空間、乙梯、甲梯、無障礙樓梯、無障礙電梯、電信機房、汽車升降機、消防機房及發電機房等１２項。,鋼筋混凝土造,106年4月12日,八層,,持分移轉
RPWNMLLLKHJGFAW07DA,7,.40,共有部分：本共有部分之項目有梯廳、無障礙電梯、無障礙樓梯、安全梯、管委會、甲梯、走廊、戶外梯、機房、不銹鋼水箱等１０項。,鋼筋混凝土造,106年4月12日,八層,,持分移轉
RPVNMLLLKHJGFAW96DA,7,51.36,店舖,鋼筋混凝土造,106年4月12日,八層,一層,全筆移轉
RPVNMLLLKHJGFAW96DA,7,25.70,共有部分：本共有部分之項目有台電配電室、防空避難室兼停車空間、不銹鋼水箱、排氣管道、垃圾及資源回收空間、乙梯、甲梯、無障礙樓梯、無障礙電梯、電信機房、汽車升降機、消防機房及發電機房等１２項。,鋼筋混凝土造,106年4月12日,八層,,持分移轉
RPVNMLLLKHJGFAW96DA,7,.40,共有部分：本共有部分之項目有梯廳、無障礙電梯、無障礙樓梯、安全梯、管委會、甲梯、走廊、戶外梯、機房、不銹鋼水箱等１０項。,鋼筋混凝土造,106年4月12日,八層,,持分移轉
RPVNMLTLKHJGFAW77DA,,61.80,集合住宅,鋼筋混凝土造,113年1月5日,五層,五層 陽台,全筆移轉
RPVNMLTLKHJGFAW77DA,,13.30,集合住宅：本共有部分項目有電信室、梯廳、安全梯、梯坑、水塔等５項。,鋼筋混凝土造,113年1月5日,五層,,持分移轉
RPXNMLTLKHJGFAW97DA,7,175.04,集村農舍,鋼筋混凝土造,106年3月3日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLLJLHJGFAW98DA,4,49.46,集合住宅,鋼筋混凝土造,109年6月12日,四層,二層 陽台,全筆移轉
RPQNMLLJLHJGFAW98DA,4,13.48,集合住宅：本共有部分之項目計有無障礙電梯、梯廳、樓梯間、水塔間等４項。,鋼筋混凝土造,109年6月12日,四層,,持分移轉
RPWNMLTLKHJGFAW87DA,,98.83,集合住宅,鋼筋混凝土造,113年1月5日,五層,四層 陽台,全筆移轉
RPWNMLTLKHJGFAW87DA,,19.63,集合住宅：本共有部分項目有電信室、梯廳、安全梯、梯坑、水塔等５項。,鋼筋混凝土造,113年1月5日,五層,,持分移轉
RPOOMLTLKHJGFAW17DA,8,31.94,集合住宅,鋼筋混凝土造,104年10月2日,三層,三層 陽台,全筆移轉
RPOOMLTLKHJGFAW17DA,8,2.92,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,104年10月2日,三層,,持分移轉
RPUNMLRLKHJGFAW47DA,8,59.26,集合住宅,鋼筋混凝土造,104年12月1日,十層,二層 陽台 雨遮,全筆移轉
RPUNMLRLKHJGFAW47DA,8,5.19,共有部分：本共有部分之項目有梯廳１項。,鋼筋混凝土造,104年12月1日,十層,,持分移轉
RPUNMLRLKHJGFAW47DA,8,6.55,共有部分：本共有部分之項目有安全梯、昇降機、梯廳、水錶室、屋頂水箱、電梯機械室等６項。,鋼筋混凝土造,104年12月1日,十層,,持分移轉
RPUNMLRLKHJGFAW47DA,8,29.81,共有部分：本共有部分之項目有車道、管委會空間、梯廳、陽台、蓄水池、防空避難室兼停車空間、電信機房、機械室、緊急發電機室、消防泵浦室、昇降機、安全梯、台電配電場所等１３項。本成果表停車位共計４１位。,鋼筋混凝土造,104年12月1日,十層,,持分移轉
RPPNMLPJLHJGFAW66DA,11,107.44,集合住宅,鋼筋混凝土造,102年1月23日,三層,三層 陽台,全筆移轉
RPPNMLPJLHJGFAW66DA,11,9.18,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,102年1月23日,三層,,持分移轉
RPSNMLLJLHJGFAW56DA,9,32.13,集合住宅,鋼筋混凝土造,104年4月2日,三層,二層 陽台,持分移轉
RPSNMLLJLHJGFAW56DA,9,9.49,共有部分：本共有部分之項目計有樓梯間、電梯間、台電配電室、ＷＩＦＩ機房、電信機房、消防機房、車道、停車位等８項。,鋼筋混凝土造,104年4月2日,三層,,持分移轉
RPTNMLTJJHJGFAW27DA,1,98.38,集合住宅,鋼筋混凝土造,112年1月5日,五層,四層 陽台,全筆移轉
RPTNMLTJJHJGFAW27DA,1,16.99,店舖、辦公室、集合住宅：本共有部分項目有梯廳、無障礙電梯、無障礙樓梯、儲藏室、電信室、管委會空間、安全梯、樓梯間、水箱間、機房、女廁、男廁、無障礙廁所等１３項。,鋼筋混凝土造,112年1月5日,五層,,持分移轉
RPUNMLTJJHJGFAW37DA,1,67.54,集合住宅,鋼筋混凝土造,112年1月5日,五層,四層 陽台,全筆移轉
RPUNMLTJJHJGFAW37DA,1,11.67,店舖、辦公室、集合住宅：本共有部分項目有梯廳、無障礙電梯、無障礙樓梯、儲藏室、電信室、管委會空間、安全梯、樓梯間、水箱間、機房、女廁、男廁、無障礙廁所等１３項。,鋼筋混凝土造,112年1月5日,五層,,持分移轉
RPRNMLTJJHJGFAW07DA,7,53.55,集合住宅,鋼筋混凝土造,106年3月13日,三層,二層 陽台,全筆移轉
RPRNMLTJJHJGFAW07DA,7,14.32,集合住宅：本共有部分項目有停車空間、門廳、走廊、甲梯(無障礙)、乙梯、梯廳、安全梯及無障礙甲梯、消防機械室等８項。,鋼筋混凝土造,106年3月13日,三層,,持分移轉
RPQNMLLKJHJGFAW88DA,,88.68,集合住宅,鋼筋混凝土造,112年10月19日,五層,四層 陽台,全筆移轉
RPSNMLLKJHJGFAW09DA,1,91.08,集合住宅,鋼筋混凝土造,112年6月13日,六層,五層 陽台,全筆移轉
RPSNMLLKJHJGFAW09DA,1,46.66,集合住宅：本共有部分項目有無障礙電梯、安全梯兼無障礙樓梯、梯廳、機房、不鏽鋼水箱、消防機房、防空避難室兼停車空間、車道、蓄水池等９項。,鋼筋混凝土造,112年6月13日,六層,,持分移轉
RPQNMLLKJHJGFAW88DA,,14.08,集合住宅：本共有部分項目有梯廳、電信室及機房等３項。,鋼筋混凝土造,112年10月19日,五層,,持分移轉
RPUNMLRKJHJGFAW27DA,1,89.61,集合住宅,鋼筋混凝土造,112年6月13日,六層,三層 陽台,全筆移轉
RPUNMLRKJHJGFAW27DA,1,46.66,集合住宅：本共有部分項目有無障礙電梯、安全梯兼無障礙樓梯、梯廳、機房、不鏽鋼水箱、消防機房、防空避難室兼停車空間、車道、蓄水池等９項。,鋼筋混凝土造,112年6月13日,六層,,持分移轉
RPVNMLRKJHJGFAW37DA,1,89.61,集合住宅,鋼筋混凝土造,112年6月13日,六層,二層 陽台,全筆移轉
RPVNMLRKJHJGFAW37DA,1,46.66,集合住宅：本共有部分項目有無障礙電梯、安全梯兼無障礙樓梯、梯廳、機房、不鏽鋼水箱、消防機房、防空避難室兼停車空間、車道、蓄水池等９項。,鋼筋混凝土造,112年6月13日,六層,,持分移轉
RPXNMLTJJHJGFAW67DA,,211.33,住家用,鋼筋混凝土造,112年11月15日,二層,一層 二層 陽台,全筆移轉
RPQNMLOLJHJGFAW66DA,29,144.90,住家用,鋼筋混凝土造,84年1月24日,三層,一層 二層 三層 平台,全筆移轉
RPUNMLKMJHJGFAW76DA,1,69.43,集合住宅,鋼筋混凝土造,112年7月24日,五層,五層 陽台,全筆移轉
RPUNMLKMJHJGFAW76DA,1,21.08,集合住宅：本共有部分項目有梯廳１項,鋼筋混凝土造,112年7月24日,五層,,持分移轉
RPQNMLQJKHJGFAW86EA,30,36.02,住家用,鋼筋混凝土加強磚造,83年3月17日,三層,一層,持分移轉
RPQNMLQJKHJGFAW86EA,30,72.05,住家用,鋼筋混凝土加強磚造,83年3月17日,三層,二層 陽台,全筆移轉
RPUNMLRKJHJGFAW37EA,9,58.62,集合住宅,鋼筋混凝土造,104年4月14日,三層,二層 陽台,全筆移轉
RPUNMLRKJHJGFAW37EA,9,4.38,共有部分：本共有部分之項目計有樓梯間、水箱間等二項。,鋼筋混凝土造,104年4月14日,三層,,持分移轉
RPPNMLLJKHJGFAW78DA,7,105.00,集合住宅,鋼筋混凝土造,105年7月28日,三層,三層 陽台,全筆移轉
RPPNMLLJKHJGFAW78DA,7,10.55,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,105年7月28日,三層,,持分移轉
RPQNMLKMJHJGFAW98DA,,95.59,集合住宅,鋼筋混凝土造,112年11月23日,四層,一層 陽台,全筆移轉
RPQNMLKMJHJGFAW98DA,,28.76,集合住宅：本共有部分項目有梯廳、樓梯間、水箱及機械室等４項。,鋼筋混凝土造,112年11月23日,四層,,持分移轉
