鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
埔里鎮,租賃房屋,南投縣埔里鎮西安路三段８５之１號,1000.84,,山坡地保育區,丙種建築用地,1121113,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0830603,199.68,5,2,3,有,無,無,15000,75,,0.0,0,,RPPNMLNKJIIGFCM28CC,,無,1121215~1211114,無,,
埔里鎮,土地,中峰段270地號,1986.79,,特定農業區,農牧用地,1121027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,15000,8,,0.0,0,,RPPNMLNKJIIGFCM38DC,,,1121101~1131031,,,
草屯鎮,土地,草屯段227-1地號,697.53,,特定農業區,農牧用地,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,32000,46,,0.0,0,,RPPNMLRKJIIGFBM58CC,,,1121201~1171130,,,
草屯鎮,租賃房屋,南投縣草屯鎮民生二街４３號３樓之４,17.58,住,,,1121121,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830411,111.58,3,2,2,有,無,無,14000,125,,0.0,0,,RPPNMLLLJIIGFBM08CC,分層出租,無,1121201~1131031,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般包租
草屯鎮,租賃房屋,南投縣草屯鎮中正路富國巷１５號,76.54,住,,,1121117,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670105,86.16,11,0,11,有,無,無,4500,52,,0.0,0,含增建或未登記建物；,RPQNMLLLJIIGFBM18CC,獨立套房,無,1121120~1131119,無,,一般包租
草屯鎮,租賃房屋,南投縣草屯鎮中正路富國巷１５號,76.54,住,,,1121117,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670105,86.16,11,0,11,有,無,無,4500,52,,0.0,0,含增建或未登記建物；,RPRNMLLLJIIGFBM28CC,獨立套房,無,1121120~1131119,無,,一般包租
草屯鎮,租賃房屋,南投縣草屯鎮中正路富國巷１５號,76.54,住,,,1121117,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670105,86.16,11,0,11,有,無,無,3000,35,,0.0,0,含增建或未登記建物；,RPSNMLLLJIIGFBM38CC,獨立套房,無,1121120~1131119,無,,一般包租
草屯鎮,租賃房屋,南投縣草屯鎮中正路富國巷１５號,76.54,住,,,1121117,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670105,86.16,11,0,11,有,無,無,4500,52,,0.0,0,含增建或未登記建物；,RPTNMLLLJIIGFBM48CC,獨立套房,無,1121120~1131119,無,,一般包租
南投市,租賃房屋,南投縣南投市中山街１１１巷１號２樓,37.62,住,,,1121121,土地2建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670829,99.59,4,2,2,有,無,有,17000,171,,0.0,0,,RPPNMLMLJIIGFAM08CC,整棟(戶)出租,無,1121121~1130520,無,冷氣、熱水器、洗衣機、電視機、冰箱,
草屯鎮,租賃房屋,南投縣草屯鎮太平路一段３１８號,117.0,住,,,1121122,土地1建物1車位0,二層,2,店面(店鋪),人行道、店舖、住宅,鋼骨鋼筋混凝土造、鋼鐵造有牆,0911120,135.73,2,2,2,有,無,無,18000,133,,0.0,0,,RPPNMLNLJIIGFBM28CC,,無,1121201~1151130,無,,
草屯鎮,土地,中興段4-4地號,320.0,住,,,1121117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,14500,45,,0.0,0,,RPPNMLKMJIIGFBM08CC,,,1121117~1180116,,,
埔里鎮,租賃房屋,南投縣埔里鎮中正路６３２號１樓,67.0,住,,,1121108,土地1建物1車位0,一層,2,店面(店鋪),商業用,鋼筋混凝土加強磚造,0600222,103.74,0,0,0,無,無,無,27307,263,,0.0,0,112年11月25日至112年12月24日止為免租金裝修期。本件承租部分土地面積約20坪、部分建物面積約31坪。,RPQNMLKMJIIGFCM28CC,,無,1121125~1151224,無,,
草屯鎮,土地,龍德段700地號,73.88,,鄉村區,乙種建築用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,12000,162,,0.0,0,含增建或未登記建物；,RPPNMLLJKIIGFBM97CC,,,1121103~1131114,,,
草屯鎮,租賃房屋,南投縣草屯鎮育英街１４８巷１０號,49.49,住,,,1121201,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0640411,111.89,4,2,3,有,無,無,18000,161,,0.0,0,,RPPNMLRJKIIGFBM58CC,整棟(戶)出租,無,1130101~1131231,無,冷氣、熱水器、瓦斯或天然氣、網路,一般包租
南投市,租賃房屋,南投縣南投市彰南路二段４７５巷３８號,0.0,,,,1121204,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851130,121.22,3,1,1,有,有,有,10300,85,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLNKKIIGFAM18CC,整棟(戶)出租,有,1121205~1131204,有,冷氣、熱水器,社會住宅代管
南投市,租賃房屋,南投縣南投市彰南路二段４７５巷４０號,0.0,,,,1121205,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851130,84.69,2,1,1,有,有,有,10000,118,,0.0,0,,RPQNMLNKKIIGFAM28CC,整棟(戶)出租,有,1121205~1131204,有,冷氣、熱水器、冰箱,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮自由街５５號九樓之１０,0.0,,,,1121204,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840927,118.1,3,1,2,有,有,無,15000,127,,0.0,0,,RPPNMLNKKIIGFBM28CC,整棟(戶)出租,有,1121207~1131206,有,熱水器,社會住宅代管
草屯鎮,租賃房屋+車位,南投縣草屯鎮新富路１２７號１２樓-５,20.68,住,,,1121216,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土加強磚造,0640115,56.55,2,1,2,有,有,有,25000,442,坡道機械,0.0,0,,RPPNMLSKKIIGFBM78CC,整棟(戶)出租,有,1130101~1131231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
