編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMLMHOFFAI38EA,50,58.45,住家用,木造,58年4月20日,二層,一層 二層 騎樓,全筆移轉
RPSNMLNLMHOFFAI58CA,30,32.24,住家用,鋼筋混凝土造,78年1月17日,七層,二層,全筆移轉
RPSNMLMLMHOFFAI48CA,1,198.98,住家用,鋼筋混凝土構造,107年9月14日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLNLMHOFFAI58CA,30,5.06,共有部份,鋼筋混凝土造,78年1月17日,七層,,持分移轉
RPQOMLOLMHOFFAI58CA,34,70.97,住家用,鋼筋混凝土造,74年9月13日,五層,二層 陽台,全筆移轉
RPQOMLOLMHOFFAI58CA,34,6.14,共有部份,鋼筋混凝土造,74年9月13日,五層,,持分移轉
RPQOMLOLMHOFFAI58CA,34,6.74,共有部份,鋼筋混凝土造,74年9月13日,五層,,持分移轉
RPTOMLPLMHOFFAI98CA,23,112.17,住家用,鋼筋混凝土造,85年6月18日,九層,六層 陽台,全筆移轉
RPTOMLPLMHOFFAI98CA,23,43.10,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPWNMLPLMHOFFAI56CA,14,115.04,住家用,鋼筋混凝土造,93年10月28日,十二層,十二層 陽台,全筆移轉
RPWNMLPLMHOFFAI56CA,14,72.28,共有部份,鋼筋混凝土造,93年10月28日,十二層,,持分移轉
RPXNMLKMMHOFFAI88CA,25,63.04,住家用,鋼筋混凝土造,82年12月20日,十二層,四層 陽台 花台,全筆移轉
RPXNMLKMMHOFFAI88CA,25,22.21,共有部份,鋼筋混凝土造,82年12月20日,十二層,,持分移轉
RPQOMLLJNHOFFAI18CA,7,431.23,停車空間、宿舍、樓梯間,鋼筋混凝土構造,100年10月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPWNMLRLMHOFFAI76CA,25,126.79,住家用,鋼筋混凝土造,83年7月4日,十二層,五層 陽台,全筆移轉
RPWNMLRLMHOFFAI76CA,25,23.96,共有部份,鋼筋混凝土造,83年7月4日,十二層,,持分移轉
RPWNMLRLMHOFFAI76CA,25,8.33,共有部份,鋼筋混凝土造,83年7月4日,十二層,,持分移轉
RPSNMLSKNHOFFAI09CA,30,20.41,住家用,鋼筋混凝土造,78年2月3日,七層,四層 陽台,全筆移轉
RPSNMLSKNHOFFAI09CA,30,11.04,共有部份,鋼筋混凝土造,78年2月3日,七層,,持分移轉
RPOOMLKKNHOFFAI97CA,8,142.41,住家用,鋼筋混凝土構造,100年8月1日,二層,一層 二層,全筆移轉
RPROMLQJNHOFFAI78CA,23,47.45,住家用,鋼筋混凝土造,85年3月11日,二十層,十七層 陽台,全筆移轉
RPQOMLTJNHOFFAI98CA,34,73.31,住家用,鋼筋混凝土造,73年11月29日,六層,一層 平台,全筆移轉
RPQOMLTJNHOFFAI98CA,34,6.98,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPROMLQJNHOFFAI78CA,23,12.05,共有部份,鋼筋混凝土造,85年3月11日,二十層,,持分移轉
RPQOMLTJNHOFFAI98CA,34,4.78,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
