編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLRKMHOFFAM66CA,31,140.50,住家用,鋼筋混凝土加強磚造,77年9月17日,二層,一層 二層 屋頂突出物,全筆移轉
RPSNMLMKMHOFFAM78CA,25,134.44,住家用,鋼筋混凝土造,83年7月21日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPPNMLMLMHOFFAM58CA,30,633.70,住商用,鋼筋混凝土造,78年9月20日,三層,一層 二層 三層 騎樓 地下層,全筆移轉
RPRNMLMLMHOFFAM78CA,5,246.63,店舖、住宅、樓梯間,鋼筋混凝土造,103年6月4日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPSNMLTLMHOFFEM37CA,22,146.44,住家用,鋼筋混凝土造,86年4月18日,三層,一層 二層 三層,全筆移轉
RPPNMLSLMHOFFBM66CA,2,289.59,店舖、住宅、水箱間,鋼筋混凝土造,105年12月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPSNMLPLMHOFFAM56CA,41,107.00,住家用,鋼筋混凝土加強磚造,67年5月25日,二層,一層 二層,全筆移轉
RPQNMLQLMHOFFAM09CA,27,158.30,住家用,鋼筋混凝土造,81年8月25日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓 雨遮,全筆移轉
RPQNMLPLMHOFFBM09CA,22,136.96,住家用,加強磚造,86年7月30日,二層,一層 二層 陽台 電梯樓梯間,全筆移轉
RPPNMLQLMHOFFDM66CA,39,107.52,住商用,鋼筋混凝土加強磚造,68年11月10日,二層,一層 二層 騎樓,全筆移轉
RPUNMLLJNHOFFAM88CA,39,271.35,住家用,加強磚造,69年7月1日,四層,一層 二層 三層 四層,全筆移轉
RPPNMLQLMHOFFEM76CA,51,21.01,住家用,磚造,57年7月1日,一層,一層,全筆移轉
RPQNMLQJNHOFFDM66CA,1,.51,管理委員會使用空間,鋼筋混凝土造,107年8月20日,六層,一層,持分移轉
RPQNMLQJNHOFFDM66CA,1,11.50,機械室、樓梯間、水箱間,鋼筋混凝土造,107年8月20日,六層,,持分移轉
RPQNMLQJNHOFFDM66CA,1,30.36,集合住宅,鋼筋混凝土造,107年8月20日,六層,五層 陽台,全筆移轉
RPQNMLQJNHOFFDM66CA,1,29.81,機械室、樓梯間、水箱間,鋼筋混凝土造,107年8月20日,六層,,持分移轉
RPSNMLMLNHOFFEM76CA,25,144.72,住家用,鋼筋混凝土造,83年3月10日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLLLNHOFFDM56CA,2,200.88,住宅、停車空間,鋼筋混凝土造,106年1月23日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPPNMLKMMHOFFCM68CA,22,169.22,住商用,鋼筋混凝土造,85年11月22日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 雨遮,全筆移轉
RPTNMLTLMHOFFAM07CA,19,121.19,住家用,鋼骨造,89年10月12日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPTNMLLLNHOFFAM98CA,27,1889.11,廠房、辦公室、宿舍、避難室,鋼筋混凝土造,81年6月26日,三層,一層 二層 三層 地下層,全筆移轉
RPQNMLLLNHOFFBM78CA,24,28.05,住家用,鋼筋混凝土造,84年9月27日,十二層,六層 陽台,全筆移轉
RPQNMLLLNHOFFBM78CA,24,7.60,停車空間、防空避難室、水塔、管理室、梯間、走道、機械室、門廳,鋼筋混凝土造,84年9月27日,十二層,,持分移轉
RPSNMLPKNHOFFDM86CA,16,168.00,住家用,鋼筋混凝土造,92年10月7日,三層,一層 二層 三層,全筆移轉
RPVNMLKMMHOFFCM66CA,23,168.26,住家用,鋼筋混凝土造,85年3月2日,三層,一層 二層 三層 夾層,全筆移轉
