鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物)+車位,臺北市文山區萬慶段一小段390號D棟9樓,15.78,住,,,1030628,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.08,2,2,1,有,無,25920000,205584,坡道平面,32.1,0,,RPRQMLLKKHKFFAA17CB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄2樓,74.7,工,,,1021121,土地2建物1車位3,二層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,60263400,197421,坡道平面,89.27,4500000,,RPRPMLQKLHKFFCA97DB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄3樓,74.64,工,,,1021115,土地2建物1車位3,三層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,59578600,195067,坡道平面,89.27,4480000,,RPTPMLQKLHKFFCA18DB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄4樓,74.64,工,,,1021115,土地2建物1車位3,四層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,59578600,195067,坡道平面,89.27,4480000,,RPVPMLQKLHKFFCA38DB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄6樓,74.64,工,,,1021111,土地2建物1車位3,六層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,59598600,195067,坡道平面,89.27,4500000,,RPXPMLQKLHKFFCA58DB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄7樓,74.7,工,,,1021121,土地2建物1車位3,七層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,61500000,201798,坡道平面,89.27,4500000,,RPPQMLQKLHKFFCA87DB
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路358巷30弄8樓,74.7,工,,,1021118,土地2建物1車位4,八層,8,廠辦,見使用執照,鋼筋混凝土造,,371.73,0,0,0,無,無,60948600,215372,坡道平面,115.9,5850000,,RPVQMLQKLHKFFCA48DB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號A棟1樓,17.53,住,,,1030313,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.64,2,2,2,有,無,22600000,209959,,0.0,0,,RPQNMLTKLHKFFAA67CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號A棟5樓,16.58,住,,,1030303,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.81,2,2,2,有,無,22020000,216285,,0.0,0,,RPRNMLTKLHKFFAA77CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號A棟7樓,17.53,住,,,1030520,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.78,2,2,2,有,無,24350000,225923,,0.0,0,,RPSNMLTKLHKFFAA87CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號B棟2樓,9.9,住,,,1030321,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.91,1,2,1,有,無,13500000,221638,,0.0,0,,RPTNMLTKLHKFFAA97CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號B棟4樓,9.9,住,,,1030328,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.9,1,2,1,有,無,13500000,221675,,0.0,0,,RPUNMLTKLHKFFAA08CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號C棟4樓,16.58,住,,,1030310,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.8,2,2,2,有,無,21980000,215914,,0.0,0,,RPVNMLTKLHKFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區興隆段三小段511地號C棟5樓,27.9,住,,,1030712,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.32,2,2,2,有,無,26710000,206302,升降平面,25.21,2550000,,RPWNMLTKLHKFFAA28CB
文山區,房地(土地+建物)+車位,臺北市文山區興隆段三小段511地號D棟2樓,17.21,住,,,1030606,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.64,1,2,1,有,無,18130000,214718,塔式車位,13.05,1470000,,RPXNMLTKLHKFFAA38CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號E棟4樓,13.52,住,,,1030710,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.9,1,2,1,有,無,17020000,205308,,0.0,0,,RPOOMLTKLHKFFAA57CB
文山區,房地(土地+建物)+車位,臺北市文山區興隆段三小段511地號E棟5樓,15.56,住,,,1030314,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.45,1,2,1,有,無,16490000,226558,塔式車位,13.05,1220000,,RPROMLTKLHKFFAA87CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號E棟7樓,11.0,住,,,1030410,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.53,1,2,1,有,無,16030000,237376,,0.0,0,,RPSOMLTKLHKFFAA97CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號F棟2樓,9.67,住,,,1030326,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.3,1,2,1,有,無,12800000,215852,,0.0,0,,RPTOMLTKLHKFFAA08CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號F棟3樓,9.9,住,,,1030308,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.8,1,2,1,有,無,12830000,211020,,0.0,0,,RPOPMLTKLHKFFAA67CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號F棟4樓,9.9,住,,,1030321,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.85,1,2,1,有,無,13450000,221035,,0.0,0,,RPPPMLTKLHKFFAA77CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號F棟5樓,9.9,住,,,1030603,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.87,1,2,1,有,無,13950000,229177,,0.0,0,,RPRPMLTKLHKFFAA97CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號F棟6樓,9.9,住,,,1030409,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.85,1,2,1,有,無,14210000,233525,,0.0,0,,RPSPMLTKLHKFFAA08CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號G棟3樓,12.97,住,,,1030502,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.77,1,2,1,有,無,15930000,199699,,0.0,0,,RPTPMLTKLHKFFAA18CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號G棟4樓,11.32,住,,,1030317,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.42,1,2,1,有,無,14770000,212763,,0.0,0,,RPUPMLTKLHKFFAA28CB
文山區,房地(土地+建物)+車位,臺北市文山區興隆段三小段511地號G棟5樓,21.93,住,,,1030603,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.58,1,2,1,有,無,19520000,213637,升降平面,25.21,2350000,,RPVPMLTKLHKFFAA38CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號G棟6樓,11.32,住,,,1030226,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.55,1,2,1,有,無,15400000,221423,,0.0,0,,RPWPMLTKLHKFFAA48CB
文山區,房地(土地+建物),臺北市文山區興隆段三小段511地號G棟7樓,13.13,住,,,1030413,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.52,1,2,1,有,無,18060000,224292,,0.0,0,,RPXPMLTKLHKFFAA58CB
文山區,房地(土地+建物),臺北市文山區政大一街A棟2樓A1-2戶,24.47,住,,,1020118,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.29,1,1,1,有,無,9020000,157445,,0.0,0,,RPXNMLOLLHKFFAA97CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A1-3戶,57.0,住,,,1020301,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.32,3,1,2,有,無,23200000,164848,坡道平面,33.2,1750000,,RPOOMLOLLHKFFAA17CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A1-4戶,57.06,住,,,1020415,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.32,3,1,2,有,無,24450000,174454,坡道平面,33.2,1750000,,RPPOMLOLLHKFFAA27CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A1-5戶,57.06,住,,,1020423,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.32,3,1,2,有,無,24680000,176222,坡道平面,33.2,1750000,,RPQOMLOLLHKFFAA37CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟2樓A2-2戶,24.12,住,,,1020104,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.32,2,1,1,有,無,15100000,153200,坡道平面,33.2,1600000,,RPSOMLOLLHKFFAA57CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A2-3戶,24.12,住,,,1020402,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.32,2,1,1,有,無,16500000,169088,坡道平面,33.2,1600000,,RPTOMLOLLHKFFAA67CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A2-4戶,39.04,住,,,1020415,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.32,2,1,1,有,無,17100000,179301,坡道平面,33.2,1300000,,RPUOMLOLLHKFFAA77CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A2-5戶,39.04,住,,,1020517,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.32,2,1,1,有,無,16540000,170676,坡道平面,33.2,1500000,,RPVOMLOLLHKFFAA87CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟1樓A3-1戶,51.44,住,,,1020220,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.44,3,1,2,有,無,27470000,219379,坡道平面,33.2,1750000,,RPWOMLOLLHKFFAA97CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟2樓A3-2戶,58.85,住,,,1020403,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.63,3,1,2,有,無,24000000,166629,坡道平面,33.2,1600000,,RPXOMLOLLHKFFAA08CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A3-3戶,58.78,住,,,1020613,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,24860000,171975,坡道平面,33.2,1750000,,RPOPMLOLLHKFFAA27CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A3-4戶,58.85,住,,,1020528,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,25800000,181575,坡道平面,33.2,1400000,,RPPPMLOLLHKFFAA37CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A3-5戶,58.85,住,,,1020517,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,24530000,170636,坡道平面,33.2,1600000,,RPQPMLOLLHKFFAA47CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟1樓A5-1戶,51.44,住,,,1011226,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.35,3,1,2,有,無,25000000,200598,坡道平面,33.2,1500000,,RPRPMLOLLHKFFAA57CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟2樓A5-2戶,58.85,住,,,1020124,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.63,3,1,2,有,無,23500000,163654,坡道平面,33.2,1500000,,RPSPMLOLLHKFFAA67CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A5-3戶,58.78,住,,,1020201,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,24000000,168924,坡道平面,33.2,1300000,,RPTPMLOLLHKFFAA77CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A5-4戶,58.85,住,,,1020313,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,26150000,181575,坡道平面,33.2,1750000,,RPUPMLOLLHKFFAA87CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A5-5戶,58.85,住,,,1020418,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,167.58,3,1,2,有,無,27160000,189835,坡道平面,33.2,1650000,,RPVPMLOLLHKFFAA97CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟1樓A6-1戶,34.63,住,,,1020402,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.23,2,1,1,有,無,17500000,207612,坡道平面,33.2,1300000,,RPWPMLOLLHKFFAA08CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟2樓A6-2戶,38.27,住,,,1020402,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.63,2,1,1,有,無,16850000,176443,坡道平面,33.2,1600000,,RPXPMLOLLHKFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A6-3戶,38.34,住,,,1020327,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.63,2,1,1,有,無,17320000,181881,坡道平面,33.2,1600000,,RPOQMLOLLHKFFAA37CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A6-4戶,38.34,住,,,1020510,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.63,2,1,1,有,無,18000000,190906,坡道平面,33.2,1500000,,RPPQMLOLLHKFFAA47CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A6-5戶,38.34,住,,,1020825,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.63,2,1,1,有,無,18320000,193451,坡道平面,33.2,1600000,,RPQQMLOLLHKFFAA57CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟1樓A7-1戶,47.6,住,,,1020715,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.42,3,1,2,有,無,21400000,184347,坡道平面,33.2,1450000,,RPRQMLOLLHKFFAA67CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟2樓A7-2戶,58.4,住,,,1020124,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.64,3,1,2,有,無,21520000,149281,坡道平面,33.2,1600000,,RPSQMLOLLHKFFAA77CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟3樓A7-3戶,58.46,住,,,1020301,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.6,3,1,2,有,無,23380000,162144,坡道平面,33.2,1750000,,RPTQMLOLLHKFFAA87CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟4樓A7-4戶,58.46,住,,,1020306,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.6,3,1,2,有,無,21900000,153373,坡道平面,33.2,1440000,,RPVQMLOLLHKFFAA08CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街A棟5樓A7-5戶,58.46,住,,,1020208,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.6,3,1,2,有,無,24100000,168666,坡道平面,33.2,1600000,,RPWQMLOLLHKFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街B棟2樓B1-2戶,54.5,住,,,1020905,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,157.33,3,1,2,有,無,22260000,166438,坡道平面,33.2,1600000,,RPXQMLOLLHKFFAA28CB
文山區,房地(土地+建物)+車位,臺北市文山區政大一街B棟3樓B1-3戶,54.5,住,,,1020817,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,157.33,3,1,2,有,無,23000000,173608,坡道平面,33.2,1450000,,RPPRMLOLLHKFFAA57CB
