編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLLJKHKFFBF37CC,17,143.67,日用品零售業、停車空間、機房,鋼筋混凝土造,87年6月23日,八層,
RPQNMLLJKHKFFBF37CC,17,93.19,共有部分,鋼筋混凝土造,87年6月23日,八層,
RPPPMLMJKHKFFBF57CC,21,724.21,工業用,鋼筋混凝土造,82年9月8日,四層,
RPWNMLMJKHKFFDF28CC,20,779.90,工業用,鋼造,83年12月22日,二十六層,
RPPNMLLJKHKFFEF57CC,8,34.98,住家用,鋼筋混凝土造,95年11月21日,七層,
RPPNMLLJKHKFFEF57CC,8,9.21,共有部分,鋼筋混凝土造,95年11月21日,七層,
RPPNMLLJKHKFFEF57CC,8,4.38,共有部分,鋼筋混凝土造,95年11月21日,七層,
RPPOMLMJKHKFFDF67CC,21,132.23,工業用,鋼筋混凝土造,83年1月15日,十四層,
RPPPMLNJKHKFFDF87CC,18,94.34,住家用,鋼骨鋼筋混凝土造,85年12月30日,三十六層,
RPQNMLLJKHKFFEF67CC,5,100.88,住家用,鋼筋混凝土造,99年1月6日,十五層,
RPQNMLLJKHKFFEF67CC,5,12.70,住家用,鋼筋混凝土造,99年1月6日,十五層,
RPQNMLLJKHKFFEF67CC,5,5.84,住家用,鋼筋混凝土造,99年1月6日,十五層,
RPQNMLLJKHKFFEF67CC,5,47.05,本共有部分之項目有門廳、管委會使用空間、樓電梯間、陽台、車道、機械室、水箱、垃圾貯存空間、電信室、停車空間、發電機室、消防泵浦室、防空避難室等１３項,鋼筋混凝土造,99年1月6日,十五層,
RPQOMLMJKHKFFDF77CC,21,241.65,工商用,鋼造,83年3月30日,二十層,
RPWNMLNJKHKFFEF48CC,3,134.00,住家用,鋼筋混凝土造,101年5月31日,十五層,
