編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPKPHNFFFT57CA,51,96.60,住家用,加強磚造,57年1月1日,一層,一層,全筆移轉
RPQPMLTKPHNFFAT77CA,26,87.62,集合住宅,鋼筋混凝土造,81年6月1日,七層,五層 陽台,全筆移轉
RPQPMLTKPHNFFAT77CA,26,24.26,共同使用，地下層，公共設施，樓梯,鋼筋混凝土造,81年6月1日,七層,,持分移轉
RPWNMLQKPHNFFAT97DA,,31.20,,煉瓦造,,一層,一層,持分移轉
RPTNMLQLPHNFFDT97CA,41,92.44,住家用,加強磚造,66年4月1日,二層,一層 二層 騎樓,全筆移轉
RPWNMLOLPHNFFAT77CA,23,36.24,住家用,鋼筋混凝土造,84年1月26日,九層,九層 陽台 見其他登記事項,全筆移轉
RPWNMLOLPHNFFAT77CA,23,11.73,地下層．停車空間．門廳．水箱．機械室及梯間,鋼筋混凝土造,84年1月26日,九層,,持分移轉
RPSNMLRLPHNFFDT97CA,1,204.37,店舖、住宅,鋼筋混凝土構造,106年9月8日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPPNMLOKPHNFFDT27CA,25,111.01,住家用,鋼筋混凝土造,82年7月21日,七層,三層 陽台,全筆移轉
RPPNMLOKPHNFFDT27CA,25,18.06,梯間,鋼筋混凝土造,82年7月21日,,,持分移轉
RPPNMLOKPHNFFDT27CA,25,14.89,防空避難停車場,鋼筋混凝土造,82年7月21日,,,持分移轉
RPVNMLQLPHNFFCT08CA,14,172.56,住家用,鋼筋混凝土造,93年7月6日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPPMLTKPHNFFAT67CA,19,61.76,集合住宅,鋼筋混凝土造,88年12月4日,十四層,一層 陽台,全筆移轉
RPPPMLTKPHNFFAT67CA,19,18.25,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPWNMLSKPHNFFAT08CA,1,263.39,住家用,鋼筋混凝土造,106年7月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSOMLKLPHNFFAT07CA,38,111.08,住家用,加強磚造,69年9月17日,二層,一層 二層,全筆移轉
RPROMLOLPHNFFAT37CA,34,158.85,住商用,鋼筋混凝土造,73年3月20日,三層,一層 二層 三層,全筆移轉
RPRNMLNLPHNFFAT17CA,24,44.78,住家用,鋼筋混凝土造,83年11月4日,十三層,十層 陽台,全筆移轉
RPRNMLNLPHNFFAT17CA,24,23.34,避難室，公眾通行，公共設施,鋼筋混凝土造,83年11月4日,十三層,,持分移轉
RPQNMLNLPHNFFCT27CA,31,91.04,住家用,鋼筋混凝土造,76年1月19日,三層,一層 二層 三層,全筆移轉
RPWOMLKLPHNFFAT57DA,40,88.10,住家用,加強磚造,68年1月4日,二層,一層 二層,全筆移轉
RPRNMLRLPHNFFDT87CA,24,113.50,見其他登記事項,鋼筋混凝土造,83年6月25日,五層,一層 平台,全筆移轉
RPRNMLRLPHNFFDT87CA,24,32.83,停車場，梯間，變電場,鋼筋混凝土造,83年6月25日,,,持分移轉
RPPNMLNLPHNFFET37CA,,193.04,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPVNMLMJQHNFFDT67CA,33,59.58,集合住宅,鋼筋混凝土造,74年12月12日,五層,五層,全筆移轉
RPOOMLTJQHNFFCT67CA,23,113.56,住家用,鋼筋混凝土造,84年7月18日,十二層,十一層 陽台 花台,全筆移轉
RPOOMLTJQHNFFCT67CA,23,26.95,防空避難室、梯間、停車空間,鋼筋混凝土造,84年7月18日,十二層,,持分移轉
RPROMLKLPHNFFCT17CA,29,102.56,住商用,鋼筋混凝土造,78年12月14日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPROMLKLPHNFFCT17CA,29,102.56,住商用,鋼筋混凝土造,78年12月14日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPPPMLNLPHNFFAT17CA,37,77.10,住家用,加強磚造,70年10月14日,二層,一層 二層 屋頂突出物,全筆移轉
RPXNMLSJQHNFFCT38CA,35,80.59,住商用,加強磚造,72年5月20日,二層,一層 二層,全筆移轉
RPPNMLOLPHNFFFT57CA,39,88.76,住商用,加強磚造,68年12月15日,二層,一層 二層 騎樓,全筆移轉
RPQNMLPLPHNFFDT57CA,,30.83,住家用,磚造,,一層,一層,全筆移轉
RPPPMLLJQHNFFAT86CA,44,77.76,住家用,鋼筋混凝土加強磚造,63年11月25日,二層,一層 二層,全筆移轉
RPTNMLPLPHNFFCT77CA,23,127.17,住家用,鋼筋混凝土造,84年7月10日,三層,一層 二層 三層,全筆移轉
RPWOMLOLPHNFFAT87CA,83,1314.73,住商用,加強磚造,24年4月20日,三層,一層 二層 三層,全筆移轉
RPRPMLOLPHNFFAT47CA,22,25.62,住家用,鋼筋混凝土造,85年5月23日,八層,四層 陽台,全筆移轉
RPRPMLOLPHNFFAT47CA,22,11.78,防空避難室，停車空間，梯間,鋼筋混凝土造,85年5月23日,八層,,持分移轉
RPSOMLKMPHNFFAT17CA,39,106.40,住商用,鋼筋混凝土造,68年7月9日,二層,一層 二層 騎樓,全筆移轉
RPRNMLQKQHNFFAT47CA,35,152.71,住家用,鋼筋混凝土造,73年1月4日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPUOMLRJQHNFFAT87CA,38,91.20,住家用,加強磚造,69年7月12日,二層,一層 二層,全筆移轉
RPQOMLPLPHNFFAT37CA,23,27.07,住家用,鋼筋混凝土造,84年11月9日,十二層,十二層 陽台,全筆移轉
RPQOMLPLPHNFFAT37CA,23,8.19,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,,持分移轉
RPPNMLRLPHNFFBT47CA,25,176.98,住商用,鋼筋混凝土造,82年1月9日,三層,一層 二層 三層,全筆移轉
RPWOMLLMPHNFFAT67CA,25,93.94,住家用,鋼筋混凝土造,82年12月4日,十五層,八層 陽台 花台,全筆移轉
RPWOMLLMPHNFFAT67CA,25,36.71,走道，梯間，開放空間，地下室等公共設施,鋼筋混凝土造,82年12月4日,十五層,,持分移轉
RPXNMLLJQHNFFAT47CA,21,146.40,國民住宅,鋼筋混凝土造,86年1月21日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPRNMLKMPHNFFAT96CA,42,84.72,住家用,鋼筋混凝土加強磚造,65年7月13日,二層,一層 二層,全筆移轉
RPSOMLQKQHNFFAT67CA,21,96.63,住家用,鋼筋混凝土造,87年1月8日,七層,三層 陽台,全筆移轉
RPSOMLQKQHNFFAT67CA,21,36.81,停車空間，防空避難室，梯間，門廊，廁所,鋼筋混凝土造,87年1月8日,七層,,持分移轉
RPVNMLPLPHNFFCT97CA,14,12.50,見使用執照,鋼筋混凝土造,93年7月12日,六層,五層 陽台,全筆移轉
RPVNMLPLPHNFFCT97CA,14,5.97,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPVNMLPLPHNFFCT97CA,14,1.12,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPPNMLOLQHNFFCT37CA,22,111.82,住家用,鋼筋混凝土造,85年1月11日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLKMPHNFFAT67DA,23,24.89,住家用,鋼筋混凝土造,84年11月9日,十二層,十層 陽台,全筆移轉
RPXNMLKMPHNFFAT67DA,23,16.98,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,,持分移轉
RPPNMLLMPHNFFFT37CA,24,134.80,住家用,鋼筋混凝土造,83年11月1日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPPNMLRLPHNFFDT67CA,15,206.12,住家用,鋼筋混凝土造,92年9月25日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項,全筆移轉
RPSNMLMJQHNFFBT17CA,23,120.46,住家用,鋼筋混凝土造,84年6月21日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLRLPHNFFAT77CA,19,47.14,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十一層 陽台,全筆移轉
RPTNMLRLPHNFFAT77CA,19,38.41,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPPNMLKMPHNFFCT96CA,29,191.25,住家用,加強磚造,78年3月2日,二層,一層 二層 屋頂突出物,全筆移轉
RPUNMLRLPHNFFAT87CA,24,79.47,住家用,鋼筋混凝土造,83年5月16日,六層,五層 陽台,全筆移轉
RPUNMLRLPHNFFAT87CA,24,29.92,停車空間，梯間,鋼筋混凝土造,83年5月16日,六層,,持分移轉
RPQNMLLJQHNFFAT76CA,23,145.35,住家用,鋼筋混凝土造,84年6月28日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPPOMLSJQHNFFAT47CA,37,87.54,住家用,鋼筋混凝土造,70年2月20日,二層,一層 二層,全筆移轉
