鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,建物,臺中市西區臺灣大道二段181號11樓之5,4.15,住,,,1040424,土地0建物1車位0,十一層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0840628,50.24,0,0,0,無,有,無,8088,161,,0.0,0,,RPUOMLLJNHKFFAB67CC
西區,房地(土地+建物)+車位,臺中市西區公益路367號8樓之1,95.84,住,,,1040422,土地1建物1車位1,八層,17,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0650525,478.14,0,0,0,無,有,無,76000,159,坡道機械,0.0,0,,RPVOMLLJNHKFFAB77CC
西區,建物,臺中市西區華美西街一段142號9樓之1,15.3,住,,,1040424,土地0建物1車位0,九層,13,辦公商業大樓,商業用,鋼筋混凝土造,0830420,157.41,0,0,0,無,有,無,25000,159,,0.0,0,,RPWOMLLJNHKFFAB87CC
中區,房地(土地+建物),臺中市中區綠川西街８７號,207.0,商,,,1040420,土地2建物1車位0,見其他登記事項,1,倉庫,住家用,木造,,82.64,0,0,0,無,無,無,28000,,,0.0,0,,RPRPMLLJNHKFFAB47CC
北屯區,房地(土地+建物),臺中市北屯區東山路一段192-23號,87.0,其他,,,1040501,土地2建物1車位0,見其它登記事項,4,店面(店鋪),見其它登記事項,鋼筋混凝土造,0960327,253.18,3,3,3,有,無,有,35000,138,,0.0,0,,RPSNMLLJNHKFFBB47CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段83號11樓之1,23.03,商,,,1040429,土地1建物1車位1,十一層,24,辦公商業大樓,商業用,鋼骨混凝土造,0810128,434.72,0,0,0,無,有,無,54000,124,坡道平面,0.0,0,,RPTOMLLJNHKFFBB67CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段540號8樓之3,19.43,住,,,1040414,土地1建物1車位1,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,0830905,184.65,0,0,0,無,有,無,30000,162,坡道平面,0.0,0,,RPTPMLLJNHKFFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區大墩二十街92號,19.75,商,,,1040427,土地1建物1車位1,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,1020904,175.11,0,0,0,無,有,無,57000,326,一樓平面,29.76,0,,RPPQMLLJNHKFFCB57CC
西屯區,建物,臺中市西屯區市政路500號9樓之2,141.11,其他,,,1040430,土地0建物1車位0,九層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,251.82,0,0,0,無,有,無,50000,199,,0.0,0,,RPRQMLLJNHKFFCB77CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街536之21號十二樓,14.77,住,,,1040501,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,139.27,4,2,2,有,有,有,22000,158,坡道機械,0.0,0,,RPUQMLLJNHKFFCB08CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十一街547號七樓之2,7.72,住,,,1040501,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851214,75.82,2,2,1,有,有,有,14000,185,坡道機械,8.96,0,,RPWQMLLJNHKFFCB28CC
西屯區,建物,臺中市西屯區工業區一路９６巷７弄１號１樓之１,0.0,住,,,1040418,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830606,145.24,2,1,1,有,有,無,26000,179,,0.0,0,,RPXQMLLJNHKFFCB38CC
西屯區,房地(土地+建物),臺中市西屯區台中市西屯區朝富路38.38-1號,203.77,商,,,1040411,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870805,197.24,0,0,0,無,無,無,185000,938,,0.0,0,,RPORMLLJNHKFFCB57CC
