編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLQKIINFFAT76CA,21,133.47,住家用,鋼筋混凝土造,87年1月22日,六層,五層 陽台,全筆移轉
RPQOMLQKIINFFAT76CA,21,41.82,停車空間，樓梯間,鋼筋混凝土造,87年1月22日,六層,,持分移轉
RPPNMLRKIINFFAT76DA,18,113.05,住宅、梯間、機械房,鋼筋混凝土造,89年12月30日,三層,一層 二層 三層 陽台 屋頂突出物 地下一層,全筆移轉
RPPNMLRKIINFFAT76DA,18,47.53,停車空間,鋼筋混凝土造,89年12月30日,四層,,持分移轉
RPRNMLTKIINFFCT27CA,37,162.00,住商用,鋼筋混凝土造,70年11月16日,三層,一層 二層 三層 騎樓,全筆移轉
RPUNMLMLIINFFCT96CA,3,174.14,住宅、梯間,鋼筋混凝土構造,104年9月7日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLRJJINFFCT47CA,32,104.19,住宅,加強磚造，磚造,76年1月26日,一層,一層,全筆移轉
RPQNMLPLIINFFBT76CA,62,15.00,住家用,石造,45年9月14日,一層,一層,全筆移轉
RPRNMLMLIINFFBT56CA,31,154.69,住家用,加強磚造,76年10月1日,二層,一層 二層 屋頂突出物,全筆移轉
RPROMLPLIINFFAT86CA,15,170.24,住家用,鋼筋混凝土造,93年3月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLTKIINFFAT47CA,44,111.20,住商用,鋼筋混凝土加強磚造,63年7月6日,二層,一層 二層 騎樓,全筆移轉
RPPNMLKLIINFFAT68CA,20,251.57,住家用,鋼筋混凝土造,87年12月21日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPTNMLRJJINFFCT27CA,37,125.40,住商用,鋼筋混凝土造,70年5月11日,三層,一層 二層 三層 騎樓,全筆移轉
RPXNMLQJJINFFAT37CA,22,25.62,住家用,鋼筋混凝土造,85年5月23日,八層,四層 陽台,全筆移轉
RPXNMLQJJINFFAT37CA,22,11.78,防空避難室，停車空間，梯間,鋼筋混凝土造,85年5月23日,八層,,持分移轉
RPPNMLOLIINFFDT86DA,41,129.60,店舖、住宅,鋼筋混凝土造,67年3月6日,三層,一層 二層 三層 騎樓,全筆移轉
RPOOMLQLIINFFCT96DA,23,99.50,住家用,鋼筋混凝土造,84年4月28日,六層,四層 陽台,全筆移轉
RPOOMLQLIINFFCT96DA,23,55.28,地下室、停車空間、防空避難室、梯間、通道,鋼筋混凝土造,84年4月28日,六層,,持分移轉
RPQNMLNLIINFFBT66DA,,187.84,住商用,磚造,,二層,一層 二層 騎樓,全筆移轉
RPROMLLMIINFFCT76CA,28,141.13,住家用,鋼筋混凝土造,79年12月3日,三層,一層 二層 三層,全筆移轉
RPQPMLOLIINFFAT76CA,23,36.71,住家用,鋼筋混凝土造,84年10月6日,十二層,九層,全筆移轉
RPQPMLOLIINFFAT76CA,23,13.92,停車空間，集合住宅，防空避難室,鋼筋混凝土造,84年10月6日,十二層,,持分移轉
RPRNMLLJJINFFCT09CA,14,12.33,辦公室,鋼筋混凝土構造,93年7月12日,六層,二層 陽台,全筆移轉
RPRNMLLJJINFFCT09CA,14,6.67,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPRNMLLJJINFFCT09CA,14,1.12,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPRNMLPLIINFFFT27CA,25,115.48,住家用,鋼筋混凝土造,82年8月11日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLSKIINFFDT37CD,,226.82,住家用,鋼筋混凝土構造,107年5月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLTJJINFFAT86CA,37,81.84,住商用,加強磚造,70年6月9日,二層,一層 二層 騎樓,全筆移轉
RPPNMLTJJINFFAT86CA,37,81.84,住商用,加強磚造,70年6月9日,二層,一層 二層 騎樓,全筆移轉
RPQNMLPJJINFFET96CA,1,74.83,Ｈ２集合住宅,鋼筋混凝土構造　　,106年7月5日,五層,五層,全筆移轉
RPWNMLMJJINFFDT17CA,4,107.44,商業用,見其他登記事項,103年10月15日,十三層,,全筆移轉
RPWNMLMJJINFFDT17CA,4,63.61,見其他登記事項,見其他登記事項,103年10月15日,十四層,,持分移轉
RPPNMLQLIINFFAT66CA,23,23.37,住家用,鋼筋混凝土造,84年11月9日,十二層,十層 陽台,全筆移轉
RPPNMLQLIINFFAT66CA,23,16.68,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,,持分移轉
RPOOMLLMIINFFAT88CA,28,189.13,住家用,鋼筋混凝土造,79年8月2日,四層,一層 二層 三層 四層,全筆移轉
RPPNMLOJJINFFDT66CA,51,209.00,住家用,鋼筋混凝土造,56年10月15日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPSOMLKMIINFFAT56CA,37,63.15,住家用,鋼筋混凝土造,70年12月19日,五層,五層,全筆移轉
RPSOMLKMIINFFAT56CA,37,11.59,樓梯,鋼筋混凝土造,70年12月19日,五層,,持分移轉
RPOPMLQLIINFFAT76CA,19,126.60,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十二層 陽台,全筆移轉
RPOPMLQLIINFFAT76CA,19,62.42,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPSNMLQJJINFFAT86CA,25,137.65,住家用,鋼筋混凝土造,82年12月4日,十五層,七層 陽台,全筆移轉
RPSNMLQJJINFFAT86CA,25,49.93,走道，梯間，開放空間，地下室等公共設施,鋼筋混凝土造,82年12月4日,十五層,,持分移轉
RPPNMLTLIINFFDT27CA,23,143.72,住家用,鋼筋混凝土造,84年6月12日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPPNMLQLIINFFBT86DA,20,164.41,住家用,加強磚造,87年6月18日,二層,一層 二層 陽台 屋頂突出物,持分移轉
RPQNMLTLIINFFET47CA,33,94.00,住商用,加強磚造,74年6月29日,二層,一層 二層 騎樓,全筆移轉
RPVNMLQJJINFFDT57DA,47,43.20,住家用,磚造,61年4月1日,一層,一層,全筆移轉
RPSNMLMJJINFFDT76CA,4,115.56,商業用,見其他登記事項,103年10月15日,十四層,,全筆移轉
RPSNMLMJJINFFDT76CA,4,68.43,見其他登記事項,見其他登記事項,103年10月15日,十四層,,持分移轉
RPVOMLTLIINFFAT67CA,3,164.47,住家用,鋼筋混凝土造,104年12月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXOMLQLIINFFAT57CA,19,99.53,集合住宅,鋼筋混凝土造,88年12月4日,十四層,四層 陽台,全筆移轉
RPXOMLQLIINFFAT57CA,19,54.74,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPVOMLKMIINFFAT86CA,,70.48,住家用,鋼筋混凝土加強磚造,,二層,一層 二層,全筆移轉
RPRPMLTLIINFFAT37CA,9,132.82,農業設施﹝農業資材室﹞,鋼筋混凝土造,98年9月2日,一層,一層,全筆移轉
RPWOMLKMIINFFAT96CA,41,32.13,住商用,加強磚造,66年10月8日,二層,一層 二層,持分移轉
RPWOMLKMIINFFAT96CA,41,32.13,住商用,加強磚造,66年10月8日,二層,一層 二層,持分移轉
RPTNMLQKJINFFAT07CA,12,342.87,住家用,鋼筋混凝土造,95年12月27日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLQLIINFFAT47CA,,91.20,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPWNMLLMIINFFAT96CA,44,78.82,住家用,磚造二樓屋頂平頂,63年6月4日,二層,一層 二層 屋頂突出物,全筆移轉
RPPOMLMJJINFFAT88CA,27,215.36,住家用,鋼筋混凝土造,80年4月25日,四層,一層 二層 三層 四層 屋頂突出物,全筆移轉
RPQOMLLMIINFFAT09CA,28,202.48,住家用,鋼筋混凝土造,79年7月31日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPPNMLLJJINFFAT68CA,23,90.05,住家用,鋼筋混凝土造,84年5月25日,十二層,七層 陽台,全筆移轉
RPPNMLLJJINFFAT68CA,23,38.50,樓梯間，防空避難室兼停車空間,鋼筋混凝土造,84年5月25日,,,持分移轉
RPTNMLMJJINFFDT86CA,4,107.44,商業用,見其他登記事項,103年10月15日,十四層,,全筆移轉
RPTNMLMJJINFFDT86CA,4,63.61,見其他登記事項,見其他登記事項,103年10月15日,十四層,,持分移轉
RPQOMLSJJINFFCT17CA,23,86.58,住家用,鋼筋混凝土造,84年7月18日,十二層,八層 陽台 花台,全筆移轉
RPQOMLSJJINFFCT17CA,23,24.29,防空避難室、梯間、停車空間,鋼筋混凝土造,84年7月18日,十二層,,持分移轉
RPVNMLKLJINFFCT96CA,15,15.84,集合住宅,鋼筋混凝土,92年5月1日,五層,五層,全筆移轉
RPVNMLKLJINFFCT96CA,15,10.90,共有部份,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPVNMLKLJINFFCT96CA,15,3.52,停車空間,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPVNMLKLJINFFCT96CA,15,15.84,集合住宅,鋼筋混凝土,92年5月1日,五層,五層 陽台,全筆移轉
RPSNMLKMIINFFCT66CA,24,3568.49,店舖停車場辦公室保齡球館,鋼鐵造（有牆）,84年2月21日,二層,一層 二層 夾層,全筆移轉
RPVNMLMJJINFFDT07CA,4,109.77,商業用,見其他登記事項,103年10月15日,十四層,,全筆移轉
RPVNMLMJJINFFDT07CA,4,65.15,見其他登記事項,見其他登記事項,103年10月15日,十四層,,持分移轉
