鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿長安街２６號十樓之八,10.1,住,,,1050627,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,71.61,2,1,1,有,無,3200000,44686,,0.0,0,,RPUNMLNJQHLFFAU27CA,41.94,2.9,5.09,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁三街２２８巷３弄２號,110.0,住,,,1050621,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0670403,65.38,3,2,1,有,無,4600000,70358,,0.0,0,,RPVNMLNJQHLFFAU37CA,65.38,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路５５６之７號,95.22,,鄉村區,乙種建築用地,1050623,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870710,155.59,4,2,3,有,無,6350000,40812,,0.0,0,,RPPOMLNJQHLFFAU86CA,127.03,0.0,28.56,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路３號四樓之二,5.65,商,,,1050721,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820622,30.78,1,1,1,有,無,1190000,38661,,0.0,0,,RPROMLNJQHLFFAU07CA,17.88,0.0,4.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿睦和街３６巷７號,100.0,住,,,1050607,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031119,222.31,4,2,5,有,無,13000000,58477,,0.0,0,,RPWNMLMJQHLFFAU37CA,199.27,0.0,23.04,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國民七街５３號六樓之九,2.84,商,,,1050724,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,29.7,1,0,1,有,無,1050000,35354,,0.0,0,,RPROMLMJQHLFFAU96CA,16.9,0.0,3.19,,
新城鄉,土地,廣安段1046地號,142.13,,鄉村區,乙種建築用地,1050629,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,16182,,0.0,0,包含未辦保存登記建物一棟,RPQNMLNJQHLFFAU86CA,0.0,0.0,0.0,,
秀林鄉,土地,古魯社段975地號,2533.7,農,,,1050718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,908,,0.0,0,,RPPOMLOJQHLFFAU96CA,0.0,0.0,0.0,,
秀林鄉,房地(土地+建物),花蓮縣秀林鄉和平２０８之２３號,100.0,住,,,1050721,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0871026,134.76,4,3,2,有,無,4060000,30128,,0.0,0,,RPROMLOJQHLFFAU17CA,118.13,0.0,16.63,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿富裕十六街３７號四樓之一,20.56,住,,,1050725,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831026,102.85,3,1,2,有,無,4600000,44725,,0.0,0,,RPWOMLSKQHLFFAU18CA,65.38,0.0,9.06,,
新城鄉,土地,嘉新段410地號,46.0,農,,,1050725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,19565,,0.0,0,含未保存登記建物,RPUNMLNLQHLFFAU47CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿建昌路140巷8弄8號,138.0,住,,,1050711,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0741211,142.16,4,2,2,有,無,11850000,83357,,0.0,0,,RPUPMLOLQHLFFAU77CA,142.16,0.0,0.0,,
秀林鄉,土地,上崇德段450地號,78.02,其他,,,1050722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,5127,,0.0,0,,RPWOMLOLQHLFFAU87CA,0.0,0.0,0.0,,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二街１３巷５號,47.0,住,,,1050711,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,05812,39.37,1,1,0,有,無,590000,14986,,0.0,0,,RPSNMLPLQHLFFAU47CA,39.37,0.0,0.0,,
光復鄉,土地,大安段1304-4地號,109.0,住,,,1050726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1154037,10587,,0.0,0,,RPQNMLTKQHLFFBU67CA,0.0,0.0,0.0,,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中正北路一段１４３巷１５號,78.0,住,,,1050715,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860630,146.67,3,1,2,有,無,2500000,17045,,0.0,0,,RPRNMLNJQHLFFCU17CA,121.02,0.0,25.65,,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中華路９２號,85.0,住,,,1050714,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680711,116.17,5,2,3,有,無,5000000,43040,,0.0,0,含增建或未登記建物。移轉土地增值稅及契稅由義務人負擔，建物格局由義務人提供。,RPPNMLMJQHLFFCU86CA,116.17,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段99巷19-2號,138.33,住,,,1050621,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040525,212.19,5,3,6,有,無,5160697,24321,,0.0,0,二等親買賣贈與。,RPOOMLOJQHLFFAU96DA,193.58,0.0,18.61,,
秀林鄉,土地,上崇德段467地號,395.18,農,,,1050715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,3416,,0.0,0,,RPUOMLMLQHLFFAU57DA,0.0,0.0,0.0,,
