編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLLJQHJGFCA97DA,40,39.20,商業用,鋼筋混凝土造,73年3月26日,十二層,七層 陽臺,全筆移轉
RPVNMLLJQHJGFCA97DA,40,11.02,共有部分,鋼筋混凝土造,73年3月26日,十二層,,持分移轉
RPWNMLSJQHJGFAA58DA,,81.81,,加強磚造,,四層,三層,全筆移轉
RPSOMLQJQHJGFAA08DA,47,99.09,住家用,鋼筋混凝土造,66年7月20日,六層,五層 陽臺,全筆移轉
RPVNMLOKQHJGFDA48DA,19,47.26,一般事務所,鋼筋混凝土造,94年10月6日,十一層,九層 陽臺,全筆移轉
RPVNMLOKQHJGFDA48DA,19,8.72,共有部分,鋼筋混凝土造,94年10月6日,十一層,,持分移轉
RPVNMLOKQHJGFDA48DA,19,17.89,共有部分,鋼筋混凝土造,94年10月6日,十一層,,持分移轉
RPTNMLOKQHJGFCA28EA,25,164.39,工業用,鋼筋混凝土造,88年9月18日,七層,七層 雨遮,全筆移轉
RPTNMLOKQHJGFCA28EA,25,48.01,共有部分,鋼筋混凝土造,88年9月18日,七層,,持分移轉
RPTNMLOKQHJGFCA28EA,25,47.20,共有部分,鋼筋混凝土造,88年9月18日,七層,,持分移轉
RPPNMLNKQHJGFCA77EA,22,7.34,停車空間,鋼筋混凝土造,91年7月12日,七層,地下二層,持分移轉
RPQNMLNKQHJGFCA87EA,22,14.68,停車空間,鋼筋混凝土造,91年7月12日,七層,地下二層,持分移轉
RPRNMLRJQHJGFBA18EA,38,6.10,住家用,鋼筋混凝土造,75年11月24日,五層,地下層,持分移轉
RPTNMLOKQHJGFCA28EA,25,26.48,共有部分,鋼筋混凝土造,88年9月18日,七層,,持分移轉
RPPNMLNKQHJGFCA77EA,22,5.84,共有部分,鋼筋混凝土造,91年7月12日,七層,,持分移轉
RPRNMLRJQHJGFBA18EA,38,19.38,見使用執照,鋼筋混凝土造,75年11月24日,五層,防空避難室,持分移轉
RPTNMLOKQHJGFCA28EA,25,66.42,共有部分,鋼筋混凝土造,88年9月18日,七層,,持分移轉
RPRNMLRJQHJGFBA18EA,38,.11,共有部分,鋼筋混凝土造,75年11月24日,五層,,持分移轉
RPRNMLRJQHJGFBA18EA,38,.35,共有部分,鋼筋混凝土造,75年11月24日,五層,,持分移轉
RPQNMLNKQHJGFCA87EA,22,11.69,共有部分,鋼筋混凝土造,91年7月12日,七層,,持分移轉
RPSNMLOKQHJGFCA18EA,12,.00,住家用,鋼筋混凝土造,101年3月27日,十五層,三層 雨遮,持分移轉
RPSNMLOKQHJGFCA18EA,12,.00,本共有部分之項目有樓梯間、梯廳、走廊、門廳、昇降機、管理員室、排煙室、機械室、水箱、消防水箱、防空避難室兼停車空間、機車停車位、台電配電室、車道、供行動不便者使用昇降機、進風管道間、排風管道間、發電機室、蓄水池、消防幫浦室、陽台、雨遮等２２項。,鋼筋混凝土造,101年3月27日,十五層,,持分移轉
RPSNMLOKQHJGFCA18EA,12,.17,本共有部分之項目有停車空間１項,鋼筋混凝土造,101年3月27日,十五層,,持分移轉
RPPNMLQJRHJGFFA38EA,18,.09,一般零售業〈甲組〉,鋼筋混凝土造,95年8月28日,十層,一層 雨遮,持分移轉
RPPNMLQJRHJGFFA38EA,18,.33,共有部分,鋼筋混凝土造,95年8月28日,十層,,持分移轉
RPPNMLQJRHJGFFA38EA,18,4.44,共有部分,鋼筋混凝土造,95年8月28日,十層,,持分移轉
RPQPMLLJQHJGFFA97DA,56,20.75,住家用,加強磚造,57年7月1日,四層,二層 陽臺 雨遮,持分移轉
RPOOMLPJQHJGFBA67DA,13,.22,一般事務所,鋼筋混凝土造,100年3月18日,十五層,二層 雨遮,持分移轉
RPOOMLPJQHJGFBA67DA,13,.04,本共有部分之項目有，特別安全梯間，排煙室，梯廳兼排煙室，梯廳，管道間，供行動不便者使用電梯，緊急升降機，陽台，管委會使用空間，儲藏室，機車停車空間，受電箱，台電配電室，裝卸位，機房（供電信使用），發電機房，消防機房，水箱，機房，樓梯間，電梯間，電梯，安全梯，進風管道，排風管道，管理員室，門廳，等２７項,鋼筋混凝土造,100年3月18日,十五層,,持分移轉
RPOOMLPJQHJGFBA67DA,13,.04,本共有部分之項目有，特別安全梯間，排煙室，梯廳兼排煙室，梯廳，管道，供行動不便者使用電梯，緊急升降機，雨遮，電梯等９項,鋼筋混凝土造,100年3月18日,十五層,,持分移轉
RPOOMLPJQHJGFBA67DA,13,13.35,本共有部分之項目有，停車空間等１項,鋼筋混凝土造,100年3月18日,十五層,,持分移轉
RPOOMLPJQHJGFBA67DA,13,25.27,本共有部分之項目有，停車空間，車道，防空避難室兼停車空間等３項,鋼筋混凝土造,100年3月18日,十五層,,持分移轉
RPQNMLPJRHJGFCA08EA,2,30.41,（Ｈ２）住宅,鋼筋混凝土造,112年2月16日,五層,三層 陽臺 雨遮,全筆移轉
RPQNMLPJRHJGFCA08EA,2,6.04,本共有部分之項目有基地內通路、人行步道、車道、管委會１、管委會２、梯廳、自行車位、電信室、停車空間、無障礙廁所、Ａ棟蓄水池、Ｂ棟蓄水池、Ｃ棟蓄水池、Ｄ棟蓄水池、Ｅ棟蓄水池、台電配電場所、電梯間、機房、消防泵浦室、雨遮等２０項。,鋼筋混凝土造,112年2月16日,五層,,持分移轉
RPQNMLPJRHJGFCA08EA,2,11.88,本共有部分之項目有梯廳、一般安全梯、管委會、雨遮、電梯間、消防水箱、機房、水箱等８項。,鋼筋混凝土造,112年2月16日,五層,,持分移轉
RPXNMLTJQHJGFBA88DA,1,134.99,多戶住宅（Ｈ２）,鋼筋混凝土造,112年12月13日,十五層,九層 陽臺 雨遮,全筆移轉
RPXNMLTJQHJGFBA88DA,1,101.62,本共有部分之項目有：管委會空間、陽臺、戶外安全梯、Ａ棟梯廳、排煙室、緊急升降機、一般升降機兼供行動不便者使用、公共大廳、管理維護使用空間、一般安全梯、Ｂ棟梯廳、Ｃ棟梯廳、停獎汽車坡道、車道空間、樓梯間、水錶室、消防水箱、水箱、電梯機房、集中表箱室、停車空間、進風管道、排風管道、發電機室、停獎梯廳、汽機車坡道、污物處理室、防空避難室兼停車空間、台電管道間、台電配電場所、受電箱、排煙、進風、機房、Ｂ棟蓄水池、機電設備空間（供電信設備使用）、Ａ棟蓄水池、Ｃ棟蓄水池及雨水回收機房等３９項,鋼筋混凝土造,112年12月13日,十五層,,持分移轉
RPQNMLKLQHJGFAA47EA,30,18.18,停車場,鋼筋混凝土造,83年3月17日,十二層,地下一層,持分移轉
RPVNMLQJQHJGFBA38DA,2,.82,（Ｇ２）一般事務所（第２８組）,鋼筋混凝土造,112年1月19日,十五層,一層 陽臺,持分移轉
RPVNMLQJQHJGFBA38DA,2,60.37,本建物之共有項目有１１人份昇降機、安全梯、台電配電場所、排氣管道、１２人份無障礙昇降機、１２人份緊急昇降機、特別安全梯甲梯、排煙室、增設公用車位、汽車坡道、管理員室、增設公用停車位專用出入口、管理員室、停車空間、進氣管道間、排氣管道間、電信室、升降機坑、垃圾收集區、發電機室、防空避難室兼停車空間、蓄水池、雨水貯留機房及消防幫浦室等２４項。,鋼筋混凝土造,112年1月19日,十五層,,持分移轉
RPVNMLQJQHJGFBA38DA,2,.20,本建物之共有項目有門廳、特別安全梯乙梯、１２人份無障礙昇降機、１２人份緊急昇降機、特別安全梯甲梯、特別安全梯乙梯、梯廳、排煙室、管委會使用空間、儲物室、升降機路、１１人份無障礙昇降機、機房、水錶室及水箱等１５項。,鋼筋混凝土造,112年1月19日,十五層,,持分移轉
RPSNMLQKQHJGFCA28DA,36,70.48,住家用,鋼筋混凝土造,77年7月16日,十四層,十三層 陽臺 雨遮,全筆移轉
RPSNMLQKQHJGFCA28DA,36,4.54,住家用,鋼筋混凝土造,77年7月16日,十五層,二層 陽臺 露台 花台,持分移轉
RPSNMLQKQHJGFCA28DA,36,4.22,共有部分,鋼筋混凝土造,77年7月16日,十五層,,持分移轉
RPQNMLPKQHJGFCA97DA,48,9.23,共有部分,鋼筋混凝土造,65年9月9日,十一層,,持分移轉
RPQNMLPKQHJGFCA97DA,48,30.52,住家用,鋼筋混凝土造,65年9月9日,十一層,四層 陽臺,全筆移轉
RPSPMLPKQHJGFCA38DA,43,106.08,住家用,鋼筋混凝土造,70年11月2日,五層,三層 陽臺,全筆移轉
RPPOMLTLPHJGFDA58EA,48,22.27,見使用執照,鋼筋混凝土造,65年9月9日,七層,地下層,持分移轉
RPPOMLTLPHJGFDA58EA,48,4.23,共有部分,鋼筋混凝土造,65年9月9日,七層,,持分移轉
RPSNMLTKQHJGFDA68DA,15,127.99,住家用,鋼筋混凝土造,98年3月20日,十一層,九層 陽臺,全筆移轉
RPSNMLTKQHJGFDA68DA,15,83.54,共有部分,鋼筋混凝土造,98年3月20日,十一層,,持分移轉
RPPNMLKLQHJGFDA67EA,,96.52,住宅,鋼筋混凝土造,,四層,四層,全筆移轉
RPTNMLTKQHJGFCA78EA,16,56.12,商業用,鋼筋混凝土造,97年12月5日,十四層,十一層 陽臺 雨遮,全筆移轉
RPTNMLTKQHJGFCA78EA,16,15.59,共有部分,鋼筋混凝土造,97年12月5日,十四層,,持分移轉
RPTNMLTKQHJGFCA78EA,16,8.74,共有部分,鋼筋混凝土造,97年12月5日,十四層,,持分移轉
RPTNMLTKQHJGFCA78EA,16,2.77,共有部分,鋼筋混凝土造,97年12月5日,十四層,,持分移轉
RPTOMLOKQHJGFDA38DA,14,120.95,住家用,鋼筋混凝土造,99年3月31日,十五層,十二層 陽臺,全筆移轉
RPTOMLOKQHJGFDA38DA,14,22.47,本共有部分之項目有行動不便者電梯、緊急昇降機、排煙室、特別安全梯、門廳、進風管道、排風管道、消防水箱、電梯機械室、水箱、樓梯等十一項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPTOMLOKQHJGFDA38DA,14,24.41,本共有部分之項目有門廳、樓梯間、行動不便者電梯、一般安全梯、會議中心、管理委員會中心一、管理委員會中心二、社區遊憩設施、ＳＰＡ、儲藏室、管理員室、游泳池、緊急昇降機、排煙室、特別安全梯、梯廳、電錶室、受電箱、台電配電室（一）、台電配電室（二）、陽台、機房供電信室使用、排風機房、Ａ棟電表室、Ｂ棟電表室、Ｃ棟電表室、Ｄ棟電表室、Ｅ棟電表室、泳池泵浦室、緊急發電機室、水箱、機械室、污水處理室、消防幫浦室、進風機房等三十五項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPTOMLOKQHJGFDA38DA,14,11.54,本共有部分之項目有機車停車空間等一項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPTOMLOKQHJGFDA38DA,14,42.83,本共有部分之項目有停車空間等一項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPROMLQKQHJGFEA48DA,24,37.20,住家用,鋼筋混凝土造,89年6月15日,十三層,三層 陽臺,全筆移轉
RPROMLQKQHJGFEA48DA,24,6.13,共有部分,鋼筋混凝土造,89年6月15日,十三層,,持分移轉
RPROMLQKQHJGFEA48DA,24,4.00,共有部分,鋼筋混凝土造,89年6月15日,十三層,,持分移轉
RPROMLQKQHJGFEA48DA,24,2.44,共有部分,鋼筋混凝土造,89年6月15日,十三層,,持分移轉
RPRNMLKLQHJGFCA77EA,28,39.66,住家用,鋼筋混凝土造,85年8月5日,七層,四層 陽臺 電梯樓梯間 花台,全筆移轉
RPRNMLKLQHJGFCA77EA,28,6.93,共有部分,鋼筋混凝土造,85年8月5日,七層,,持分移轉
RPXNMLOKQHJGFCA58DA,14,.13,商業用,鋼筋混凝土造,99年5月12日,十四層,一層,持分移轉
RPXNMLOKQHJGFCA58DA,14,.08,本共有部分之項目有第一層管委會使用空間、梯廳、陽台、第二至十四層梯廳、雨遮、屋突一層梯間、屋頂水箱、消防水箱、地下一層汽車停車空間、機電設備空間、電梯機坑、安全梯甲、梯廳、機車停車空間、安全梯丁、台電配電室、緊急發電機電設備空間、地下二層進風機電設備空間、機電設備空間（供電信室使用）、安全梯甲、安全梯丁、梯廳、排風管道、垃圾儲存空間、地下三層安全梯甲、安全梯丁、梯廳、排風管道、進風機電設備空間、消防機電設備空間、雨水回收機電設備空間、Ａ棟蓄水池、Ｂ棟蓄水池等５７項,鋼筋混凝土造,99年5月12日,十四層,,持分移轉
RPXNMLOKQHJGFCA58DA,14,34.33,本共有部分之項目有地下一層汽車停車空間、地下二層汽車停車空間、地下三層防空避難室兼汽車停車空間等３項,鋼筋混凝土造,99年5月12日,十四層,,持分移轉
RPTNMLNKQHJGFCA08DA,30,24.00,防空避難室兼停車場,鋼筋混凝土造,84年2月9日,十五層,地下三層,持分移轉
RPTNMLNKQHJGFCA08DA,30,.98,共有部分,鋼筋混凝土造,84年2月9日,十五層,,持分移轉
RPVOMLOKQHJGFEA68DA,28,18.29,住家用,鋼筋混凝土造,85年9月16日,十一層,五層 陽臺,全筆移轉
RPVOMLOKQHJGFEA68DA,28,6.07,共有部分,鋼筋混凝土造,85年9月16日,十一層,,持分移轉
RPVOMLOKQHJGFEA68DA,28,2.55,共有部分,鋼筋混凝土造,85年9月16日,十一層,,持分移轉
RPOOMLKLQHJGFCA47DA,7,.08,一般事務所,鋼筋混凝土造,106年9月5日,十五層,一層,持分移轉
RPOOMLKLQHJGFCA47DA,7,36.54,本共有項目有：乙梯特別安全梯、電訊機房、走廊、門廳兼排煙室、１３人份升降機、１７人份供行動不便者使用緊急升降機、管委會使用空間、管委會辦公室、水錶室、進風、排煙、梯廳、甲梯、特別安全梯、樓梯間、水箱、機房、消防水箱、發電機房、發電排氣、發電進氣、排煙室、消防泵室、甲梯特別安全梯、甲梯戶外安全梯、控制室、增設公用停車位專用樓梯、丙梯一般安全梯、１０人份升降機供行動不便者使用、台電配電室、電氣室、過濾機房、電訊及資訊室、太陽能光電儲電池室、排風機房、管理員室、蓄水池（一）、蓄水池（二）、雨水處理機房、光能變電室、垃圾儲存空間、景觀噴灌設備機房、消防系統控制室、景觀水池機房、大廳、陽台等４６項。,鋼筋混凝土造,106年9月5日,十五層,,持分移轉
RPOOMLKLQHJGFCA47DA,7,.02,本共有項目有：甲梯戶外安全梯、排煙室、進風、排煙、走廊、門廳兼排煙室、１３人份升降機、１７人份供行動不便者使用緊急升降機、乙梯特別安全梯等９項。,鋼筋混凝土造,106年9月5日,十五層,,持分移轉
RPVNMLOKQHJGFBA28DA,1,41.42,本共有部分之項目有：停車空間、車道及防空避難室兼停車空間、備移空間等４項,鋼骨造,112年5月23日,二十一層,,持分移轉
RPPNMLLLQHJGFEA87EA,51,52.47,住家用,鋼筋混凝土造,62年9月20日,四層,四層,全筆移轉
RPUOMLKLQHJGFEA38EA,47,113.40,住家用,鋼筋混凝土造,66年4月26日,四層,四層 陽臺,全筆移轉
RPRNMLOKQHJGFDA08DA,16,32.75,住家用,鋼筋混凝土造,97年9月10日,七層,三層 陽臺 雨遮,全筆移轉
RPRNMLOKQHJGFDA08DA,16,4.58,共有部分,鋼筋混凝土造,97年9月10日,七層,,持分移轉
RPRNMLOKQHJGFDA08DA,16,8.18,共有部分,鋼筋混凝土造,97年9月10日,七層,,持分移轉
RPRNMLOKQHJGFDA08DA,16,4.92,共有部分,鋼筋混凝土造,97年9月10日,七層,,持分移轉
RPQNMLMLQHJGFEA08EA,49,43.94,住家用,鋼筋混凝土造,64年11月3日,四層,一層 平台,持分移轉
RPTNMLKLQHJGFCA97EA,46,10.56,共有部分,鋼筋混凝土造,67年12月19日,十四層,,持分移轉
RPTNMLKLQHJGFCA97EA,46,24.50,共有部分,鋼筋混凝土造,67年12月19日,十四層,,持分移轉
RPPNMLKLQHJGFBA37DA,49,6.11,商業用,鋼筋混凝土造,64年7月30日,十一層,七層 陽臺,持分移轉
RPTNMLKLQHJGFCA97EA,46,60.70,商業用,鋼筋混凝土造,67年12月19日,十四層,十四層,全筆移轉
RPPNMLKLQHJGFBA37DA,49,.34,商業用,鋼筋混凝土造,64年7月30日,十一層,,持分移轉
RPTNMLKLQHJGFCA97EA,46,140.76,商業用,鋼筋混凝土造,67年12月19日,十四層,十四層,全筆移轉
RPPNMLKLQHJGFBA37DA,49,2.43,商業用,鋼筋混凝土造,64年7月30日,十一層,,持分移轉
RPPNMLKLQHJGFBA37DA,49,23.70,商業用,鋼筋混凝土造,64年7月30日,十一層,七層,全筆移轉
RPVOMLKLQHJGFCA18DA,35,115.19,住家用,鋼筋混凝土造,78年8月8日,五層,三層 陽臺 花台,全筆移轉
RPVOMLKLQHJGFCA18DA,35,7.45,共有部分,鋼筋混凝土造,78年8月8日,五層,,持分移轉
RPQNMLRKQHJGFCA18DA,31,36.56,見使用執照,鋼筋混凝土造,82年12月23日,十三層,地下二層,持分移轉
RPQNMLRKQHJGFCA18DA,31,.08,共有部分,鋼筋混凝土造,82年12月23日,十三層,,持分移轉
RPUPMLTKQHJGFDA09DA,30,.52,共有部分,鋼筋混凝土造,83年11月30日,十五層,,持分移轉
RPUPMLTKQHJGFDA09DA,30,39.51,停車空間,鋼筋混凝土造,83年11月30日,十五層,地下二層,持分移轉
RPOOMLKLQHJGFDA57DA,14,88.59,住家用,鋼筋混凝土造,99年3月31日,十五層,三層 陽臺,全筆移轉
RPOOMLKLQHJGFDA57DA,14,16.03,本共有部分之項目有行動不便者電梯、門廳、一般安全梯、消防水箱、電梯機械室、水箱、樓梯等七項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPOOMLKLQHJGFDA57DA,14,18.12,本共有部分之項目有門廳、樓梯間、行動不便者電梯、一般安全梯、會議中心、管理委員會中心一、管理委員會中心二、社區遊憩設施、ＳＰＡ、儲藏室、管理員室、游泳池、緊急昇降機、排煙室、特別安全梯、梯廳、電錶室、受電箱、台電配電室（一）、台電配電室（二）、陽台、機房供電信室使用、排風機房、Ａ棟電表室、Ｂ棟電表室、Ｃ棟電表室、Ｄ棟電表室、Ｅ棟電表室、泳池泵浦室、緊急發電機室、水箱、機械室、污水處理室、消防幫浦室、進風機房等三十五項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPOOMLKLQHJGFDA57DA,14,8.57,本共有部分之項目有機車停車空間等一項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPOOMLKLQHJGFDA57DA,14,26.79,本共有部分之項目有防空避難室兼停車空間等一項。,鋼筋混凝土造,99年3月31日,十五層,,持分移轉
RPPNMLMLQHJGFDA87EA,18,23.91,一般事務所,鋼筋混凝土造,95年8月23日,十三層,三層 陽臺 雨遮,全筆移轉
RPPNMLMLQHJGFDA87EA,18,3.76,共有部分,鋼筋混凝土造,95年8月23日,十三層,,持分移轉
RPPNMLMLQHJGFDA87EA,18,6.38,共有部分,鋼筋混凝土造,95年8月23日,十三層,,持分移轉
RPQNMLNLQHJGFEA18EA,45,106.30,住家用,鋼筋混凝土造,68年5月9日,五層,五層 陽臺,全筆移轉
RPQNMLNLQHJGFCA97EA,28,56.35,住家用,鋼筋混凝土造,85年2月16日,五層,一層 陽臺 花台 雨遮,全筆移轉
RPQNMLNLQHJGFCA97EA,28,15.53,共有部分,鋼筋混凝土造,85年2月16日,五層,,持分移轉
RPQNMLNLQHJGFCA97EA,28,64.74,共有部分,鋼筋混凝土造,85年2月16日,五層,,持分移轉
RPQNMLNLQHJGFCA97EA,28,8.63,共有部分,鋼筋混凝土造,85年2月16日,五層,,持分移轉
RPSNMLNLQHJGFAA87DA,17,.86,一般事務所,鋼筋混凝土造,96年9月12日,七層,一層 陽臺,持分移轉
RPSNMLNLQHJGFAA87DA,17,3.03,共有部分,鋼筋混凝土造,96年9月12日,七層,,持分移轉
RPSNMLNLQHJGFAA87DA,17,1.70,共有部分,鋼筋混凝土造,96年9月12日,七層,,持分移轉
RPSNMLNLQHJGFAA87DA,17,12.69,共有部分,鋼筋混凝土造,96年9月12日,七層,,持分移轉
RPWOMLPKQHJGFCA68DA,25,27.56,商業用,鋼筋混凝土造,88年4月27日,十四層,五層 陽臺,全筆移轉
RPWOMLPKQHJGFCA68DA,25,10.69,共有部分,鋼筋混凝土造,88年4月27日,十四層,,持分移轉
RPSNMLQKQHJGFFA58DA,48,.20,住家用,鋼筋混凝土造,65年10月21日,十二層,十二層,持分移轉
RPSNMLQKQHJGFFA58DA,48,.03,共有部分,鋼筋混凝土造,65年10月21日,十二層,,持分移轉
RPSNMLQKQHJGFFA58DA,48,.04,共有部分,鋼筋混凝土造,65年10月21日,十二層,,持分移轉
RPRNMLTKQHJGFFA78DA,48,109.58,住家用,鋼筋混凝土造,65年7月1日,四層,二層 陽臺,全筆移轉
RPTNMLPKQHJGFDA38DA,22,.25,見使用執照,鋼骨鋼筋混凝土造,91年10月30日,十二層,一層,持分移轉
RPTNMLPKQHJGFDA38DA,22,.05,共有部分,鋼骨鋼筋混凝土造,91年10月30日,十二層,,持分移轉
RPTNMLPKQHJGFDA38DA,22,.07,共有部分,鋼骨鋼筋混凝土造,91年10月30日,十二層,,持分移轉
RPTNMLPKQHJGFDA38DA,22,45.67,共有部分,鋼骨鋼筋混凝土造,91年10月30日,十二層,,持分移轉
RPTNMLPKQHJGFDA38DA,22,1.63,共有部分,鋼骨鋼筋混凝土造,91年10月30日,十二層,,持分移轉
RPTNMLPKQHJGFDA38DA,22,.29,共有部分,鋼骨鋼筋混凝土造,91年10月30日,十二層,,持分移轉
RPVPMLLLQHJGFCA38DA,26,67.91,見使用執照,見使用執照,87年7月17日,二十四層,地下二層,持分移轉
RPVPMLLLQHJGFCA38DA,26,5.62,共有部分,見使用執照,87年7月17日,二十四層,,持分移轉
RPVPMLLLQHJGFCA38DA,26,.01,共有部分,見使用執照,87年7月17日,二十四層,,持分移轉
RPQNMLNLQHJGFDA97DA,33,35.22,停車空間,鋼筋混凝土造,80年7月15日,八層,地下一層,持分移轉
RPPNMLNLQHJGFDA87DA,1,84.23,集合住宅,鋼筋混凝土造,112年4月26日,五層,一層,全筆移轉
RPPNMLNLQHJGFDA87DA,1,.85,社教設施（圖書館）,鋼筋混凝土造,112年4月26日,五層,一層,持分移轉
RPPNMLNLQHJGFDA87DA,1,58.70,本共有部分項目計有無障礙Ａ棟戶外安全梯、管委會使用空間（一）、管委會使用空間（二）、管委會使用空間（三）、廊道、無障礙昇降機、昇降機、Ａ棟水箱、Ｂ、Ｃ棟水箱、停車空間、無障礙Ｂ棟戶外安全梯、Ｃ棟戶外安全梯、管委會使用空間、無障礙Ａ棟安全梯、Ａ棟梯廳、Ｂ、Ｃ棟梯廳、排風管道、防空避難室兼停車空間、無障礙停車空間、汽車昇降機、汽車昇降機機械室、汽機車車道、進風管道、無障礙安全梯、機電設備空間（電信使用）、機電設備空間（垃圾暫存區）、緊急發電機室、消防泵浦室、台電配電室及電錶室等３０項。,鋼筋混凝土造,112年4月26日,五層,,持分移轉
RPPNMLNLQHJGFDA87DA,1,.28,本共有部分項目計有無障礙Ａ棟戶外安全梯、管委會使用空間（一）、管委會使用空間（二）、管委會使用空間（三）、廊道、無障礙昇降機、昇降機、Ａ棟水箱、Ｂ、Ｃ棟水箱、停車空間、無障礙Ｂ棟戶外安全梯、Ｃ棟戶外安全梯、管委會使用空間、無障礙Ａ棟安全梯、Ａ棟梯廳、Ｂ、Ｃ棟梯廳、排風管道、防空避難室兼停車空間、無障礙停車空間、汽車昇降機、汽車昇降機機械室、汽機車車道、進風管道、無障礙安全梯、機電設備空間（電信使用）、機電設備空間（垃圾暫存區）、緊急發電機室、消防泵浦室、台電配電室及電錶室等３０項。,鋼筋混凝土造,112年4月26日,五層,,持分移轉
RPPNMLNLQHJGFDA87DA,1,17.78,本共有部分項目計有ＢＣ棟梯廳、無障礙昇降機、昇降機、無障礙Ｂ棟戶外安全梯、Ｃ棟戶外安全梯、ＢＣ棟戶外安全梯、ＢＣ棟梯間、ＢＣ棟水箱及消防水箱等９項。,鋼筋混凝土造,112年4月26日,五層,,持分移轉
RPPNMLNLQHJGFDA87DA,1,.18,本共有部分項目計有ＢＣ棟梯廳、無障礙昇降機、昇降機、無障礙Ｂ棟戶外安全梯、Ｃ棟戶外安全梯、ＢＣ棟戶外安全梯、ＢＣ棟梯間、ＢＣ棟水箱及消防水箱等９項。,鋼筋混凝土造,112年4月26日,五層,,持分移轉
RPVNMLMLQHJGFBA28EA,40,58.74,商業用,鋼筋混凝土造,73年6月21日,五層,一層 平台,全筆移轉
RPUNMLLLQHJGFEA28DA,52,84.64,住家用,鋼筋混凝土造,61年11月8日,四層,三層,全筆移轉
RPRNMLNLQHJGFEA28EA,50,93.00,住家用,鋼筋混凝土造,63年9月5日,四層,一層,全筆移轉
RPXNMLLLQHJGFEA58DA,48,88.86,住家用,鋼筋混凝土造,65年4月12日,四層,二層 陽臺,全筆移轉
RPPNMLQLQHJGFEA38EA,38,126.41,住家用,鋼筋混凝土造,75年2月20日,五層,三層 陽臺,全筆移轉
RPPNMLQLQHJGFEA38EA,38,3.11,共有部分,鋼筋混凝土造,75年2月20日,五層,,持分移轉
RPXNMLSJQHJGFCA88DA,23,37.35,停車空間,鋼筋混凝土造,90年4月2日,十二層,地下三層,持分移轉
RPXNMLSJQHJGFCA88DA,23,2.65,共有部分,鋼筋混凝土造,90年4月2日,十二層,,持分移轉
RPQOMLMLQHJGFEA08DA,58,62.04,工業用,磚造,55年10月1日,一層,一層,全筆移轉
RPUNMLMLQHJGFBA18EA,21,.33,住家用,鋼筋混凝土造,93年1月5日,八層,八層 陽臺,持分移轉
RPUNMLMLQHJGFBA18EA,21,.02,共有部分,鋼筋混凝土造,93年1月5日,八層,,持分移轉
RPUNMLMLQHJGFBA18EA,21,26.35,共有部分,鋼筋混凝土造,93年1月5日,八層,,持分移轉
RPTNMLLLQHJGFBA97EA,35,194.69,商業用,鋼筋混凝土造,78年11月29日,七層,七層 陽臺,持分移轉
