編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLNLNHJGFAO78CC,49,13.22,住家用,加強磚造,64年6月1日,二層,,
RPRNMLLLNHJGFAO78CC,43,13.22,住家用,鋼筋混凝土造,70年1月20日,四層,,
RPUNMLPKNHJGFAO76CC,49,16.53,住家用,加強磚造,64年6月1日,二層,,
RPVOMLMLNHJGFAO76CC,49,16.53,住家用,加強磚造,64年6月1日,二層,,
RPTNMLLLNHJGFAO98CC,39,13.23,住家用,加強磚造,74年4月24日,二層,,
RPRNMLPLNHJGFAO56CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPSNMLRLNHJGFAO86CC,25,141.51,辦公室,鋼筋混凝土造,88年6月2日,十二層,,
RPTNMLPLNHJGFAO76CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPSNMLRLNHJGFAO86CC,25,32.99,共有部分,鋼筋混凝土造,88年6月2日,十二層,,
RPQNMLRLNHJGFAO66CC,19,16.53,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPPNMLSLNHJGFAO66CC,26,20.47,住家用,鋼筋混凝土造,87年11月19日,五層,,
RPSNMLRLNHJGFAO86CC,25,23.16,共有部分,鋼筋混凝土造,88年6月2日,十二層,,
RPPNMLSLNHJGFAO66CC,26,11.98,共有部分,鋼筋混凝土造,87年11月19日,五層,,
RPPNMLRLNHJGFAO56CC,49,16.53,住家用,加強磚造,64年6月1日,二層,,
RPQNMLPLNHJGFAO09CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPQNMLSLNHJGFAO76CC,1,85.78,集合住宅,鋼筋混凝土造,112年11月10日,十五層,,
RPQNMLSLNHJGFAO76CC,1,71.67,共有部分,鋼筋混凝土造,112年11月10日,十五層,,
RPPNMLRLNHJGFAO66DC,1,52.84,集合住宅,鋼筋混凝土造,112年5月30日,二十九層,,
RPPNMLRLNHJGFAO66DC,1,56.89,共有部分,鋼筋混凝土造,112年5月30日,二十九層,,
RPUNMLPLNHJGFAO86CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPSNMLPLNHJGFAO66CC,19,13.22,梯間、住宅,鋼筋混凝土造,94年8月20日,四層,,
RPXUMLOLNHJGFAO77CC,34,219.04,住家用,鋼筋混凝土造,79年8月3日,四層,,
RPUNMLNLNHJGFAO66CC,27,20.40,住家用,鋼筋混凝土造,86年7月7日,五層,,
RPUNMLNLNHJGFAO66CC,27,8.33,共有部分,鋼筋混凝土造,86年7月7日,五層,,
RPTNMLNLNHJGFAO56CC,27,23.55,辦公室,鋼筋混凝土造,86年7月15日,十二層,,
RPTNMLNLNHJGFAO56CC,27,3.47,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPTNMLNLNHJGFAO56CC,27,.09,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPTNMLNLNHJGFAO56CC,27,6.99,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPXNMLSLNHJGFAO47CC,28,60.11,商業用,鋼筋混凝土造,85年1月31日,十四層,,
RPXNMLSLNHJGFAO47CC,28,14.82,共有部分,鋼筋混凝土造,85年1月31日,十四層,,
RPPNMLKMNHJGFAO58CC,,59.83,住家用,鋼筋混凝土造,,七層,,
RPPNMLKMNHJGFAO58CC,32,.04,共有部分,鋼筋混凝土造,81年6月19日,七層,,
RPTNMLSLNHJGFAO07CC,11,148.63,集合住宅,鋼筋混凝土造,102年9月15日,二十三層,,
RPPNMLKMNHJGFAO58CC,32,16.13,共有部分,鋼筋混凝土造,81年6月19日,七層,,
RPTNMLSLNHJGFAO07CC,11,42.88,共有部分,鋼筋混凝土造,102年9月15日,二十三層,,
RPTNMLSLNHJGFAO07CC,11,24.88,共有部分,鋼筋混凝土造,102年9月15日,二十三層,,
RPSNMLSLNHJGFAO96CC,3,81.20,集合住宅,鋼筋混凝土造,110年10月7日,十五層,,
RPSNMLSLNHJGFAO96CC,3,16.73,共有部分,鋼筋混凝土造,110年10月7日,十五層,,
