編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLOKNHJGFKB78CC,36,14.00,住家用,鋼筋混凝土造,77年9月30日,三層,,
RPVOMLNKNHJGFAB08CC,33,16.60,商業用,鋼筋混凝土造,79年12月10日,十二層,,
RPTNMLPKNHJGFAB97CC,29,114.52,住家用,鋼筋混凝土造,84年1月12日,十三層,,
RPWNMLPKNHJGFAB28CC,32,49.58,住商用,鋼筋混凝土造,81年10月8日,六層,,
RPTNMLPKNHJGFAB97CC,29,25.07,共用部份,鋼筋混凝土造,84年1月12日,十三層,,
RPXOMLOKNHJGFAB38CC,3,22.81,集合住宅,鋼筋混凝土造,110年8月31日,五層,,
RPUOMLOKNHJGFAB08CC,27,71.86,集合住宅,鋼筋混凝土造,86年4月26日,九層,,
RPUOMLOKNHJGFAB08CC,27,40.30,共用部份,鋼筋混凝土造,86年4月26日,九層,,
RPQOMLOKNHJGFAB67CC,30,19.48,住家用,鋼筋混凝土造,83年7月14日,十三層,,
RPQOMLOKNHJGFAB67CC,30,5.45,梯間,鋼筋混凝土造,83年7月14日,十三層,,
RPQOMLOKNHJGFAB67CC,30,4.69,防空避難室兼停車空間．水箱．梯間．機房．停車場,鋼筋混凝土造,83年7月14日,十三層,,
RPPNMLNKNHJGFIB18CC,5,65.63,集合住宅,鋼筋混凝土造,108年6月5日,十五層,,
RPPNMLNKNHJGFIB18CC,5,61.17,本共有部分之項目有梯廳、排煙室、樓梯間、一般昇降機、緊急昇降機、門廳、垃圾集中室、管委會空間、外廊、車道、基地內通、儲藏室、梯間、水錶箱室、水箱、電梯機房、停車空間、緊急發電機室、台電配電機室、電信室、機車停車區、機房、防空避難室停車空間、污水處理機房、消防機房、雨水處理機房等２６項。,鋼筋混凝土造,108年6月5日,十五層,,
RPPNMLPKNHJGFIB38CC,51,71.30,住家用,鐵筋加強磚造蓋瓦頂,61年12月5日,二層,,
RPQNMLPKNHJGFDB97CC,1,20.00,住宅、樓梯間,鋼筋混凝土造,112年7月14日,四層,,
RPVOMLPKNHJGFCB48CC,47,9.91,住商用,鋼筋混凝土造,66年10月11日,三層,,
RPQNMLQKNHJGFCB97CC,27,96.62,住家用,鋼筋混凝土造,85年11月23日,七層,,
RPWOMLPKNHJGFCB58CC,43,39.66,住商用,鋼筋混凝土造,69年11月20日,四層,,
RPQNMLQKNHJGFCB97CC,27,44.49,共用部份,鋼筋混凝土造,85年11月23日,七層,,
RPXOMLNKNHJGFCB48CC,,47.16,集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,113年1月29日,三十一層,,
RPUPMLPKNHJGFCB48CC,30,120.94,住家用,鋼筋混凝土造,83年7月21日,二十四層,,
RPSNMLQKNHJGFCB18CC,30,121.47,住家用,鋼筋混凝土造,83年1月31日,十二層,,
RPUPMLPKNHJGFCB48CC,30,43.10,共用部份,鋼筋混凝土造,83年7月21日,二十四層,,
RPSNMLOKNHJGFCB97CC,1,61.43,集合住宅,鋼筋混凝土造,112年4月19日,二十四層,,
RPXOMLQKNHJGFCB78CC,12,64.65,住家用,鋼筋混凝土造,101年9月26日,十四層,,
RPXOMLQKNHJGFCB78CC,12,27.36,本共有部分之項目有停車空間、排煙室、梯廳、梯間、水箱、污水機房、消防機房、防空避難室兼停車空間、台電配電室、緊急發電機室、電信室、人行道、門廳、管理員室、公共服務空間、穿廊、車道、垃圾集中處、電梯機房等十九項。,鋼筋混凝土造,101年9月26日,十四層,,
RPXNMLRKNHJGFCB78CC,29,58.69,住家用,鋼筋混凝土造,84年10月28日,十二層,,
RPXNMLRKNHJGFCB78CC,29,7.17,共用部份,鋼筋混凝土造,84年10月28日,十二層,,
RPXNMLRKNHJGFCB78CC,29,11.79,共用部份,鋼筋混凝土造,84年10月28日,十二層,,
RPPNMLRKNHJGFAB77CC,,204.36,商業用,見其他登記事項,,二層,,
RPPNMLQKNHJGFFB18CC,9,169.37,停車空間、住宅,鋼筋混凝土造,104年6月1日,四層,,
RPQNMLQKNHJGFFB28CC,4,51.36,集合住宅,鋼筋混凝土造,109年7月24日,十五層,,
RPQNMLQKNHJGFFB28CC,4,31.69,停車空間，汽車坡道，防空避難室兼停車空間等３項。,鋼筋混凝土造,109年7月24日,十五層,,
