鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
溪湖鎮,租賃房屋,彰化縣溪湖鎮弘農路２３２號,0.0,,,,1130511,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0750310,28.0,7,0,7,有,無,有,9000,321,,0.0,0,電費另計電費1度6元，含水費,RPPNMLOKNHJGFHN76CC,分租套房,無,1130601~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之３７號三樓,0.0,,,,1130515,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,33.65,1,0,1,有,有,有,4700,140,,0.0,0,,RPPNMLPKNHJGFDN09CC,獨立套房,有,1130601~1140531,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市南潭路１巷３０弄５５號,74.95,,鄉村區,乙種建築用地,1130514,土地1建物1車位0,全,4,透天厝,住宅,鋼筋混凝土造,1110302,144.14,4,2,4,有,無,有,25000,173,,0.0,0,,RPPNMLQKNHJGFDN56CC,整棟(戶)出租,無,1130601~1160530,無,冷氣、熱水器、洗衣機、冰箱,
彰化市,租賃房屋+車位,彰化縣彰化市中山路三段９９７號五樓之２,0.0,,,,1130516,土地0建物1車位1,五層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120727,143.45,3,2,2,有,有,有,17000,115,坡道平面,22.14,3000,,RPPNMLRKNHJGFAN98CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市瑞陽街１５號六樓,0.0,,,,1130517,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820923,103.94,2,2,2,有,有,有,13000,125,,0.0,0,,RPQNMLRKNHJGFAN09CC,整棟(戶)出租,有,1130517~1140516,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中山路一段３７６巷１９號,86.0,住,,,1130516,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0671222,97.24,1,2,2,有,無,無,14000,144,,0.0,0,,RPPNMLKLNHJGFAN38CC,,無,1130516~1150515,無,,
彰化市,租賃房屋,彰化縣彰化市平順街２８號,0.0,,,,1130518,土地0建物0車位0,全,4,透天厝,住宅、法定停車空間,鋼筋混凝土造,1110323,26.41,6,0,6,有,無,有,10500,398,,0.0,0,租金總額含水費；,RPPNMLMLNHJGFAN58CC,分租套房,無,1130601~1140531,有,冷氣、熱水器、冰箱、有線電視、網路,一般包租
彰化市,租賃房屋,彰化縣彰化市民族路５２２號七樓之七,0.0,,,,1130520,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860226,44.17,1,0,1,有,有,有,8000,181,,0.0,0,,RPQNMLMLNHJGFAN68CC,獨立套房,有,1130520~1150519,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅包租轉租
員林市,租賃房屋+車位,彰化縣員林市大同路一段６９巷５５弄１７號八樓之二,4.97,住,,,1130517,土地2建物2車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801116,96.63,2,2,2,有,無,有,18000,186,升降機械,9.78,0,多人共同承租2；含有多個門牌且未個別計算租金彰化縣員林市大同路一段69巷55弄17號八樓之三；,RPPNMLMLNHJGFDN88CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,
