鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
安樂區,租賃房屋,基隆市安樂區基金一路１５２之３號６樓,0.0,,,,1130513,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,136.62,4,1,2,有,有,無,16000,117,,0.0,0,此物件純租金為16000元，另加管理費1653元由承租人負擔，合計17653元,RPPNMLPKNHJGFDC97CC,整棟(戶)出租,有,1130515~1140514,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
安樂區,租賃房屋+車位,基隆市安樂區武崙街２０２之１號,62.56,住,,,1130513,土地1建物1車位1,一層,4,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101229,95.41,2,2,1,有,有,有,25000,262,坡道平面,28.65,0,租金總額含管理費；,RPQNMLPKNHJGFDC08CC,整棟(戶)出租,有,1130515~1140514,有,冷氣、洗衣機、電視機、冰箱,一般包租
安樂區,租賃房屋,基隆市安樂區樂利二街６２巷２８８號６樓,0.0,,,,1130516,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881231,70.35,2,1,1,有,有,有,13000,185,,0.0,0,未租賃車位，建物登記含有車位面積；,RPRNMLRKNHJGFDC38CC,整棟(戶)出租,有,1130525~1140524,有,冷氣、熱水器、瓦斯或天然氣,一般包租
安樂區,租賃房屋,基隆市安樂區武訓街８８號,41.93,工,,,1130516,土地1建物1車位0,一層,2,倉庫,倉庫、工廠、辦公室、宿舍,鐵架、鋼筋混凝土,0660603,1098.56,0,0,0,無,無,無,189000,,,0.0,0,租金總額含稅；,RPSNMLRKNHJGFDC48CC,,無,1130616~1150615,無,,
信義區,租賃房屋,基隆市信義區東信路１４９號５樓,0.0,,,,1130515,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730613,74.36,3,2,1,有,無,有,9000,121,,0.0,0,,RPPNMLKLNHJGFDC57CC,整棟(戶)出租,無,1130515~1140514,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街２４０號８樓,0.0,,,,1130515,土地0建物1車位0,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,31.14,1,0,1,有,有,有,7000,225,,0.0,0,此物件純租金為7000元，另加管理費337元由承租人負擔，合計7337元,RPQNMLKLNHJGFDC67CC,獨立套房,有,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
信義區,租賃房屋,基隆市信義區深澳坑路１６８巷４８弄１８號,0.0,,,,1130518,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840610,125.58,3,2,2,有,無,無,12000,96,,0.0,0,,RPRNMLKLNHJGFDC77CC,分層出租,無,1130601~1150531,無,,
安樂區,租賃房屋,基隆市安樂區麥金路５４２之２號,0.0,,,,1130516,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,70.64,3,2,1,有,無,無,8000,113,,0.0,0,,RPSNMLKLNHJGFDC87CC,整棟(戶)出租,無,1130518~1140517,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街３０３巷１９弄３４號,0.0,,,,1130515,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,84.2,2,2,1,有,有,無,7500,89,,0.0,0,租金總額含管理費；,RPVOMLKLNHJGFDC28CC,整棟(戶)出租,無,1130515~1140514,無,,
