鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉樹山路,28.65,,鄉村區,乙種建築用地,1130511,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.17,3,2,2,有,無,7180000,65717,一樓平面,11.13,1000000,,RPXNMLNKNHJGFCT47CB,好厝+,A棟3號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,21.1,住,,,1130512,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.35,2,2,2,有,無,7900000,77933,一樓平面,22.02,1250000,,RPRNMLOKNHJGFDT07CB,東津灣,A5棟6號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,25.9,住,,,1130512,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.7,3,2,2,有,無,9420000,79003,坡道平面,22.02,1150000,,RPTNMLOKNHJGFDT27CB,東津灣,A1棟8號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,25.9,住,,,1130512,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.7,3,2,2,有,無,9320000,78047,坡道平面,22.02,1150000,,RPUNMLOKNHJGFDT37CB,東津灣,A1棟7號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,18.14,住,,,1130512,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.37,2,2,2,有,無,6920000,78664,坡道平面,22.02,1150000,,RPVNMLOKNHJGFDT47CB,東津灣,B7棟9號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,22.44,住,,,1130513,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.71,2,2,2,有,無,8200000,77186,坡道平面,22.02,1200000,,RPWNMLOKNHJGFDT57CB,東津灣,B6棟10號,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,118.32,住,,,1130515,土地2建物1車位1,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,168.94,5,2,4,有,無,12600000,74583,一樓平面,13.75,0,,RPPNMLQKNHJGFCT96CB,皇家欣天地3期 森鄰,B棟5號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1130511,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3,2,2,有,無,9800000,83105,一樓平面,13.75,1300000,,RPPNMLRKNHJGFAT86CB,屏東印象,B3棟7樓號,
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,137.64,住,,,1130519,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.97,5,2,4,有,無,15880000,87267,,0.0,0,,RPPNMLNLNHJGFDT86CB,長居(七期),E棟2號,
