鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹崎鄉,土地,瓦厝埔段1129地號,1273.0,,山坡地保育區,農牧用地,1130902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,118,,0.0,0,,RPPNMLQJRHJGFEQ27EA,0.0,0.0,0.0,無,
梅山鄉,土地,生毛樹段42-1地號,175.12,,風景區,丙種建築用地,1130802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,960000,5482,,0.0,0,,RPPNMLRJQHJGFEQ27EA,0.0,0.0,0.0,無,
布袋鎮,土地,建興段326-4地號,74.33,,鄉村區,乙種建築用地,1130803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,6054,,0.0,0,土地增值稅9110元由承買人負擔親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSJQHJGFBQ47DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市安福里天星新村９３號,59.0,住,,,1130803,土地2建物1車位0,全,,透天厝,住家用,磚造,0560901,49.28,2,1,1,有,無,1900000,38555,,0.0,0,,RPQNMLMKQHJGFBQ56DA,49.28,0.0,0.0,無,
太保市,土地,梅花段142地號,168.14,,鄉村區,乙種建築用地,1130802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2540000,15106,,0.0,0,,RPQNMLQJQHJGFDQ07DA,0.0,0.0,0.0,無,
太保市,土地,梅花段143地號,122.97,,鄉村區,乙種建築用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1855000,15085,,0.0,0,,RPRNMLQJQHJGFDQ17DA,0.0,0.0,0.0,無,
竹崎鄉,土地,溪心段283-1地號,92.41,,一般農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,980000,10605,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKQHJGFEQ07EA,0.0,0.0,0.0,無,
太保市,土地,嘉新段1291-12地號,40.41,住,,,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,54442,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSJQHJGFDQ27DA,0.0,0.0,0.0,無,
民雄鄉,土地,番子段番子小段144地號,550.0,,特定農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,2000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKQHJGFCQ86EA,0.0,0.0,0.0,無,
民雄鄉,土地,番子段番子小段145地號,550.0,,特定農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,2000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKQHJGFCQ96EA,0.0,0.0,0.0,無,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉興南村頭橋７６２號五樓,24.92,住,,,1130801,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821214,125.06,4,2,2,有,有,3400000,27187,,0.0,0,,RPQNMLOKQHJGFCQ96EA,95.87,2.01,7.49,有,
水上鄉,土地,下寮新段712地號,176.11,,鄉村區,乙種建築用地,1130807,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3360900,19084,,0.0,0,未登記建物；,RPPNMLNKQHJGFDQ86EA,0.0,0.0,0.0,無,
義竹鄉,土地,六桂段169地號,12.57,商,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,646000,51392,,0.0,0,畸零地或有合併使用效益；,RPQNMLRJQHJGFBQ96DA,0.0,0.0,0.0,無,
太保市,土地,新埤段新埤小段670地號,1000.0,,特定農業區,農牧用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1718000,1718,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJQHJGFDQ56DA,0.0,0.0,0.0,無,
六腳鄉,土地,灣北段454-4地號,194.43,,鄉村區,乙種建築用地,1130808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1941748,9987,,0.0,0,,RPPNMLQKQHJGFBQ86DA,0.0,0.0,0.0,無,
大林鎮,土地,育英段2地號,589.9,住,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29436000,49900,,0.0,0,政府機關標讓售；,RPPNMLQKQHJGFCQ07EA,0.0,0.0,0.0,無,
大林鎮,土地,育英段12地號,241.43,住,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12050000,49911,,0.0,0,政府機關標讓售；,SPPNMLQKQHJGFCQ17EA,0.0,0.0,0.0,無,
大林鎮,土地,育英段13地號,296.01,住,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14780000,49931,,0.0,0,政府機關標讓售；,TPPNMLQKQHJGFCQ27EA,0.0,0.0,0.0,無,
梅山鄉,土地,大坪段374-6地號,55.0,,山坡地保育區,丙種建築用地,1130811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,909,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；借名登記返還；,RPPNMLQKQHJGFEQ27EA,0.0,0.0,0.0,無,
布袋鎮,土地,振寮段285地號,232.35,住,,,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,3228,,0.0,0,地清或未辦繼承標售；,RPPNMLTKQHJGFBQ27EA,0.0,0.0,0.0,無,
義竹鄉,土地,義竹段義竹小段162地號,2008.0,,特定農業區,農牧用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1566240,780,,0.0,0,,RPQNMLOKQHJGFBQ76DA,0.0,0.0,0.0,無,
溪口鄉,土地,崙尾段崙尾小段159地號,227.12,,鄉村區,乙種建築用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,960000,4227,,0.0,0,,RPPNMLQJQHJGFCQ86DA,0.0,0.0,0.0,無,0001
大林鎮,土地,湖北段652地號,212.06,,鄉村區,乙種建築用地,1130807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,9431,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLQHJGFCQ86DA,0.0,0.0,0.0,無,0002
鹿草鄉,土地,海豐段海豐小段198-1地號,2393.0,,特定農業區,農牧用地,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3110900,1300,,0.0,0,,RPPNMLTKQHJGFDQ47EA,0.0,0.0,0.0,無,
民雄鄉,土地,內埔仔段1622地號,223.33,,一般農業區,農牧用地,1130815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,806,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKQHJGFCQ86DA,0.0,0.0,0.0,無,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富收村興化６巷４３號,103.29,,鄉村區,乙種建築用地,1130801,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0700731,68.34,3,1,1,有,無,2900000,42435,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKQHJGFDQ27DA,68.34,0.0,0.0,無,
義竹鄉,土地,埤子頭段埤前小段601地號,3324.0,,特定農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2426520,730,,0.0,0,,RPPNMLLLQHJGFBQ56EA,0.0,0.0,0.0,無,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１號之２４,123.02,,鄉村區,乙種建築用地,1130809,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0701012,114.87,3,1,2,有,無,4500000,39175,,0.0,0,,RPQNMLLLQHJGFCQ76EA,114.87,0.0,0.0,無,
朴子市,土地,德安段1094地號,118.5,都市：其他:道路用地,,,1130814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1367376,11539,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPSNMLKLQHJGFBQ66DA,0.0,0.0,0.0,無,
東石鄉,土地,湖底段湖底小段315地號,2322.0,,一般農業區,農牧用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,1723,,0.0,0,所有登記應繳之稅費用及土地增值稅皆由買方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMLQHJGFBQ56DA,0.0,0.0,0.0,無,
