編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPOMLRKOHJGFAZ67DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十一層,六層 陽台,全筆移轉
RPPOMLRKOHJGFAZ67DA,,60.27,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSOMLLJPHJGFAZ37DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,二層 陽台,全筆移轉
RPSOMLLJPHJGFAZ37DA,,60.17,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSNMLSJQHJGFAZ08DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,四層 陽台,全筆移轉
RPSNMLSJQHJGFAZ08DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTPMLLJPHJGFAZ57DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,四層 陽台,全筆移轉
RPTPMLLJPHJGFAZ57DA,,60.17,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTPMLRKOHJGFAZ18DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十一層 陽台,全筆移轉
RPTPMLRKOHJGFAZ18DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPUPMLRKOHJGFAZ28DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十一層 陽台,全筆移轉
RPUPMLRKOHJGFAZ28DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPOPMLRKOHJGFAZ67DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十一層,七層 陽台,全筆移轉
RPOPMLRKOHJGFAZ67DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPWPMLRKOHJGFAZ48DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十一層 陽台,全筆移轉
RPRPMLRKOHJGFAZ97DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十層 陽台,全筆移轉
RPWPMLRKOHJGFAZ48DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPRPMLRKOHJGFAZ97DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPXOMLRKOHJGFAZ48DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,三層 陽台,全筆移轉
RPVOMLRKOHJGFAZ28DA,,62.05,集合住宅,鋼筋混凝土造,112年12月15日,十層,五層 陽台,全筆移轉
RPPPMLRKOHJGFAZ77DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,八層 陽台,全筆移轉
RPPPMLRKOHJGFAZ77DA,,60.17,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPXOMLRKOHJGFAZ48DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPVOMLRKOHJGFAZ28DA,,21.65,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSPMLRKOHJGFAZ08DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十層 陽台,全筆移轉
RPSPMLRKOHJGFAZ08DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPRNMLMLOHJGFAZ37DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,四層 陽台,全筆移轉
RPRNMLMLOHJGFAZ37DA,,60.17,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPUPMLLJPHJGFAZ67DA,,103.52,,,,,四層 陽台,全筆移轉
RPUPMLLJPHJGFAZ67DA,,49.96,,,,,,持分移轉
RPQNMLLJPHJGFAZ07DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十層,七層 陽台,全筆移轉
RPQNMLLJPHJGFAZ07DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTOMLLJPHJGFAZ47DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十層,四層 陽台,全筆移轉
RPTOMLLJPHJGFAZ47DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPPNMLLJPHJGFAZ96DA,,62.05,集合住宅,鋼筋混凝土造,112年12月15日,十層,三層 陽台,全筆移轉
RPPNMLLJPHJGFAZ96DA,,21.65,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPWNMLMLOHJGFAZ87DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPWNMLMLOHJGFAZ87DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPRQMLRKOHJGFAZ08DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,二層 陽台,全筆移轉
RPRQMLRKOHJGFAZ08DA,,60.17,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSPMLLJPHJGFAZ47DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,三層 陽台,全筆移轉
RPSPMLLJPHJGFAZ47DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPVOMLLJPHJGFAZ67DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十層,九層 陽台,全筆移轉
RPVOMLLJPHJGFAZ67DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSNMLTKPHJGFAZ18DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,五層 陽台,全筆移轉
RPSNMLTKPHJGFAZ18DA,,47.47,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTPMLTKPHJGFAZ48DA,,136.33,,,,,二層 陽台,全筆移轉
RPTPMLTKPHJGFAZ48DA,,61.42,,,,,,持分移轉
RPUNMLSJQHJGFAZ28DA,,71.27,集合住宅,鋼筋混凝土造,112年12月15日,十層,十層 陽台,全筆移轉
RPUNMLSJQHJGFAZ28DA,,24.88,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPWPMLLJPHJGFAZ87DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPWPMLLJPHJGFAZ87DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPQOMLTKPHJGFAZ08DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,七層 陽台,全筆移轉
RPROMLTKPHJGFAZ18DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十一層,九層 陽台,全筆移轉
RPQOMLTKPHJGFAZ08DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPROMLTKPHJGFAZ18DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPRPMLTKPHJGFAZ28DA,,136.33,,,,,六層 陽台,全筆移轉
RPPOMLTKPHJGFAZ97DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十一層,五層 陽台,全筆移轉
RPRPMLTKPHJGFAZ28DA,,61.42,,,,,,持分移轉
RPPOMLTKPHJGFAZ97DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPUNMLMLOHJGFAZ67DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,八層 陽台,全筆移轉
RPUNMLMLOHJGFAZ67DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTOMLRKOHJGFAZ08DA,,71.27,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPTOMLRKOHJGFAZ08DA,,24.88,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPROMLRKOHJGFAZ87DA,,71.27,集合住宅,鋼筋混凝土造,112年12月15日,十層,七層 陽台,全筆移轉
RPROMLRKOHJGFAZ87DA,,38.62,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPUOMLRKOHJGFAZ18DA,,62.05,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPUOMLRKOHJGFAZ18DA,,34.35,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPQQMLRKOHJGFAZ97DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,七層 陽台,全筆移轉
RPQQMLRKOHJGFAZ97DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPOOMLRKOHJGFAZ57DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十一層,六層 陽台,全筆移轉
RPOOMLRKOHJGFAZ57DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSOMLRKOHJGFAZ97DA,,62.05,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPSOMLRKOHJGFAZ97DA,,21.65,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPXPMLRKOHJGFAZ58DA,,50.28,集合住宅附屬零售店鋪,鋼筋混凝土造,112年12月15日,十層,一層,全筆移轉
RPXPMLRKOHJGFAZ58DA,,31.33,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPQPMLRKOHJGFAZ87DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十一層,九層 陽台,全筆移轉
RPQPMLRKOHJGFAZ87DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPQNMLMLOHJGFAZ27DA,,62.05,集合住宅,鋼筋混凝土造,112年12月15日,十層,四層 陽台,全筆移轉
RPQNMLMLOHJGFAZ27DA,,35.39,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPVPMLRKOHJGFAZ38DA,,103.52,集合住宅,鋼筋混凝土造,112年12月15日,十一層,十一層 陽台,全筆移轉
RPVPMLRKOHJGFAZ38DA,,49.96,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPOQMLRKOHJGFAZ77DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,六層 陽台,全筆移轉
RPOQMLRKOHJGFAZ77DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPTQMLRKOHJGFAZ28DA,,135.81,集合住宅,鋼筋混凝土造,112年12月15日,十層,七層 陽台,全筆移轉
RPTQMLRKOHJGFAZ28DA,,61.21,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
RPSQMLRKOHJGFAZ18DA,,136.33,集合住宅,鋼筋混凝土造,112年12月15日,十層,四層 陽台,全筆移轉
RPSQMLRKOHJGFAZ18DA,,61.42,防空避難室兼停車空間、停車空間、機電空間、樓梯間、機械室等,鋼筋混凝土造,112年12月15日,十一層,,持分移轉
