編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLOJQHJFFAO66CA,22,86.43,住家用,鋼筋混凝土造,81年10月12日,五層,五層 陽台 雨遮
RPUOMLOJQHJFFAO66CA,22,7.10,共有部分,鋼筋混凝土造,81年10月12日,五層,
RPPNMLOJQHJFFAO68CA,9,78.33,集合住宅,鋼筋混凝土造,94年11月9日,七層,二層 陽台
RPPNMLOJQHJFFAO68CA,9,16.45,樓梯間、電梯機房、水箱,鋼筋混凝土造,94年11月9日,七層,
RPPNMLOJQHJFFAO68CA,9,5.50,店舖、停車空間,鋼筋混凝土造,94年11月9日,七層,
RPPNMLOJQHJFFAO68CA,9,34.68,防空避難室兼停車空間,鋼筋混凝土造,94年11月9日,七層,
RPPOMLPJQHJFFAO88CA,2,116.44,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPPOMLPJQHJFFAO88CA,2,109.75,集合住宅,鋼筋混凝土造,101年7月10日,二十四層,十三層 陽台 雨遮
RPQPMLLJQHJFFAO68CA,,221.83,停車空間、集合住宅,鋼筋混凝土造,103年4月10日,四層,一層 二層 三層 四層 陽台
RPWNMLPJQHJFFAO86CA,2,140.08,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPWNMLPJQHJFFAO86CA,2,158.33,集合住宅,鋼筋混凝土造,101年7月10日,二十四層,十二層 陽台 雨遮
RPXNMLOJQHJFFAO86CA,21,89.42,住家用,鋼筋混凝土造,82年9月17日,五層,五層 陽台 見其他登記事項
RPXNMLOJQHJFFAO86CA,21,6.55,共有部分,鋼筋混凝土造,82年9月17日,五層,
RPVOMLPJQHJFFAO86CA,1,74.82,店舖,鋼筋混凝土造,102年6月5日,十四層,一層 陽台
RPVOMLPJQHJFFAO86CA,1,3.91,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPVOMLPJQHJFFAO86CA,1,34.89,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPVOMLPJQHJFFAO86CA,1,5.42,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPROMLQJQHJFFAO56CA,5,32.56,辦公室,鋼筋混凝土造,98年3月19日,十層,九層 陽台 雨遮
RPROMLQJQHJFFAO56CA,5,14.76,防空避難室兼停車空間、水箱、機房、電信機房、樓梯間,鋼筋混凝土造,98年3月19日,十層,
RPROMLQJQHJFFAO56CA,5,4.04,樓梯間,鋼筋混凝土造,98年3月19日,十層,
RPQOMLPJQHJFFAO98CA,2,130.89,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPQOMLPJQHJFFAO98CA,2,132.22,集合住宅,鋼筋混凝土造,101年7月10日,二十層,十七層 陽台 雨遮
RPTOMLPJQHJFFAO66CA,1,246.10,集合住宅,鋼筋混凝土造,102年6月5日,十四層,二層 陽台 雨遮
RPTOMLPJQHJFFAO66CA,1,12.87,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPTOMLPJQHJFFAO66CA,1,79.54,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPTOMLPJQHJFFAO66CA,1,17.82,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPTOMLPJQHJFFAO66CA,1,30.42,共有部分,鋼筋混凝土造,102年6月5日,十四層,
RPVNMLRJQHJFFAO96CA,18,27.92,住家用,鋼筋混凝土造,85年7月29日,五層,三層 陽台
RPVNMLRJQHJFFAO96CA,18,14.93,梯間走道停車空間機械室等公共設備,鋼筋混凝土造,85年7月29日,五層,
RPWNMLRJQHJFFAO07CA,,83.45,住家用,鋼筋混凝土造,,五層,一層
RPXNMLSJQHJFFAO27CA,8,227.06,停車空間、樓梯間、住宅,鋼筋混凝土造,95年8月17日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPOQMLLKQHJFFAO68CA,19,151.26,住家用,鋼筋混凝土造,84年6月23日,四層,一層 二層 三層 四層 平台 屋頂突出物 露台 花台
RPOQMLLKQHJFFAO68CA,19,47.68,共有部分,鋼筋混凝土造,84年6月23日,四層,
RPRNMLNKQHJFFAO88CA,,281.93,集合住宅、停車空間,鋼筋混凝土造,103年1月24日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPQNMLOKQHJFFAO88CA,7,74.30,集合住宅,鋼筋混凝土造,96年12月28日,十一層,十一層 陽台 雨遮 見其他登記事項
RPQNMLOKQHJFFAO88CA,7,16.56,防空避難室，停車空間,鋼筋混凝土造,96年12月28日,十一層,
RPQNMLOKQHJFFAO88CA,7,14.54,梯間，機房，水箱,鋼筋混凝土造,96年12月28日,十一層,
RPUNMLPJQHJFFAO76DA,30,115.64,住家用,加強磚造,73年5月4日,二層,一層 二層 陽台 平台
RPVNMLRJQHJFFAO17EA,14,89.33,國民住宅,鋼筋混凝土造,89年9月30日,十二層,十一層 陽台
