鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
彰化市,房地(土地+建物),彰化縣彰化巿崙平南路２０巷１１之４號,88.0,住,,,1030617,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680512,83.2,4,2,3,有,無,4500000,54087,,0.0,0,親友、員工或其他特殊關係間之交易。權利人共2人,RPTNMLOJQHJFFAN98CA,83.2,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿南郭路一段２１８巷２１號,91.0,住,,,1030403,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0691211,158.64,4,2,3,有,無,2900000,18280,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLOJQHJFFAN56CA,158.64,0.0,0.0,,
彰化市,土地,民權段981地號,36.94,其他,,,1030705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,5956,,0.0,0,公共設施保留地之交易。,RPUNMLRJQHJFFAN76CA,0.0,0.0,0.0,,
花壇鄉,土地,口庄段202地號,2549.0,農,,,1030702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14750000,5787,,0.0,0,,RPSNMLSJQHJFFAN66CA,0.0,0.0,0.0,,
彰化市,土地,香山段809地號,406.95,,特定農業區,農牧用地,1030716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3070000,7544,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLMKQHJFFAN56CA,0.0,0.0,0.0,,
花壇鄉,房地(土地+建物),彰化縣花壇鄉虎山街２７７號,130.21,,山坡地保育區,丙種建築用地,1021231,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030509,184.46,4,2,3,有,無,8980000,48683,,0.0,0,,RPXNMLOKQHJFFAN86CA,167.77,6.23,10.46,,
伸港鄉,土地,新興段592地號,5100.0,,一般農業區,農牧用地,1030720,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22950000,4500,,0.0,0,,RPOOMLOJQHJFFBN68CA,0.0,0.0,0.0,,
伸港鄉,房地(土地+建物),彰化縣伸港鄉中山路２６０號,127.0,農,,,1030730,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951101,208.21,4,2,2,有,無,6100000,29297,,0.0,0,,RPQNMLPJQHJFFBN88CA,187.33,0.0,20.88,,
和美鎮,土地,新發段469地號,24.39,住,,,1030724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,516460,21175,,0.0,0,,RPWNMLPKQHJFFBN96CA,0.0,0.0,0.0,,
和美鎮,土地,忠孝段1726地號,294.0,,鄉村區,乙種建築用地,1030714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4120000,14014,,0.0,0,,RPWNMLOLQHJFFBN96CA,0.0,0.0,0.0,,
