鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中正區,租賃房屋,臺北市中正區和平西路一段５５巷２０號６樓,0.0,,,,1121018,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990903,121.69999999999999,2,2,2,有,有,有,59000,485,,0.0,0,租金總額含管理費；續租案件；,RPPNMLLKJIIGFAA66CC,整棟(戶)出租,有,1121018~1141017,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
大同區,租賃房屋,臺北市大同區市民大道一段２０５號十三樓之６,0.0,,,,1121103,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,118.12,2,2,2,有,有,有,65000,550,,0.0,0,租金總額含管理費；,RPQNMLLKJIIGFBA86CC,整棟(戶)出租,有,1121201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
大同區,租賃房屋,臺北市大同區南京西路５７號十樓之９,0.0,,,,1121020,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,114.55000000000001,2,1,1,有,有,有,75000,655,,0.0,0,租金總額含管理費；續租案件；,RPRNMLLKJIIGFBA96CC,整棟(戶)出租,有,1121224~1131223,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區市民大道一段２０３號十四樓之１５,0.0,,,,1121108,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,92.48,2,1,1,有,有,有,65000,703,,0.0,0,租金總額含管理費；,RPSNMLLKJIIGFBA07CC,整棟(戶)出租,有,1121126~1131125,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區南京西路２５巷３２號六樓之１,0.0,,,,1121016,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970626,99.72999999999999,2,1,1,有,有,有,42000,421,,0.0,0,租金總額含管理費；,RPTNMLLKJIIGFBA17CC,整棟(戶)出租,有,1121218~1141217,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區南京西路５７號十一樓之８,0.0,,,,1121020,土地0建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,65.23,1,1,1,有,有,有,43000,659,,0.0,0,續租案件；,RPUNMLLKJIIGFBA27CC,整棟(戶)出租,有,1121201~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區南京西路５７號六樓之５,0.0,,,,1121020,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,61.64,1,1,1,有,有,有,46000,746,,0.0,0,續租案件；,RPVNMLLKJIIGFBA37CC,整棟(戶)出租,有,1121201~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區民生西路２２５號八樓之１,0.0,,,,1121020,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061114,82.69,2,1,1,有,有,有,50248,608,,0.0,0,續租案件；,RPWNMLLKJIIGFBA47CC,整棟(戶)出租,有,1121201~1131231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區南京西路５７號十樓之１２,0.0,,,,1121020,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,67.96000000000001,1,1,1,有,有,有,46000,677,,0.0,0,租金總額含管理費；續租案件；,RPXNMLLKJIIGFBA57CC,整棟(戶)出租,有,1121127~1131231,有,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區太原路８０號十四樓之１,0.0,,,,1121027,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971211,84.91,2,1,1,有,有,有,37900,446,,0.0,0,,RPOOMLLKJIIGFBA76CC,整棟(戶)出租,有,1121120~1131119,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區林森北路５８７號１０樓之１,0.0,,,,1121018,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.73,1,2,1,有,有,有,60000,669,,0.0,0,租金總額含管理費；網路費；,RPPNMLLKJIIGFCA86CC,整棟(戶)出租,有,1121018~1131017,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
中山區,租賃房屋,臺北市中山區中山北路二段１１５巷３０號３樓之３,0.0,,,,1121021,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991110,66.56,1,2,1,有,有,有,45000,676,,0.0,0,租金總額含管理費；網路費；,RPQNMLLKJIIGFCA96CC,整棟(戶)出租,有,1121021~1141020,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
中山區,租賃房屋,臺北市中山區民權東路一段６１號１２樓,0.0,,,,1121023,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),一般事務所（Ｇ－２）,鋼骨鋼筋混凝土造,1090120,71.41,2,1,1,有,有,有,65000,910,,0.0,0,租金總額含管理費；網路費；其他有線電視，IPTV費用；,RPRNMLLKJIIGFCA07CC,整棟(戶)出租,有,1121023~1141022,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
中山區,租賃房屋,臺北市中山區林森北路５８７號三樓之５,0.0,,,,1121019,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,91.49000000000001,1,1,1,有,有,有,50000,547,,0.0,0,租金總額含管理費；續租案件；,RPSNMLLKJIIGFCA17CC,整棟(戶)出租,有,1121117~1131016,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區新生北路二段６２巷１１號十四樓之３,0.0,,,,1121019,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000824,196.82999999999998,2,2,2,有,有,有,83000,422,,0.0,0,,RPTNMLLKJIIGFCA27CC,整棟(戶)出租,有,1121101~1141031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區南京東路三段８９巷２７弄８號８樓,0.0,,,,1121026,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061002,90.95,2,1,1,有,有,有,68000,748,,0.0,0,租金總額含管理費；,RPUNMLLKJIIGFCA37CC,整棟(戶)出租,有,1121031~1141030,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區農安街８號５樓之１３,0.0,,,,1121105,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,52.58,1,0,1,有,有,有,55000,1046,,0.0,0,,RPVNMLLKJIIGFCA47CC,整棟(戶)出租,有,1121105~1121205,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區農安街８號５樓,0.0,,,,1121104,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,77.34,2,1,1,有,有,有,82000,1060,,0.0,0,,RPWNMLLKJIIGFCA57CC,整棟(戶)出租,有,1121104~1121204,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區中山北路二段１６８之５號七樓之１,0.0,,,,1121027,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,45.25,1,1,1,有,有,有,26000,575,,0.0,0,租金總額含管理費；續租案件；,RPXNMLLKJIIGFCA67CC,整棟(戶)出租,有,1121203~1141202,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中山區,租賃房屋,臺北市中山區農安街６號２樓之６,0.0,,,,1121105,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,56.54,1,0,1,有,有,有,55000,973,,0.0,0,,RPOOMLLKJIIGFCA86CC,整棟(戶)出租,有,1121105~1121215,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區農安街６號８樓之１２,0.0,,,,1121105,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,50.89,1,0,1,有,有,有,55000,1081,,0.0,0,,RPPOMLLKJIIGFCA96CC,整棟(戶)出租,有,1121105~1121215,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區南京東路二段２４巷８號八樓,0.0,,,,1121031,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0931209,54.449999999999996,1,1,1,有,有,有,35000,643,,0.0,0,租金總額含管理費；續租案件；,RPQOMLLKJIIGFCA07CC,整棟(戶)出租,有,1121217~1131216,有,冷氣、熱水器、洗衣機、電視機、冰箱,
信義區,租賃房屋,臺北市信義區忠孝東路４段５６９號１４樓之一,0.0,,,,1121013,土地0建物0車位0,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050613,159.0,2,2,2,有,有,有,180000,1132,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLLKJIIGFDA17CC,分租套房,有,1121022~1130221,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
信義區,租賃房屋,臺北市信義區忠孝東路４段５６９號４樓本號,0.0,,,,1121013,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050613,159.0,2,1,2,有,有,有,186900,1175,,0.0,0,多人共同承租3；租金總額含水費；電費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；未租賃車位，建物登記含有車位面積；,RPSNMLLKJIIGFDA27CC,獨立套房,有,1121013~1121112,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
信義區,租賃房屋,臺北市信義區忠孝東路４段５６９號８樓本號,0.0,,,,1121014,土地0建物0車位0,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050613,159.0,2,2,2,有,有,有,200000,1258,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；未租賃車位，建物登記含有車位面積；,RPTNMLLKJIIGFDA37CC,分租套房,有,1121014~1121113,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
北投區,租賃房屋,臺北市北投區裕民二路６７號十二樓,0.0,,,,1121016,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),自由業事務所,鋼筋混凝土造,1021108,101.15,1,2,1,有,有,有,57000,564,,0.0,0,,RPPNMLLKJIIGFEA07CC,整棟(戶)出租,有,1121101~1141031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
北投區,租賃房屋,臺北市北投區富貴一路８號五樓,0.0,,,,1121024,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771118,219.0,4,2,2,有,有,有,74659,341,,0.0,0,租金總額含管理費；,RPRNMLLKJIIGFEA27CC,整棟(戶)出租,有,1121028~1141027,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
士林區,租賃房屋,臺北市士林區德行西路４５號６樓之１,0.0,工,,,1121012,土地3建物1車位0,六層,9,廠辦,工業用,鋼筋混凝土造,0821230,148.17000000000002,0,1,0,有,有,無,77000,520,,0.0,0,租金總額含稅；續租案件；,RPSNMLLKJIIGFEA37CC,,有,1121110~1141109,有,,
大安區,租賃房屋,臺北市大安區復興南路二段１１１巷７號４樓之２,0.0,,,,1121001,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701126,13.5,4,2,2,有,有,有,8700,644,,0.0,0,,RPPNMLLKJIIGFFA17CC,分租雅房,無,1121001~1130930,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
