鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.35,住,,,1020906,土地2建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.54,2,2,1,有,無,23690000,316075,坡道平面,41.29,2750000,,RPUPMLRLNHJFFDA58CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.35,住,,,1020927,土地2建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.54,2,2,1,有,無,21440000,288906,坡道平面,41.29,2300000,,RPVPMLRLNHJFFDA68CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.35,住,,,1020914,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.54,2,2,1,有,無,21540000,291925,坡道平面,41.29,2200000,,RPWPMLRLNHJFFDA78CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.35,住,,,1020830,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.54,2,2,1,有,無,22920000,305208,坡道平面,41.29,2700000,,RPXPMLRLNHJFFDA88CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.35,住,,,1020830,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.54,2,2,1,有,無,23120000,311245,坡道平面,41.29,2500000,,RPOQMLRLNHJFFDA08CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,20.75,住,,,1021007,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.03,2,2,1,有,無,32000000,304993,坡道平面,41.29,2800000,,RPPQMLRLNHJFFDA18CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路5段743巷,20.75,住,,,1030208,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.03,2,1,1,有,無,32520000,305202,坡道平面,41.29,3300000,,RPQQMLRLNHJFFDA28CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,20.75,住,,,1020828,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.03,2,2,1,有,無,31600000,303948,坡道平面,41.29,2500000,,RPVQMLRLNHJFFDA78CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,20.75,住,,,1020906,土地2建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.03,2,2,1,有,無,32040000,308544,坡道平面,41.29,2500000,,RPWQMLRLNHJFFDA88CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,20.75,住,,,1020914,土地2建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.03,2,2,1,有,無,32570000,313035,坡道平面,41.29,2600000,,RPXQMLRLNHJFFDA98CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,20.71,住,,,1020828,土地2建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.89,2,2,1,有,無,33010000,319142,坡道平面,41.29,2500000,,RPORMLRLNHJFFDA18CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020928,土地2建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,20720000,290413,坡道平面,41.29,2000000,,RPPRMLRLNHJFFDA28CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020928,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,20920000,293515,坡道平面,41.29,2000000,,RPQRMLRLNHJFFDA38CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020831,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,22370000,305150,坡道平面,41.29,2700000,,RPRRMLRLNHJFFDA48CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020830,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,22080000,308408,坡道平面,41.29,2200000,,RPSRMLRLNHJFFDA58CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020831,土地2建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,21890000,307012,坡道平面,41.29,2100000,,RPTRMLRLNHJFFDA68CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020828,土地2建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,22480000,314614,坡道平面,41.29,2200000,,RPURMLRLNHJFFDA78CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,13.97,住,,,1020828,土地2建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.75,2,2,1,有,無,23140000,320199,坡道平面,41.29,2500000,,RPVRMLRLNHJFFDA88CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,14.28,住,,,1020927,土地2建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.17,2,2,1,有,無,23980000,326047,坡道平面,41.29,2500000,,RPWRMLRLNHJFFDA98CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段  ７４３巷２１弄  Ｂ１棟１１樓,15.15,住,,,1021227,土地2建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.24,3,2,2,有,無,26670000,332666,坡道平面,41.29,3400000,,RPOSMLRLNHJFFDA28CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段  ７４３巷２１弄,25.95,住,,,1021117,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.03,3,2,2,有,無,39400000,300651,坡道平面,41.29,3400000,,RPPSMLRLNHJFFDA38CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,25.95,住,,,1020930,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.03,3,2,2,有,無,38580000,298814,坡道平面,41.29,2800000,,RPRSMLRLNHJFFDA58CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,25.95,住,,,1021007,土地2建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.03,3,2,2,有,無,38300000,296476,坡道平面,41.29,2800000,,RPSSMLRLNHJFFDA68CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段743巷,25.91,住,,,1020828,土地2建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.83,3,2,2,有,無,40790000,320311,坡道平面,41.29,2500000,,RPTSMLRLNHJFFDA78CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段  ７４３巷２１弄  ｂ２棟１０樓,26.08,住,,,1021128,土地2建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.65,3,2,2,有,無,42780000,325523,坡道平面,41.29,3600000,,RPUSMLRLNHJFFDA88CB
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路  五段  ７４３巷２１弄  ｂ２棟１１樓,26.08,住,,,1021215,土地2建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.65,3,2,2,有,無,42910000,327434,坡道平面,41.29,3500000,,RPVSMLRLNHJFFDA98CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A1棟1F,41.25,住,,,1030116,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.98,2,2,1,有,無,30800000,310823,坡道平面,34.54,3000000,,RPTNMLKMNHJFFEA77CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A1棟3F,40.64,住,,,1030317,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.38,2,2,1,有,無,26100000,242668,坡道平面,34.54,2600000,,RPUNMLKMNHJFFEA87CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A1棟4F,40.64,住,,,1030226,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.52,2,2,1,有,無,27000000,254790,坡道平面,34.54,2800000,,RPXNMLKMNHJFFEA18CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A1棟5F,40.64,住,,,1030314,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.36,2,2,1,有,無,26120000,242925,坡道平面,34.54,2600000,,RPOOMLKMNHJFFEA37CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A2棟1F,34.15,住,,,1021228,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,1,1,有,無,24000000,286338,坡道平面,34.54,3000000,,RPPOMLKMNHJFFEA47CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A2棟3F,34.15,住,,,1030328,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.05,1,1,1,有,無,21880000,242485,坡道平面,34.54,2600000,,RPQOMLKMNHJFFEA57CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A2棟5F,34.15,住,,,1030314,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.34,1,1,1,有,無,21480000,242674,坡道平面,34.54,2600000,,RPSOMLKMNHJFFEA77CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A3棟1F,34.15,住,,,1021006,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,1,1,有,無,25380000,305154,坡道平面,34.54,3000000,,RPTOMLKMNHJFFEA87CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A3棟3F,34.15,住,,,1030328,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.05,1,1,1,有,無,21880000,242485,坡道平面,34.54,2600000,,RPUOMLKMNHJFFEA97CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A3棟5F,34.15,住,,,1030428,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.34,2,2,1,有,無,21680000,242674,坡道平面,34.54,2800000,,RPVOMLKMNHJFFEA08CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A5棟4F,43.42,住,,,1030408,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.67,2,2,1,有,無,27500000,243807,坡道平面,34.54,2600000,,RPQPMLKMNHJFFEA67CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A5棟5F,43.42,住,,,1030426,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.93,2,2,1,有,無,26500000,242911,坡道平面,34.54,2600000,,RPSPMLKMNHJFFEA87CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A6棟1F,32.45,住,,,1021008,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.84,1,1,1,有,無,23880000,304185,坡道平面,34.54,2800000,,RPTPMLKMNHJFFEA97CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A6棟5F,32.45,住,,,1021115,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.17,1,1,1,有,無,21780000,257775,坡道平面,34.54,2800000,,RPUPMLKMNHJFFEA08CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A7棟1F,32.45,住,,,1021008,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.17,1,1,1,有,無,23400000,292977,坡道平面,34.54,3000000,,RPVPMLKMNHJFFEA18CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A7棟2F,32.45,住,,,1030331,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.88,2,2,1,有,無,20900000,242899,坡道平面,34.54,2600000,,RPXPMLKMNHJFFEA38CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A7棟3F,32.45,住,,,1021009,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.88,1,1,1,有,無,22970000,267720,坡道平面,34.54,2800000,,RPOQMLKMNHJFFEA57CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A7棟4F,32.45,住,,,1030430,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.88,1,1,1,有,無,20900000,242899,坡道平面,34.54,2600000,,RPQQMLKMNHJFFEA77CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A7棟5F,32.45,住,,,1030113,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.17,2,2,1,有,無,22000000,258047,坡道平面,34.54,3000000,,RPRQMLKMNHJFFEA87CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A8棟2F,32.45,住,,,1030314,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.88,1,1,1,有,無,20850000,242235,坡道平面,34.54,2600000,,RPSQMLKMNHJFFEA97CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A8棟3F,32.45,住,,,1021113,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.88,2,2,1,有,無,20990000,244093,坡道平面,34.54,2600000,,RPTQMLKMNHJFFEA08CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A8棟4F,32.45,住,,,1021113,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.17,1,1,1,有,無,20560000,243922,坡道平面,34.54,2600000,,RPWQMLKMNHJFFEA38CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A8棟5F,32.45,住,,,1021212,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.17,1,1,1,有,無,22000000,260763,坡道平面,34.54,2800000,,RPXQMLKMNHJFFEA48CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A9棟2F,42.95,住,,,1030314,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.75,2,2,1,有,無,27350000,242149,坡道平面,34.54,2600000,,RPPRMLKMNHJFFEA77CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A9棟3F,42.95,住,,,1021113,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.75,2,2,1,有,無,27650000,245084,坡道平面,34.54,2600000,,RPRRMLKMNHJFFEA97CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A9棟4F,42.95,住,,,1021113,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,134.62,2,2,1,有,無,27120000,245004,坡道平面,34.54,2600000,,RPSRMLKMNHJFFEA08CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A9棟5F,42.95,住,,,1021007,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.86,2,2,1,有,無,29980000,265637,坡道平面,34.54,2800000,,RPTRMLKMNHJFFEA18CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A10棟2F,37.24,住,,,1030328,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.77,2,2,1,有,無,23800000,243036,坡道平面,34.54,2600000,,RPURMLKMNHJFFEA28CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A10棟3F,37.24,住,,,1021103,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.77,2,2,1,有,無,26000000,263671,坡道平面,34.54,3000000,,RPVRMLKMNHJFFEA38CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A10棟4F,37.24,住,,,1030330,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.77,2,2,1,有,無,24500000,246475,坡道平面,34.54,3000000,,RPWRMLKMNHJFFEA48CB
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段88巷旁故宮路口A10棟5F,37.24,住,,,1030317,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.77,2,2,1,有,無,23800000,243036,坡道平面,34.54,2600000,,RPXRMLKMNHJFFEA58CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030116,土地0建物1車位0,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,13500000,197571,,0.0,0,,RPTRMLMKOHJFFEA28CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030116,土地0建物1車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,13590000,198888,,0.0,0,,RPURMLMKOHJFFEA38CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030110,土地0建物1車位0,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14260000,208693,,0.0,0,,RPXRMLMKOHJFFEA68CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030116,土地0建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14430000,211181,,0.0,0,,RPOSMLMKOHJFFEA87CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030125,土地0建物1車位0,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14490000,212059,,0.0,0,,RPQSMLMKOHJFFEA08CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030112,土地0建物1車位0,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14760000,216011,,0.0,0,,RPRSMLMKOHJFFEA18CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030112,土地0建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14920000,218352,,0.0,0,,RPTSMLMKOHJFFEA38CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030125,土地0建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,15130000,221425,,0.0,0,,RPVSMLMKOHJFFEA58CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030114,土地0建物1車位0,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,15340000,224499,,0.0,0,,RPWSMLMKOHJFFEA68CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030228,土地0建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,15650000,229036,,0.0,0,,RPOTMLMKOHJFFEA97CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030107,土地0建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,16810000,246012,,0.0,0,,RPSTMLMKOHJFFEA38CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030205,土地0建物1車位0,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,13700000,200498,,0.0,0,,RPOUMLMKOHJFFEA08CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030121,土地0建物1車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,13800000,201961,,0.0,0,,RPPUMLMKOHJFFEA18CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030120,土地0建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14300000,209279,,0.0,0,,RPQUMLMKOHJFFEA28CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030110,土地0建物1車位0,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14470000,211766,,0.0,0,,RPRUMLMKOHJFFEA38CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030110,土地0建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14630000,214108,,0.0,0,,RPSUMLMKOHJFFEA48CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030111,土地0建物1車位0,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14800000,216596,,0.0,0,,RPTUMLMKOHJFFEA58CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030112,土地0建物1車位0,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,14970000,219084,,0.0,0,,RPUUMLMKOHJFFEA68CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030209,土地0建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,15320000,224206,,0.0,0,,RPWUMLMKOHJFFEA88CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030228,土地0建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,68.33,1,1,1,有,無,15850000,231963,,0.0,0,,RPVVMLMKOHJFFEA88CB
北投區,房地(土地+建物),臺北市北投區光明路209號,1096.0,商,,,1030109,土地0建物1車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼造,,122.62,2,2,2,有,無,23620000,192628,,0.0,0,,RPPOMLNKOHJFFEA67CB
