鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市經國路三段63號4樓之1,0.0,住,,,1030411,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860920,167.26999999999998,4,2,2,有,有,無,15000,90,,0.0,0,,RPRNMLMJNHJFFAO68DC
新竹市,房地(土地+建物),新竹市新竹市東門街34巷18號17樓,14.32,商,,,1030409,土地1建物1車位0,十七層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,180.2,3,2,2,有,有,有,40000,222,,0.0,0,,RPUTMLNJNHJFFAO96CC
新竹市,建物,新竹市新竹市光復路一段491號9樓,0.0,住,,,1030416,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880310,156.34,3,2,2,有,有,有,15000,96,坡道平面,0.0,0,,RPRPMLQJNHJFFAO56CC
新竹市,建物,新竹市新竹市鐵道路一段28巷29號7樓,0.0,商,,,1030420,土地0建物1車位1,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000718,129.67000000000002,3,2,2,有,有,有,22000,170,坡道平面,0.0,0,租金含管理費,RPUPMLQJNHJFFAO86CC
新竹市,建物,新竹市新竹市仁德街90號三樓,0.0,商,,,1030418,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,48.32,2,1,1,有,無,有,10000,207,,0.0,0,,RPROMLQJNHJFFAO56DC
新竹市,建物,新竹市新竹市牛埔東路115號2F,0.0,住,,,1030418,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821006,110.15,3,2,2,有,無,無,11000,100,,0.0,0,,RPTOMLQJNHJFFAO76DC
新竹市,建物,新竹市新竹市光復路二段５１５巷２２號４樓之２,4.53,其他,,,1030501,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831028,74.06,2,2,1,有,無,有,13000,176,,0.0,0,,RPSPMLSJNHJFFAO07EC
新竹市,房地(土地+建物)+車位,新竹市新竹市培英街14號3樓,195.0,住,,,1030503,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830415,153.53,4,2,2,有,無,有,20000,130,升降機械,0.0,0,,RPTNMLTJNHJFFAO96DC
新竹市,建物,新竹市新竹市東門街34巷18號15樓,0.0,商,,,1030420,土地0建物1車位0,十五層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,129.59,3,2,2,有,有,有,37000,286,,0.0,0,,RPRPMLMKNHJFFAO88CC
