編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLLJNHJFFBH67CC,13,87.99,住家用,鋼筋混凝土造,90年1月15日,十層,
RPOOMLLJNHJFFBH67CC,13,13.49,共有部份,鋼筋混凝土造,90年1月15日,十層,
RPOOMLLJNHJFFBH67CC,13,22.76,共有部份,鋼筋混凝土造,90年1月15日,十層,
RPUQMLLJNHJFFBH58DC,32,79.62,住家用,鋼筋混凝土造,71年2月27日,五層,
RPTNMLLJNHJFFBH08CC,12,35.47,住家用,鋼筋混凝土造,91年4月4日,九層,
RPTNMLLJNHJFFBH08CC,12,5.85,共有部份,鋼筋混凝土造,91年4月4日,十層,
RPTNMLLJNHJFFBH08CC,12,9.72,共有部份,鋼筋混凝土造,91年4月4日,十四層,
RPVRMLLJNHJFFBH78DC,18,71.17,住家用,鋼筋混凝土造,85年2月16日,五層,
RPPOMLLJNHJFFBH77CC,13,88.69,住家用,鋼筋混凝土造,90年1月15日,九層,
RPPOMLLJNHJFFBH77CC,13,13.88,共有部份,鋼筋混凝土造,90年1月15日,九層,
RPPOMLLJNHJFFBH77CC,13,22.94,共有部份,鋼筋混凝土造,90年1月15日,十層,
RPSOMLMJNHJFFBH28DC,21,76.70,住家用,鋼筋混凝土造,82年2月20日,七層,
RPVNMLLJNHJFFFH78DC,23,198.95,住家用,鋼筋混凝土造,80年2月11日,四層,
RPUOMLMJNHJFFCH58DC,39,211.90,住家用,加強磚造,64年8月1日,二層,
RPUNMLMJNHJFFCH48DC,35,47.43,住家用,磚造,67年12月29日,一層,
RPWOMLMJNHJFFBH68DC,6,114.33,住家用,鋼筋混凝土造,97年7月14日,十四層,
RPSNMLPJNHJFFAH28CC,9,75.51,住家用,鋼筋混凝土造,93年12月31日,十四層,
RPSNMLPJNHJFFAH28CC,9,46.00,共有部份,鋼筋混凝土造,93年12月31日,十四層,
